"plot_ID","inv","inv_year","stand","tree_ID","tree_inventory_status","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Chr_code_ger","tpS_ID","LH_NH","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","DBH_class","Kraft","C_layer","H_dm","H_m","H_method","C_h_dm","D_mm","DBH_h_cm","DBH_cm","BA_m2","CCS_r_m","stand_plot_A_ha","plot_A_ha"
140041,"BZE3",2022,"A",12,1,NA,1235,105,89,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,29.1280821722752,"coeff_SP_P",NA,426,130,42.6,0.142530917100715,17.84,0.0999860870850348,0.0999860870850348
140041,"BZE3",2022,"A",14,1,NA,1438,50,89,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,293,29.3,"sampled",131,463,130,46.3,0.168365018889348,17.84,0.0999860870850348,0.0999860870850348
140041,"BZE3",2022,"A",17,1,NA,1327,162,89,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","50",2,1,NA,30.4274551473659,"coeff_SP_P",NA,503,130,50.3,0.198712803923025,17.84,0.0999860870850348,0.0999860870850348
140041,"BZE3",2022,"A",18,1,NA,1703,149,89,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,282,28.2,"sampled",144,374,130,37.4,0.109858353503381,17.84,0.0999860870850348,0.0999860870850348
140041,"BZE3",2022,"A",19,1,NA,1411,207,89,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,294,29.4,"sampled",134,462,130,46.2,0.167638525588205,17.84,0.0999860870850348,0.0999860870850348
140041,"BZE3",2022,"A",22,1,NA,809,177,89,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,29.5677536877074,"coeff_SP_P",NA,448,130,44.8,0.157632552986521,17.84,0.0999860870850348,0.0999860870850348
140041,"BZE3",2022,"A",23,0,NA,1233,277,10,2,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","10",0,2,101,10.1,"sampled",17,126,160,12.7315789473684,0.0127307624997455,12.62,0.0500343869018386,0.0500343869018386
140041,"BZE3",2022,"A",24,0,NA,985,292,10,2,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","10",0,2,91,9.1,"sampled",13,100,130,10,0.00785398163397448,12.62,0.0500343869018386,0.0500343869018386
140041,"BZE3",2022,"A",25,0,NA,996,300,10,5,"vbe","Vbe",36,"LB","bu","aLh","bu","BU","BU","aLB","10",0,2,89,8.9,"sampled",25,104,130,10.4,0.0084948665353068,12.62,0.0500343869018386,0.0500343869018386
140041,"BZE3",2022,"A",26,0,NA,1247,304,10,2,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","10",0,2,111,11.1,"sampled",26,109,150,10.9877192982456,0.00948211009281454,12.62,0.0500343869018386,0.0500343869018386
140041,"BZE3",2022,"A",27,0,NA,168,315,10,5,"vbe","Vbe",36,"LB","bu","aLh","bu","BU","BU","aLB","10",0,2,75,7.5,"sampled",23,98,180,10.019298245614,0.00788432449727631,12.62,0.0500343869018386,0.0500343869018386
140041,"BZE3",2022,"A",28,0,NA,1784,124,89,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,292,29.2,"sampled",132,415,130,41.5,0.135265198691126,17.84,0.0999860870850348,0.0999860870850348
140041,"BZE3",2022,"A",29,0,NA,621,6,10,5,"sbi","SBi",26,"LB","bu","aLn","shw","BI","BI","BI","15",0,2,165,16.5,"sampled",32,162,130,16.2,0.0206119894002026,12.62,0.0500343869018386,0.0500343869018386
140042,"BZE3",2022,"A",27,0,NA,576,328,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,318,31.8,"sampled",168,462,130,46.2,0.167638525588205,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",28,0,NA,820,344,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,318,31.8,"sampled",196,453,160,45.4315789473684,0.162108408758251,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",29,0,NA,1612,338,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,332,33.2,"sampled",186,497,130,49.7,0.19400041494264,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",30,0,NA,1215,393,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,310,31,"sampled",172,465,130,46.5,0.169822717880613,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",31,0,NA,1776,4,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","50",2,1,324,32.4,"sampled",160,538,130,53.8,0.227328786006411,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",32,0,NA,1358,13,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,294,29.4,"sampled",182,406,130,40.6,0.129461891661782,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",33,0,NA,1388,38,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","50",2,1,338,33.8,"sampled",212,518,130,51.8,0.210741176795457,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",34,0,NA,1762,31,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,30.4145067106717,"coeff_sp",NA,472,130,47.2,0.174974144434337,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",35,0,NA,1717,57,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","50",2,1,353,35.3,"sampled",242,522,130,52.2,0.21400843315519,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",36,0,NA,1333,58,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",3,1,284,28.4,"sampled",236,304,130,30.4,0.0725833566685386,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",37,0,NA,1099,50,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",3,1,309,30.9,"sampled",228,296,130,29.6,0.0688134454842308,12.62,0.0500115280167522,0.0500343869018386
140042,"BZE3",2022,"A",38,0,NA,1337,90,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,326,32.6,"sampled",188,435,130,43.5,0.148616967468882,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",39,0,NA,1658,99,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,30.1054876514872,"coeff_sp",NA,459,130,45.9,0.165468470462738,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",40,0,NA,746,112,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","55",2,1,362,36.2,"sampled",224,551,130,55.1,0.238447667805629,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",41,0,NA,693,20,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",3,1,242,24.2,"sampled",182,239,130,23.9,0.0448627284914256,12.62,0.0500115280167522,0.0500343869018386
140042,"BZE3",2022,"A",42,0,NA,1496,153,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,335,33.5,"sampled",232,493,130,49.3,0.190890238215586,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",43,0,NA,1037,173,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","55",2,1,355,35.5,"sampled",184,590,130,59,0.273397100678652,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",44,0,NA,1781,156,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","50",2,1,334,33.4,"sampled",180,539,130,53.9,0.22817465982839,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",45,0,NA,1638,180,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,314,31.4,"sampled",162,432,130,43.2,0.146574146845885,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",46,0,NA,1739,216,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,306,30.6,"sampled",216,321,130,32.1,0.0809282121546365,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",47,0,NA,1272,216,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,29.0082872612562,"coeff_sp",NA,418,130,41.8,0.137227908701456,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",48,0,NA,837,229,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,30.5961433166402,"coeff_sp",NA,480,130,48,0.180955736846772,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",49,0,NA,366,245,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,331,33.1,"sampled",242,490,130,49,0.188574099031727,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",50,0,NA,847,277,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,312,31.2,"sampled",196,402,130,40.2,0.126923484797681,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",51,0,NA,1297,268,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,29.8042928467294,"coeff_sp",NA,447,130,44.7,0.156929621630281,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",52,0,NA,1521,272,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","50",2,1,344,34.4,"sampled",196,543,130,54.3,0.231573863079574,17.84,0.0999404070914056,0.0999860870850348
140042,"BZE3",2022,"A",53,0,NA,1699,295,96,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,284,28.4,"sampled",182,375,130,37.5,0.110446616727766,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",1,1,NA,299,135,89,1,"rbu","RBu",15,"LB","bu","bu","bu","BU","BU","aLB","55",1,1,298,29.8,"sampled",60,554,130,55.4,0.241051262717291,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",2,1,NA,1198,158,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,334,33.4,"sampled",188,411,130,41.1,0.13267024315926,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",3,1,NA,1330,164,89,1,"rbu","RBu",15,"LB","bu","bu","bu","BU","BU","aLB","35",3,1,NA,25.7777892476605,"coeff_sp",NA,378,130,37.8,0.112220831178881,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",4,1,NA,1629,204,95,1,"ela","ELa",10,"NB","lae","ki","ki","KI","LA","aNB","40",2,1,311,31.1,"sampled",217,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",5,1,NA,1265,198,89,1,"rbu","RBu",15,"LB","bu","bu","bu","BU","BU","aLB","40",2,1,NA,27.1263198397548,"coeff_sp",NA,423,130,42.3,0.140530507978542,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",7,1,NA,759,206,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",4,1,218,21.8,"sampled",122,243,130,24.3,0.0463769761504559,12.62,0.0500115280167522,0.0500343869018386
140043,"BZE3",2022,"A",8,1,NA,610,213,95,1,"ela","ELa",10,"NB","lae","ki","ki","KI","LA","aNB","25",2,1,306,30.6,"sampled",232,298,130,29.8,0.069746498502347,12.62,0.0500115280167522,0.0500343869018386
140043,"BZE3",2022,"A",9,1,NA,1251,222,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","50",1,1,347,34.7,"sampled",127,547,130,54.7,0.234998199071987,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",10,1,NA,1755,215,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,245,24.5,"sampled",98,388,130,38.8,0.118236981110505,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",11,1,NA,966,232,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","50",2,1,NA,32.4954554368934,"coeff_SP_P",NA,513,130,51.3,0.206692449263143,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",13,1,NA,496,292,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",4,1,NA,24.2367272311404,"coeff_SP_P",NA,295,130,29.5,0.0683492751696629,12.62,0.0500115280167522,0.0500343869018386
140043,"BZE3",2022,"A",14,1,NA,1205,309,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","55",1,1,347,34.7,"sampled",163,562,130,56.2,0.248063297520104,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",15,1,NA,1329,306,89,1,"rbu","RBu",15,"LB","bu","bu","bu","BU","BU","aLB","40",3,1,275,27.5,"sampled",101,432,130,43.2,0.146574146845885,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",16,1,NA,1432,349,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,31.5289955712583,"coeff_SP_P",NA,476,130,47.6,0.17795237426994,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",17,1,NA,1149,356,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,28.0704916010132,"coeff_SP_P",NA,375,130,37.5,0.110446616727766,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",18,1,NA,375,357,89,1,"rbu","RBu",15,"LB","bu","bu","bu","BU","BU","aLB","55",1,1,310,31,"sampled",110,611,130,61.1,0.293205627757699,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",19,1,NA,1295,375,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,27.5215697500292,"coeff_SP_P",NA,362,130,36.2,0.102921716924255,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",20,1,NA,1669,374,89,1,"rbu","RBu",15,"LB","bu","bu","bu","BU","BU","aLB","50",1,1,NA,29.5743617566238,"coeff_sp",NA,528,130,52.8,0.218956441584594,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",21,1,NA,1540,6,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,318,31.8,"sampled",116,448,130,44.8,0.157632552986521,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",22,1,NA,1106,18,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,26.5301748935719,"coeff_SP_P",NA,340,130,34,0.090792027688745,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",23,1,NA,704,18,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",3,1,NA,22.4903136112502,"coeff_SP_P",NA,265,130,26.5,0.0551545860245858,12.62,0.0500115280167522,0.0500343869018386
140043,"BZE3",2022,"A",24,1,NA,1359,38,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,28.3552111922805,"coeff_SP_P",NA,382,130,38.2,0.114608441595609,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",25,1,NA,1658,56,89,1,"rbu","RBu",15,"LB","bu","bu","bu","BU","BU","aLB","45",1,1,349,34.9,"sampled",128,482,150,48.2877192982456,0.183131590961633,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",26,1,NA,1577,68,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","50",2,1,NA,33.1612081219515,"coeff_SP_P",NA,542,130,54.2,0.230721706072288,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",27,1,NA,1242,73,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,31.8577939721348,"coeff_SP_P",NA,488,130,48.8,0.187037860224122,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",28,1,NA,768,63,89,1,"rbu","RBu",15,"LB","bu","bu","bu","BU","BU","aLB","45",2,1,NA,28.2113691311351,"coeff_sp",NA,465,130,46.5,0.169822717880613,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",29,1,NA,493,48,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,28.5145852360167,"coeff_SP_P",NA,386,130,38.6,0.117021184753566,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",30,1,NA,860,101,89,1,"rbu","RBu",15,"LB","bu","bu","bu","BU","BU","aLB","35",2,1,NA,25.0041918643243,"coeff_sp",NA,355,130,35.5,0.0989798035421634,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",31,1,NA,1770,114,89,1,"rbu","RBu",15,"LB","bu","bu","bu","BU","BU","aLB","45",2,1,307,30.7,"sampled",23,497,130,49.7,0.19400041494264,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",32,1,NA,1426,131,89,1,"sbi","SBi",26,"LB","bu","aLn","shw","BI","BI","BI","45",2,1,356,35.6,"sampled",150,461,130,46.1,0.166913603083389,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",33,1,NA,1647,142,89,1,"rbu","RBu",15,"LB","bu","bu","bu","BU","BU","aLB","35",2,1,323,32.3,"sampled",43,368,130,36.8,0.106361760879936,17.84,0.0999404070914056,0.0999860870850348
140043,"BZE3",2022,"A",34,1,NA,471,119,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","25",4,1,225,22.5,"sampled",144,262,140,26.2438596491228,0.0540935264012803,12.62,0.0500115280167522,0.0500343869018386
140043,"BZE3",2022,"A",35,0,NA,1061,269,15,2,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","10",0,2,98,9.8,"sampled",35,107,130,10.7,0.00899202357273738,12.62,0.0500115280167522,0.0500343869018386
140043,"BZE3",2022,"A",36,0,NA,1204,272,15,2,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","10",0,2,94,9.4,"sampled",32,100,130,10,0.00785398163397448,12.62,0.0500115280167522,0.0500343869018386
140043,"BZE3",2022,"A",37,0,NA,1770,25,95,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,301,30.1,"sampled",114,402,130,40.2,0.126923484797681,17.84,0.0999404070914056,0.0999860870850348
140044,"BZE3",2022,"A",1,1,NA,501,80,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,26.9035742435311,"coeff_SP_P",NA,455,130,45.5,0.162597054777357,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",2,1,NA,1118,54,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,271,27.1,"sampled",88,452,140,45.2438596491228,0.160771540941678,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",3,1,NA,1585,75,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,266,26.6,"sampled",99,436,150,43.6877192982456,0.149902414308008,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",5,1,NA,1638,91,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,256,25.6,"sampled",96,454,150,45.4877192982456,0.162509294932901,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",6,1,NA,1069,101,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,256,25.6,"sampled",114,400,160,40.1315789473684,0.126491800813794,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",7,1,NA,873,107,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","50",1,1,291,29.1,"sampled",89,498,190,50.0631578947368,0.196845895083683,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",8,1,NA,1296,121,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,27.4797447438257,"coeff_SP_P",NA,473,150,47.3877192982456,0.1763686927236,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",9,1,NA,1758,154,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,274,27.4,"sampled",128,392,130,39.2,0.120687423380306,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",10,1,NA,1476,140,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,21.5706058834764,"coeff_SP_P",NA,303,150,30.3877192982456,0.0725247254507038,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",11,1,NA,762,149,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,24.6065461798287,"coeff_SP_P",NA,385,130,38.5,0.116415642769587,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",13,1,NA,1344,172,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",1,1,NA,27.3893163988916,"coeff_SP_P",NA,470,150,47.0877192982456,0.174142667644804,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",14,1,NA,1198,182,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,241,24.1,"sampled",87,302,160,30.3315789473684,0.0722569987120378,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",15,1,NA,1659,215,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,23.2682381711208,"coeff_SP_P",NA,346,170,34.7754385964912,0.0949806448110182,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",16,1,NA,1304,213,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,24.9770940635684,"coeff_SP_P",NA,394,170,39.5754385964912,0.12301026516031,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",17,1,NA,1159,207,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","55",1,1,315,31.5,"sampled",95,595,130,59.5,0.278050584796782,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",19,1,NA,1736,256,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,24.078105106585,"coeff_SP_P",NA,370,130,37,0.107521008569111,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",20,1,NA,511,279,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",3,1,NA,25.6959782965195,"coeff_SP_P",NA,415,180,41.719298245614,0.136698538252558,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",22,1,NA,595,329,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,258,25.8,"sampled",120,401,150,40.1877192982456,0.126845948908264,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",23,1,NA,743,338,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,24.4319256270518,"coeff_SP_P",NA,380,130,38,0.113411494794592,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",24,1,NA,1045,313,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,28.2461046685169,"coeff_SP_P",NA,499,150,49.9877192982456,0.196253100288363,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",25,1,NA,1175,321,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",4,1,NA,19.0485226130139,"coeff_SP_P",NA,245,130,24.5,0.0471435247579318,12.62,0.0500343869018386,0.0500343869018386
140044,"BZE3",2022,"A",27,1,NA,1650,320,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,290,29,"sampled",56,485,150,48.5877192982456,0.185414164708194,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",29,1,NA,1159,347,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","20",4,1,NA,19.0029098933858,"coeff_SP_P",NA,244,130,24.4,0.0467594650560305,12.62,0.0500343869018386,0.0500343869018386
140044,"BZE3",2022,"A",30,1,NA,904,352,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,242,24.2,"sampled",114,309,150,30.9877192982456,0.0754169748557876,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",31,1,NA,930,378,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",4,1,NA,21.4542496173771,"coeff_SP_P",NA,301,130,30.1,0.0711578590019722,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",32,1,NA,1371,373,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","30",2,1,NA,22.8176865944862,"coeff_SP_P",NA,334,170,33.5754385964912,0.0885387264013415,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",33,1,NA,1581,379,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,23.9977961126054,"coeff_SP_P",NA,366,170,36.7754385964912,0.106219830318387,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",34,1,NA,1207,392,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","45",2,1,NA,28.1917930046116,"coeff_SP_P",NA,498,130,49.8,0.194781886115221,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",35,1,NA,335,8,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","35",2,1,NA,24.255786447777,"coeff_SP_P",NA,375,130,37.5,0.110446616727766,17.84,0.0999860870850348,0.0999860870850348
140044,"BZE3",2022,"A",36,1,NA,1069,13,67,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI","40",2,1,NA,25.6236184767637,"coeff_SP_P",NA,415,130,41.5,0.135265198691126,17.84,0.0999860870850348,0.0999860870850348
