;stand_component;plot_ID;inv_year;dom_SP;stand_type;n_stands;SP_code;compartiment;B_t_ha;C_t_ha;N_t_ha;BA_m2_ha;BA_percent;mean_DBH_cm;sd_DBH_cm;Dg_cm;mean_BA_m2;mean_H_m;sd_H_m;Hg_m;n_ha;n_SP
1978;LT;50064;2012;rbu;Bu-Rein;2;all;stw;3,845466397;1,922733199;0,005277362;18,9949643;NA;28,16880244;16,09796353;32,42682756;0,08258455;18,67080048;4,551515753;18,67080048;229,9328345;3
1979;LT;50064;2012;rbu;Bu-Rein;2;all;sw;120,5552748;60,27763738;0,165534426;18,9949643;NA;28,16880244;16,09796353;32,42682756;0,08258455;18,67080048;4,551515753;18,67080048;229,9328345;3
1980;LT;50064;2012;rbu;Bu-Rein;2;all;total;181,1583846;90,57919231;0,423093088;18,9949643;NA;28,16880244;16,09796353;32,42682756;0,08258455;18,67080048;4,551515753;18,67080048;229,9328345;3
1981;LT;50065;2012;sbi;sonst-Ld;1;gfi;ag;8,255860971;4,127930485;0,01441785;2,557157646;19,75627749;10,0375;0,995837733;10,08662481;0,007990641;7,361611326;0,824059022;7,361611326;NA;NA
1982;LT;50065;2012;sbi;sonst-Ld;1;gfi;bg;0,764977958;0,382488979;0,003167009;2,557157646;19,75627749;10,0375;0,995837733;10,08662481;0,007990641;7,361611326;0,824059022;7,361611326;NA;NA
1983;LT;50065;2012;sbi;sonst-Ld;1;gfi;fwb;2,078594811;1,039297406;0,009027337;2,557157646;19,75627749;10,0375;0,995837733;10,08662481;0,007990641;7,361611326;0,824059022;7,361611326;NA;NA
1984;LT;50065;2012;sbi;sonst-Ld;1;gfi;ndl;1,902339168;0,951169584;0;2,557157646;19,75627749;10,0375;0,995837733;10,08662481;0,007990641;7,361611326;0,824059022;7,361611326;NA;NA
1985;LT;50065;2012;sbi;sonst-Ld;1;gfi;sb;0,458435478;0,229217739;0,002218828;2,557157646;19,75627749;10,0375;0,995837733;10,08662481;0,007990641;7,361611326;0,824059022;7,361611326;NA;NA
1986;LT;50065;2012;sbi;sonst-Ld;1;gfi;stb;0,018047119;0,009023559;8,73E-05;2,557157646;19,75627749;10,0375;0,995837733;10,08662481;0,007990641;7,361611326;0,824059022;7,361611326;NA;NA
1987;LT;50065;2012;sbi;sonst-Ld;1;gfi;stw;0,205235807;0,102617903;0,000166651;2,557157646;19,75627749;10,0375;0,995837733;10,08662481;0,007990641;7,361611326;0,824059022;7,361611326;NA;NA
1988;LT;50065;2012;sbi;sonst-Ld;1;gfi;sw;3,593208587;1,796604294;0,002917685;2,557157646;19,75627749;10,0375;0,995837733;10,08662481;0,007990641;7,361611326;0,824059022;7,361611326;NA;NA
1989;LT;50065;2012;sbi;sonst-Ld;1;gfi;total;9,020838929;4,510419464;0,017584859;2,557157646;19,75627749;10,0375;0,995837733;10,08662481;0,007990641;7,361611326;0,824059022;7,361611326;NA;NA
1990;LT;50065;2012;sbi;sonst-Ld;1;sbi;ag;38,30463686;19,15231843;0,14099906;9,519229443;73,54436621;10,02586207;1,998017431;10,22284415;0,008207925;10,25715469;1,733582923;10,25715469;NA;NA
1991;LT;50065;2012;sbi;sonst-Ld;1;sbi;bg;0,004254616;0,002127308;1,57E-05;9,519229443;73,54436621;10,02586207;1,998017431;10,22284415;0,008207925;10,25715469;1,733582923;10,25715469;NA;NA
1992;LT;50065;2012;sbi;sonst-Ld;1;sbi;fwb;15,55558322;7,777791608;0,094220168;9,519229443;73,54436621;10,02586207;1,998017431;10,22284415;0,008207925;10,25715469;1,733582923;10,25715469;NA;NA
1993;LT;50065;2012;sbi;sonst-Ld;1;sbi;ndl;1,44872375;0,724361875;0;9,519229443;73,54436621;10,02586207;1,998017431;10,22284415;0,008207925;10,25715469;1,733582923;10,25715469;NA;NA
1994;LT;50065;2012;sbi;sonst-Ld;1;sbi;sb;1,767804919;0,88390246;0,010838412;9,519229443;73,54436621;10,02586207;1,998017431;10,22284415;0,008207925;10,25715469;1,733582923;10,25715469;NA;NA
