"plot_ID","tree_ID","tree_inventory_status","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Kraft","C_layer","H_dm","C_h_dm","D_mm","DBH_h_cm","inv_year","inv","Nr_code","Chr_code_ger","name","bot_name","bot_genus","bot_species","Flora_EU","LH_NH","IPC","WZE","BWI","BZE_al","tpS_SP_com_name","tpS_ID","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","RG_Wolff_bio","BWI_comparisson_group","bark_type_SP_group","fruit_type_SP_group","DBH_cm","CCS_r_m","rem_reason","dist_m","X_tree","Y_tree","e_ID","e_type","e_form","stand","inter_stat","area_m2","stand_plot_A_ha","plot_A_ha","old_tree_inventory_status","old_tree_ID","DBH_class","H_m","H_method","BA_m2"
140058,54,2,0,1037,38,36,2,"gfi",4,1,116,26,123,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","12.3","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","10.37","5.8288046283","8.5768255552",1,3,2,"A","partly intersecting","346.231521825223","0.0346231521825223","0.0500343869018386",2,54,NA,NA,NA,NA
140058,54,2,0,1037,38,36,2,"gfi",4,1,116,26,123,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","12.3","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","10.37","5.8288046283","8.5768255552",2,3,2,"A","partly intersecting","346.231521825223","0.0346231521825223","0.0500343869018386",2,54,NA,NA,NA,NA
140058,55,2,0,1123,396,36,2,"gfi",4,1,-9,-9,150,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","15","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.23","-0.7051375343","11.2078401602",1,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,55,NA,NA,NA,NA
140058,55,2,0,1123,396,36,2,"gfi",4,1,-9,-9,150,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","15","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.23","-0.7051375343","11.2078401602",2,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,55,NA,NA,NA,NA
140058,56,2,0,1050,385,36,2,"gfi",4,1,-9,-9,100,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","10","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","10.5","-2.4511763205","10.2098841642",1,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,56,NA,NA,NA,NA
140058,56,2,0,1050,385,36,2,"gfi",4,1,-9,-9,100,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","10","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","10.5","-2.4511763205","10.2098841642",2,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,56,NA,NA,NA,NA
140058,57,2,0,995,359,36,2,"gfi",4,1,-9,-9,178,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","17.8","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","9.95","-5.974181242","7.9568623519",1,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,57,NA,NA,NA,NA
140058,57,2,0,995,359,36,2,"gfi",4,1,-9,-9,178,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","17.8","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","9.95","-5.974181242","7.9568623519",2,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,57,NA,NA,NA,NA
140058,58,2,0,1119,334,36,2,"gfi",4,1,-9,-9,150,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","15","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.19","-9.6317032822","5.6961734422",1,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,58,NA,NA,NA,NA
140058,58,2,0,1119,334,36,2,"gfi",4,1,-9,-9,150,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","15","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.19","-9.6317032822","5.6961734422",2,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,58,NA,NA,NA,NA
140058,59,2,0,1176,329,36,2,"gfi",4,1,-9,-9,102,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","10.2","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.76","-10.5608042909","5.1736846375",1,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,59,NA,NA,NA,NA
140058,59,2,0,1176,329,36,2,"gfi",4,1,-9,-9,102,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","10.2","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.76","-10.5608042909","5.1736846375",2,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,59,NA,NA,NA,NA
140058,60,2,0,1251,347,36,2,"gfi",4,1,-9,-9,117,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","11.7","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.51","-9.2527849982","8.419386544",1,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,60,NA,NA,NA,NA
140058,60,2,0,1251,347,36,2,"gfi",4,1,-9,-9,117,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","11.7","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.51","-9.2527849982","8.419386544",2,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,60,NA,NA,NA,NA
140058,61,2,0,1193,356,36,2,"gfi",4,1,-9,-9,121,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","12.1","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.93","-7.6044681977","9.1922229863",1,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,61,NA,NA,NA,NA
140058,61,2,0,1193,356,36,2,"gfi",4,1,-9,-9,121,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","12.1","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.93","-7.6044681977","9.1922229863",2,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,61,NA,NA,NA,NA
140058,62,2,0,1187,368,36,2,"gfi",4,1,-9,-9,198,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","19.8","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.87","-5.7184161116","10.4017602921",1,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,62,NA,NA,NA,NA
140058,62,2,0,1187,368,36,2,"gfi",4,1,-9,-9,198,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","19.8","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.87","-5.7184161116","10.4017602921",2,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,62,NA,NA,NA,NA
140058,63,2,0,1216,379,36,2,"gfi",4,1,-9,-9,154,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","15.4","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.16","-3.9388358053","11.5043979633",1,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,63,NA,NA,NA,NA
140058,63,2,0,1216,379,36,2,"gfi",4,1,-9,-9,154,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","15.4","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.16","-3.9388358053","11.5043979633",2,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,63,NA,NA,NA,NA
140058,64,2,0,1244,383,36,2,"gfi",4,1,-9,-9,163,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","16.3","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.44","-3.2825807416","11.9990942856",1,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,64,NA,NA,NA,NA
140058,64,2,0,1244,383,36,2,"gfi",4,1,-9,-9,163,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","16.3","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.44","-3.2825807416","11.9990942856",2,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,64,NA,NA,NA,NA
140058,65,2,0,1260,388,36,2,"gfi",4,1,-9,-9,119,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","11.9","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.6","-2.3610045638","12.3768193592",1,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,65,NA,NA,NA,NA
140058,65,2,0,1260,388,36,2,"gfi",4,1,-9,-9,119,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","11.9","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.6","-2.3610045638","12.3768193592",2,3,2,"B","0","153.883758342299","0.0153883758342299","0.0500343869018386",2,65,NA,NA,NA,NA
140059,12,3,0,1093,212,71,1,"sbi",2,1,247,188,267,130,2022,"BZE3",107,"SBi","Sand-Birke","Betula pendula","Betula","pendula","34.001.001","LB",10,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","26.7","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","10.93","-2.0480777684","-10.7363996505",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",3,12,NA,NA,NA,NA
140059,15,2,0,907,265,71,1,"sbi",3,1,-9,-9,218,130,2022,"BZE3",107,"SBi","Sand-Birke","Betula pendula","Betula","pendula","34.001.001","LB",10,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","21.8","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","9.07","-7.7334462907","-4.739061982",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",2,15,NA,NA,NA,NA
140059,17,2,0,593,316,71,1,"sbi",3,1,-9,-9,208,130,2022,"BZE3",107,"SBi","Sand-Birke","Betula pendula","Betula","pendula","34.001.001","LB",10,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","20.8","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","5.93","-5.7436981455","1.4747310309",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",2,17,NA,NA,NA,NA
140059,21,2,0,1565,350,71,1,"gki",2,1,261,202,331,130,2022,"BZE3",211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","26.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","ki","Pinus spp.","Pinus spp.","33.1","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","15.65","-11.0662211256","11.0662211256",NA,NA,NA,"A",NA,"999.860870850348","0.0999860870850348","0.0999860870850348",2,21,NA,NA,NA,NA
140059,22,2,0,1120,337,71,1,"sbi",3,1,-9,-9,243,130,2022,"BZE3",107,"SBi","Sand-Birke","Betula pendula","Betula","pendula","34.001.001","LB",10,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","24.3","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.2","-9.3610424473","6.1490555616",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",2,22,NA,NA,NA,NA
140059,24,2,0,320,352,71,1,"sbi",4,1,-9,-9,175,130,2022,"BZE3",107,"SBi","Sand-Birke","Betula pendula","Betula","pendula","34.001.001","LB",10,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","17.5","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","3.2","-2.190550739","2.3326996077",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",2,24,NA,NA,NA,NA
140059,25,2,0,653,392,71,1,"sbi",1,1,-9,-9,364,130,2022,"BZE3",107,"SBi","Sand-Birke","Betula pendula","Betula","pendula","34.001.001","LB",10,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","36.4","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","6.53","-0.8184260152","6.4785089996",NA,NA,NA,"A",NA,"999.860870850348","0.0999860870850348","0.0999860870850348",2,25,NA,NA,NA,NA
140059,26,2,0,1058,360,71,1,"sbi",3,1,-9,-9,211,130,2022,"BZE3",107,"SBi","Sand-Birke","Betula pendula","Betula","pendula","34.001.001","LB",10,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","21.1","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","10.58","-6.2187679693","8.5593998005",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",2,26,NA,NA,NA,NA
140059,27,2,0,1250,384,71,1,"gki",3,1,235,175,279,130,2022,"BZE3",211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","26.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","ki","Pinus spp.","Pinus spp.","27.9","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.5","-3.1086235896","12.1072895141",NA,NA,NA,"A",NA,"500.343869018386","0.0500343869018386","0.0500343869018386",2,27,NA,NA,NA,NA
140059,28,2,0,1666,388,71,1,"gki",2,1,-9,-9,315,130,2022,"BZE3",211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","26.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","ki","Pinus spp.","Pinus spp.","31.5","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","16.66","-3.121772701","16.3649055971",NA,NA,NA,"A",NA,"999.860870850348","0.0999860870850348","0.0999860870850348",2,28,NA,NA,NA,NA
140059,29,2,0,1372,398,71,1,"gki",1,1,284,222,395,130,2022,"BZE3",211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","26.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","ki","Pinus spp.","Pinus spp.","39.5","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","13.72","-0.4309556146","13.7132300082",NA,NA,NA,"A",NA,"999.860870850348","0.0999860870850348","0.0999860870850348",2,29,NA,NA,NA,NA
140059,30,2,0,1720,31,71,1,"gki",2,1,258,201,325,130,2022,"BZE3",211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","26.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","ki","Pinus spp.","Pinus spp.","32.5","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","17.2","8.0483928053","15.2007688375",NA,NA,NA,"A",NA,"999.860870850348","0.0999860870850348","0.0999860870850348",2,30,NA,NA,NA,NA
140059,31,2,0,1112,43,71,1,"gki",2,1,278,205,354,130,2022,"BZE3",211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","26.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","ki","Pinus spp.","Pinus spp.","35.4","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","11.12","6.9526983385","8.6783861296",NA,NA,NA,"A",NA,"999.860870850348","0.0999860870850348","0.0999860870850348",2,31,NA,NA,NA,NA
140059,32,2,0,1534,54,71,1,"sbi",2,1,-9,-9,308,130,2022,"BZE3",107,"SBi","Sand-Birke","Betula pendula","Betula","pendula","34.001.001","LB",10,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","30.8","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","15.34","11.5067038081","10.1445240141",NA,NA,NA,"A",NA,"999.860870850348","0.0999860870850348","0.0999860870850348",2,32,NA,NA,NA,NA
140060,1,7,0,321,145,71,1,"sbi",3,1,244,154,236,130,2022,"BZE3",107,"SBi","Sand-Birke","Betula pendula","Betula","pendula","34.001.001","LB",10,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","23.6","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","3.21","2.4409031496","-2.0847282351",1,3,1,"A","0","500.115280167522","0.0500115280167522","0.0500343869018386",7,1,NA,NA,NA,NA
140060,2,7,0,560,154,51,5,"wli",4,1,132,66,171,130,2022,"BZE3",123,"WLi","Winter-Linde","Tilia cordata","Tilia","cordata","105.001.005","LB",68,30011,"LI","WAHR","Tilia spp.",27,"bu","aLh","bu","BU","BU","aLB","ES","aLh","Tilia spp.","Tilia spp.","17.1","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","5.6","3.7033464458","-4.2006219899",1,3,1,"A","0","500.115280167522","0.0500115280167522","0.0500343869018386",7,2,NA,NA,NA,NA
140060,3,7,0,934,153,71,1,"sbi",2,1,279,185,283,130,2022,"BZE3",107,"SBi","Sand-Birke","Betula pendula","Betula","pendula","34.001.001","LB",10,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","28.3","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","9.34","6.2859368762","-6.9081544271",1,3,1,"A","0","500.115280167522","0.0500115280167522","0.0500343869018386",7,3,NA,NA,NA,NA
140060,4,7,0,1113,177,71,1,"sbi",3,1,237,168,192,130,2022,"BZE3",107,"SBi","Sand-Birke","Betula pendula","Betula","pendula","34.001.001","LB",10,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","19.2","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.13","3.9341750113","-10.4114920631",1,3,1,"A","0","500.115280167522","0.0500115280167522","0.0500343869018386",7,4,NA,NA,NA,NA
140060,5,7,0,1224,187,71,1,"sbi",2,1,-9,-9,222,130,2022,"BZE3",107,"SBi","Sand-Birke","Betula pendula","Betula","pendula","34.001.001","LB",10,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","22.2","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.24","2.4821164952","-11.985687202",1,3,1,"A","0","500.115280167522","0.0500115280167522","0.0500343869018386",7,5,NA,NA,NA,NA
140060,6,7,0,1020,204,71,1,"sbi",2,1,-9,-9,229,130,2022,"BZE3",107,"SBi","Sand-Birke","Betula pendula","Betula","pendula","34.001.001","LB",10,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","22.9","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","10.2","-0.6404632992","-10.17987263",1,3,1,"A","0","500.115280167522","0.0500115280167522","0.0500343869018386",7,6,NA,NA,NA,NA
