"";"X.plot_ID.CCS_no.t_ID.SP_code.H_cm.D_class_cm.inv_year.inv.stand.area_m2"
"4582";"2874;50072;3;7;gfi;30;0;2012;HBI;A;78"
"4583";"5039343644157"
"4584";"2875;50072;3;7;gfi;30;0;2012;HBI;A;78"
"4585";"5039343644157"
"4586";"2876;50072;3;9;gfi;40;0;2012;HBI;A;78"
"4587";"5039343644157"
"4588";"2877;50072;3;9;gfi;40;0;2012;HBI;A;78"
"4589";"5039343644157"
"4590";"2878;50072;3;10;gfi;50;0;2012;HBI;A;78"
"4591";"5039343644157"
"4592";"2879;50072;3;10;gfi;50;0;2012;HBI;A;78"
"4593";"5039343644157"
"4594";"2880;50072;3;11;gfi;20;0;2012;HBI;A;78"
"4595";"5039343644157"
"4596";"2881;50072;3;11;gfi;20;0;2012;HBI;A;78"
"4597";"5039343644157"
"4598";"2882;50072;3;12;gfi;20;0;2012;HBI;A;78"
"4599";"5039343644157"
"4600";"2883;50072;3;12;gfi;20;0;2012;HBI;A;78"
"4601";"5039343644157"
"4602";"2884;50072;3;13;gfi;30;0;2012;HBI;A;78"
"4603";"5039343644157"
"4604";"2885;50072;3;13;gfi;30;0;2012;HBI;A;78"
"4605";"5039343644157"
"4606";"2886;50072;3;14;gfi;30;0;2012;HBI;A;78"
"4607";"5039343644157"
"4608";"2887;50072;3;14;gfi;30;0;2012;HBI;A;78"
"4609";"5039343644157"
"4610";"2888;50072;3;15;gfi;20;0;2012;HBI;A;78"
"4611";"5039343644157"
"4612";"2889;50072;3;15;gfi;20;0;2012;HBI;A;78"
"4613";"5039343644157"
"4614";"2890;50072;3;16;gfi;20;0;2012;HBI;A;78"
"4615";"5039343644157"
"4616";"2891;50072;3;16;gfi;20;0;2012;HBI;A;78"
"4617";"5039343644157"
"4618";"2892;50072;3;17;gfi;30;0;2012;HBI;A;78"
"4619";"5039343644157"
"4620";"2893;50072;3;17;gfi;30;0;2012;HBI;A;78"
"4621";"5039343644157"
"4622";"2894;50072;3;18;gfi;30;0;2012;HBI;A;78"
"4623";"5039343644157"
"4624";"2895;50072;3;18;gfi;30;0;2012;HBI;A;78"
"4625";"5039343644157"
"4626";"2896;50072;3;19;gfi;20;0;2012;HBI;A;78"
"4627";"5039343644157"
"4628";"2897;50072;3;19;gfi;20;0;2012;HBI;A;78"
"4629";"5039343644157"
"4630";"2898;50072;3;20;gfi;20;0;2012;HBI;A;78"
"4631";"5039343644157"
"4632";"2899;50072;3;20;gfi;20;0;2012;HBI;A;78"
"4633";"5039343644157"
"4634";"2900;50072;4;1;gfi;100;0;2012;HBI;B;4"
"4635";"1528581278776"
"4636";"2901;50072;4;1;gfi;100;0;2012;HBI;B;4"
"4637";"1528581278776"
"4638";"2902;50072;4;2;gfi;70;0;2012;HBI;B;4"
"4639";"1528581278776"
"4640";"2903;50072;4;2;gfi;70;0;2012;HBI;B;4"
"4641";"1528581278776"
"4642";"2904;50072;4;3;gfi;80;0;2012;HBI;B;4"
"4643";"1528581278776"
"4644";"2905;50072;4;3;gfi;80;0;2012;HBI;B;4"
"4645";"1528581278776"
"4646";"2906;50072;4;4;gfi;40;0;2012;HBI;B;4"
"4647";"1528581278776"
"4648";"2907;50072;4;4;gfi;40;0;2012;HBI;B;4"
"4649";"1528581278776"
"4650";"2908;50072;4;5;gfi;40;0;2012;HBI;B;4"
"4651";"1528581278776"
"4652";"2909;50072;4;5;gfi;40;0;2012;HBI;B;4"
"4653";"1528581278776"
"4654";"2910;50072;4;6;gfi;50;0;2012;HBI;B;4"
"4655";"1528581278776"
"4656";"2911;50072;4;6;gfi;50;0;2012;HBI;B;4"
"4657";"1528581278776"
"4658";"2912;50072;4;7;gfi;30;0;2012;HBI;B;4"
"4659";"1528581278776"
"4660";"2913;50072;4;7;gfi;30;0;2012;HBI;B;4"
"4661";"1528581278776"
"4662";"2914;50072;4;8;gfi;50;0;2012;HBI;B;4"
"4663";"1528581278776"
"4664";"2915;50072;4;8;gfi;50;0;2012;HBI;B;4"
"4665";"1528581278776"
"4666";"2916;50072;4;9;gfi;110;0;2012;HBI;B;4"
"4667";"1528581278776"
"4668";"2917;50072;4;9;gfi;110;0;2012;HBI;B;4"
"4669";"1528581278776"
"4670";"2918;50072;4;10;gfi;80;0;2012;HBI;B;4"
"4671";"1528581278776"
"4672";"2919;50072;4;10;gfi;80;0;2012;HBI;B;4"
"4673";"1528581278776"
"4674";"2920;50072;4;11;gfi;20;0;2012;HBI;B;4"
"4675";"1528581278776"
"4676";"2921;50072;4;11;gfi;20;0;2012;HBI;B;4"
"4677";"1528581278776"
"4678";"2922;50072;4;12;gfi;30;0;2012;HBI;B;4"
"4679";"1528581278776"
"4680";"2923;50072;4;12;gfi;30;0;2012;HBI;B;4"
"4681";"1528581278776"
"4682";"2924;50072;4;13;gfi;60;0;2012;HBI;B;4"
"4683";"1528581278776"
"4684";"2925;50072;4;13;gfi;60;0;2012;HBI;B;4"
"4685";"1528581278776"
"4686";"2926;50072;1;1;gfi;40;0;2012;HBI;B;16"
"4687";"3237940959991"
"4688";"2927;50072;1;1;gfi;40;0;2012;HBI;B;16"
"4689";"3237940959991"
"4690";"2928;50072;3;2;gfi;30;0;2012;HBI;A;78"
"4691";"5039343644157"
"4692";"2929;50072;3;2;gfi;30;0;2012;HBI;A;78"
"4693";"5039343644157"
"4694";"2930;50072;3;3;gfi;20;0;2012;HBI;A;78"
"4695";"5039343644157"
"4696";"2931;50072;3;3;gfi;20;0;2012;HBI;A;78"
"4697";"5039343644157"
"4698";"2932;50072;3;4;gfi;40;0;2012;HBI;A;78"
"4699";"5039343644157"
"4700";"2933;50072;3;4;gfi;40;0;2012;HBI;A;78"
"4701";"5039343644157"
"4702";"2934;50072;3;5;gfi;40;0;2012;HBI;A;78"
"4703";"5039343644157"
"4704";"2935;50072;3;5;gfi;40;0;2012;HBI;A;78"
"4705";"5039343644157"
"4706";"2936;50072;3;6;gfi;20;0;2012;HBI;A;78"
"4707";"5039343644157"
"4708";"2937;50072;3;6;gfi;20;0;2012;HBI;A;78"
"4709";"5039343644157"
"4710";"2938;50072;3;8;gfi;20;0;2012;HBI;A;78"
"4711";"5039343644157"
"4712";"2939;50072;3;8;gfi;20;0;2012;HBI;A;78"
"4713";"5039343644157"
"4714";"2940;50072;1;2;gfi;30;0;2012;HBI;B;16"
"4715";"3237940959991"
"4716";"2941;50072;1;2;gfi;30;0;2012;HBI;B;16"
"4717";"3237940959991"
"4718";"2942;50072;1;3;gfi;40;0;2012;HBI;B;16"
"4719";"3237940959991"
"4720";"2943;50072;1;3;gfi;40;0;2012;HBI;B;16"
"4721";"3237940959991"
"4722";"2944;50072;1;4;gfi;40;0;2012;HBI;B;16"
"4723";"3237940959991"
"4724";"2945;50072;1;4;gfi;40;0;2012;HBI;B;16"
"4725";"3237940959991"
"4726";"2946;50072;1;5;gfi;30;0;2012;HBI;B;16"
"4727";"3237940959991"
"4728";"2947;50072;1;5;gfi;30;0;2012;HBI;B;16"
"4729";"3237940959991"
"4730";"2948;50072;1;6;gfi;20;0;2012;HBI;B;16"
"4731";"3237940959991"
"4732";"2949;50072;1;6;gfi;20;0;2012;HBI;B;16"
"4733";"3237940959991"
"4734";"2950;50072;1;7;gfi;60;0;2012;HBI;B;16"
"4735";"3237940959991"
"4736";"2951;50072;1;7;gfi;60;0;2012;HBI;B;16"
"4737";"3237940959991"
"4738";"2952;50072;1;8;gfi;30;0;2012;HBI;B;16"
"4739";"3237940959991"
"4740";"2953;50072;1;8;gfi;30;0;2012;HBI;B;16"
"4741";"3237940959991"
"4742";"2954;50072;1;9;gfi;20;0;2012;HBI;B;16"
"4743";"3237940959991"
"4744";"2955;50072;1;9;gfi;20;0;2012;HBI;B;16"
"4745";"3237940959991"
"4746";"2956;50072;1;10;gfi;40;0;2012;HBI;B;16"
"4747";"3237940959991"
"4748";"2957;50072;1;10;gfi;40;0;2012;HBI;B;16"
"4749";"3237940959991"
"4750";"2958;50072;3;1;gfi;20;0;2012;HBI;A;78"
"4751";"5039343644157"
"4752";"2959;50072;3;1;gfi;20;0;2012;HBI;A;78"
"4753";"5039343644157"
"4754";"2960;50073;4;1;dgl;20;0;2012;HBI;A;45"
"4755";"3438724888865"
"4756";"2961;50073;4;1;dgl;20;0;2012;HBI;A;45"
"4757";"3438724888865"
"4758";"2962;50073;1;2;dgl;20;0;2012;HBI;A;52"
"4759";"0163928941244"
"4760";"2963;50073;1;2;dgl;20;0;2012;HBI;A;52"
"4761";"0163928941244"
"4762";"2964;50073;1;1;dgl;20;0;2012;HBI;A;52"
"4763";"0163928941244"
"4764";"2965;50073;1;1;dgl;20;0;2012;HBI;A;52"
"4765";"0163928941244"
"4766";"2966;50073;2;1;bah;20;0;2012;HBI;A;31"
"4767";"1582115492366"
"4768";"2967;50073;2;1;bah;20;0;2012;HBI;A;31"
"4769";"1582115492366"
"4770";"2968;50073;3;2;dgl;20;0;2012;HBI;A;65"
"4771";"8691971520692"
"4772";"2969;50073;3;2;dgl;20;0;2012;HBI;A;65"
"4773";"8691971520692"
"4774";"2970;50073;3;1;dgl;20;0;2012;HBI;A;65"
"4775";"8691971520692"
"4776";"2971;50073;3;1;dgl;20;0;2012;HBI;A;65"
"4777";"8691971520692"
"4778";"2972;50075;4;13;sbi;20;0;2012;HBI;NA;37"
"4779";"15936630779"
"4780";"2973;50075;4;13;sbi;20;0;2012;HBI;A;37"
"4781";"15936630779"
"4782";"2974;50075;4;13;sbi;20;0;2012;HBI;B;37"
"4783";"15936630779"
"4784";"2975;50075;4;13;sbi;20;0;2012;HBI;B;37"
"4785";"15936630779"
"4786";"2976;50075;4;13;sbi;20;0;2012;HBI;NA;37"
"4787";"15936630779"
"4788";"2977;50075;4;13;sbi;20;0;2012;HBI;A;37"
"4789";"15936630779"
"4790";"2978;50075;4;13;sbi;20;0;2012;HBI;B;37"
"4791";"15936630779"
"4792";"2979;50075;4;13;sbi;20;0;2012;HBI;B;37"
"4793";"15936630779"
"4794";"2980;50075;4;12;sbi;40;0;2012;HBI;NA;37"
"4795";"15936630779"
"4796";"2981;50075;4;12;sbi;40;0;2012;HBI;A;37"
"4797";"15936630779"
"4798";"2982;50075;4;12;sbi;40;0;2012;HBI;B;37"
"4799";"15936630779"
"4800";"2983;50075;4;12;sbi;40;0;2012;HBI;B;37"
"4801";"15936630779"
"4802";"2984;50075;4;12;sbi;40;0;2012;HBI;NA;37"
"4803";"15936630779"
"4804";"2985;50075;4;12;sbi;40;0;2012;HBI;A;37"
"4805";"15936630779"
"4806";"2986;50075;4;12;sbi;40;0;2012;HBI;B;37"
"4807";"15936630779"
"4808";"2987;50075;4;12;sbi;40;0;2012;HBI;B;37"
"4809";"15936630779"
"4810";"2988;50075;4;11;sbi;60;0;2012;HBI;NA;37"
"4811";"15936630779"
"4812";"2989;50075;4;11;sbi;60;0;2012;HBI;A;37"
"4813";"15936630779"
"4814";"2990;50075;4;11;sbi;60;0;2012;HBI;B;37"
"4815";"15936630779"
"4816";"2991;50075;4;11;sbi;60;0;2012;HBI;B;37"
"4817";"15936630779"
"4818";"2992;50075;4;11;sbi;60;0;2012;HBI;NA;37"
"4819";"15936630779"
"4820";"2993;50075;4;11;sbi;60;0;2012;HBI;A;37"
"4821";"15936630779"
"4822";"2994;50075;4;11;sbi;60;0;2012;HBI;B;37"
"4823";"15936630779"
"4824";"2995;50075;4;11;sbi;60;0;2012;HBI;B;37"
"4825";"15936630779"
"4826";"2996;50075;4;10;sbi;40;0;2012;HBI;NA;37"
"4827";"15936630779"
"4828";"2997;50075;4;10;sbi;40;0;2012;HBI;A;37"
"4829";"15936630779"
"4830";"2998;50075;4;10;sbi;40;0;2012;HBI;B;37"
"4831";"15936630779"
"4832";"2999;50075;4;10;sbi;40;0;2012;HBI;B;37"
"4833";"15936630779"
"4834";"3000;50075;4;10;sbi;40;0;2012;HBI;NA;37"
"4835";"15936630779"
"4836";"3001;50075;4;10;sbi;40;0;2012;HBI;A;37"
"4837";"15936630779"
"4838";"3002;50075;4;10;sbi;40;0;2012;HBI;B;37"
"4839";"15936630779"
"4840";"3003;50075;4;10;sbi;40;0;2012;HBI;B;37"
"4841";"15936630779"
"4842";"3004;50075;4;9;sbi;20;0;2012;HBI;NA;37"
"4843";"15936630779"
"4844";"3005;50075;4;9;sbi;20;0;2012;HBI;A;37"
"4845";"15936630779"
"4846";"3006;50075;4;9;sbi;20;0;2012;HBI;B;37"
"4847";"15936630779"
"4848";"3007;50075;4;9;sbi;20;0;2012;HBI;B;37"
"4849";"15936630779"
"4850";"3008;50075;4;9;sbi;20;0;2012;HBI;NA;37"
"4851";"15936630779"
"4852";"3009;50075;4;9;sbi;20;0;2012;HBI;A;37"
"4853";"15936630779"
"4854";"3010;50075;4;9;sbi;20;0;2012;HBI;B;37"
"4855";"15936630779"
"4856";"3011;50075;4;9;sbi;20;0;2012;HBI;B;37"
"4857";"15936630779"
"4858";"3012;50075;4;8;sbi;50;0;2012;HBI;NA;37"
"4859";"15936630779"
"4860";"3013;50075;4;8;sbi;50;0;2012;HBI;A;37"
"4861";"15936630779"
"4862";"3014;50075;4;8;sbi;50;0;2012;HBI;B;37"
"4863";"15936630779"
"4864";"3015;50075;4;8;sbi;50;0;2012;HBI;B;37"
"4865";"15936630779"
"4866";"3016;50075;4;8;sbi;50;0;2012;HBI;NA;37"
"4867";"15936630779"
"4868";"3017;50075;4;8;sbi;50;0;2012;HBI;A;37"
"4869";"15936630779"
"4870";"3018;50075;4;8;sbi;50;0;2012;HBI;B;37"
"4871";"15936630779"
"4872";"3019;50075;4;8;sbi;50;0;2012;HBI;B;37"
"4873";"15936630779"
"4874";"3020;50075;4;7;sbi;50;0;2012;HBI;NA;37"
"4875";"15936630779"
"4876";"3021;50075;4;7;sbi;50;0;2012;HBI;A;37"
"4877";"15936630779"
"4878";"3022;50075;4;7;sbi;50;0;2012;HBI;B;37"
"4879";"15936630779"
"4880";"3023;50075;4;7;sbi;50;0;2012;HBI;B;37"
"4881";"15936630779"
"4882";"3024;50075;4;7;sbi;50;0;2012;HBI;NA;37"
"4883";"15936630779"
"4884";"3025;50075;4;7;sbi;50;0;2012;HBI;A;37"
"4885";"15936630779"
"4886";"3026;50075;4;7;sbi;50;0;2012;HBI;B;37"
"4887";"15936630779"
"4888";"3027;50075;4;7;sbi;50;0;2012;HBI;B;37"
"4889";"15936630779"
"4890";"3028;50075;4;6;sbi;30;0;2012;HBI;NA;37"
"4891";"15936630779"
"4892";"3029;50075;4;6;sbi;30;0;2012;HBI;A;37"
"4893";"15936630779"
"4894";"3030;50075;4;6;sbi;30;0;2012;HBI;B;37"
"4895";"15936630779"
"4896";"3031;50075;4;6;sbi;30;0;2012;HBI;B;37"
"4897";"15936630779"
"4898";"3032;50075;4;6;sbi;30;0;2012;HBI;NA;37"
"4899";"15936630779"
"4900";"3033;50075;4;6;sbi;30;0;2012;HBI;A;37"
"4901";"15936630779"
"4902";"3034;50075;4;6;sbi;30;0;2012;HBI;B;37"
"4903";"15936630779"
"4904";"3035;50075;4;6;sbi;30;0;2012;HBI;B;37"
"4905";"15936630779"
"4906";"3036;50075;4;5;sbi;30;0;2012;HBI;NA;37"
"4907";"15936630779"
"4908";"3037;50075;4;5;sbi;30;0;2012;HBI;A;37"
"4909";"15936630779"
"4910";"3038;50075;4;5;sbi;30;0;2012;HBI;B;37"
"4911";"15936630779"
"4912";"3039;50075;4;5;sbi;30;0;2012;HBI;B;37"
"4913";"15936630779"
"4914";"3040;50075;4;5;sbi;30;0;2012;HBI;NA;37"
"4915";"15936630779"
"4916";"3041;50075;4;5;sbi;30;0;2012;HBI;A;37"
"4917";"15936630779"
"4918";"3042;50075;4;5;sbi;30;0;2012;HBI;B;37"
"4919";"15936630779"
"4920";"3043;50075;4;5;sbi;30;0;2012;HBI;B;37"
"4921";"15936630779"
"4922";"3044;50075;4;4;sbi;50;0;2012;HBI;NA;37"
"4923";"15936630779"
"4924";"3045;50075;4;4;sbi;50;0;2012;HBI;A;37"
"4925";"15936630779"
"4926";"3046;50075;4;4;sbi;50;0;2012;HBI;B;37"
"4927";"15936630779"
"4928";"3047;50075;4;4;sbi;50;0;2012;HBI;B;37"
"4929";"15936630779"
"4930";"3048;50075;4;4;sbi;50;0;2012;HBI;NA;37"
"4931";"15936630779"
"4932";"3049;50075;4;4;sbi;50;0;2012;HBI;A;37"
"4933";"15936630779"
"4934";"3050;50075;4;4;sbi;50;0;2012;HBI;B;37"
"4935";"15936630779"
"4936";"3051;50075;4;4;sbi;50;0;2012;HBI;B;37"
"4937";"15936630779"
"4938";"3052;50075;4;1;eib;20;0;2012;HBI;NA;37"
"4939";"15936630779"
"4940";"3053;50075;4;1;eib;20;0;2012;HBI;A;37"
"4941";"15936630779"
"4942";"3054;50075;4;1;eib;20;0;2012;HBI;B;37"
"4943";"15936630779"
"4944";"3055;50075;4;1;eib;20;0;2012;HBI;B;37"
"4945";"15936630779"
"4946";"3056;50075;4;1;eib;20;0;2012;HBI;NA;37"
"4947";"15936630779"
"4948";"3057;50075;4;1;eib;20;0;2012;HBI;A;37"
"4949";"15936630779"
"4950";"3058;50075;4;1;eib;20;0;2012;HBI;B;37"
"4951";"15936630779"
"4952";"3059;50075;4;1;eib;20;0;2012;HBI;B;37"
"4953";"15936630779"
"4954";"3060;50075;2;21;sbi;30;0;2012;HBI;A;78"
"4955";"5039343644157"
"4956";"3061;50075;2;21;sbi;30;0;2012;HBI;A;78"
"4957";"5039343644157"
"4958";"3062;50075;2;21;sbi;30;0;2012;HBI;A;78"
"4959";"5039343644157"
"4960";"3063;50075;2;21;sbi;30;0;2012;HBI;A;78"
"4961";"5039343644157"
"4962";"3064;50075;4;2;sbi;50;0;2012;HBI;NA;37"
"4963";"15936630779"
"4964";"3065;50075;4;2;sbi;50;0;2012;HBI;A;37"
"4965";"15936630779"
"4966";"3066;50075;4;2;sbi;50;0;2012;HBI;B;37"
"4967";"15936630779"
"4968";"3067;50075;4;2;sbi;50;0;2012;HBI;B;37"
"4969";"15936630779"
"4970";"3068;50075;4;2;sbi;50;0;2012;HBI;NA;37"
"4971";"15936630779"
"4972";"3069;50075;4;2;sbi;50;0;2012;HBI;A;37"
"4973";"15936630779"
"4974";"3070;50075;4;2;sbi;50;0;2012;HBI;B;37"
"4975";"15936630779"
"4976";"3071;50075;4;2;sbi;50;0;2012;HBI;B;37"
"4977";"15936630779"
"4978";"3072;50075;3;1;sbi;30;0;2012;HBI;A;47"
"4979";"7617936673105"
"4980";"3073;50075;3;1;sbi;30;0;2012;HBI;A;47"
"4981";"7617936673105"
"4982";"3074;50075;3;1;sbi;30;0;2012;HBI;A;47"
"4983";"7617936673105"
"4984";"3075;50075;3;1;sbi;30;0;2012;HBI;A;47"
"4985";"7617936673105"
"4986";"3076;50075;3;2;sbi;30;0;2012;HBI;A;47"
"4987";"7617936673105"
"4988";"3077;50075;3;2;sbi;30;0;2012;HBI;A;47"
"4989";"7617936673105"
"4990";"3078;50075;3;2;sbi;30;0;2012;HBI;A;47"
"4991";"7617936673105"
"4992";"3079;50075;3;2;sbi;30;0;2012;HBI;A;47"
"4993";"7617936673105"
"4994";"3080;50075;3;3;sbi;40;0;2012;HBI;A;47"
"4995";"7617936673105"
"4996";"3081;50075;3;3;sbi;40;0;2012;HBI;A;47"
"4997";"7617936673105"
"4998";"3082;50075;3;3;sbi;40;0;2012;HBI;A;47"
"4999";"7617936673105"
"5000";"3083;50075;3;3;sbi;40;0;2012;HBI;A;47"
"5001";"7617936673105"
"5002";"3084;50075;3;4;sbi;70;0;2012;HBI;A;47"
"5003";"7617936673105"
"5004";"3085;50075;3;4;sbi;70;0;2012;HBI;A;47"
"5005";"7617936673105"
"5006";"3086;50075;3;4;sbi;70;0;2012;HBI;A;47"
"5007";"7617936673105"
"5008";"3087;50075;3;4;sbi;70;0;2012;HBI;A;47"
"5009";"7617936673105"
"5010";"3088;50075;3;5;sbi;30;0;2012;HBI;A;47"
"5011";"7617936673105"
"5012";"3089;50075;3;5;sbi;30;0;2012;HBI;A;47"
"5013";"7617936673105"
"5014";"3090;50075;3;5;sbi;30;0;2012;HBI;A;47"
"5015";"7617936673105"
"5016";"3091;50075;3;5;sbi;30;0;2012;HBI;A;47"
"5017";"7617936673105"
"5018";"3092;50075;3;6;sbi;30;0;2012;HBI;A;47"
"5019";"7617936673105"
"5020";"3093;50075;3;6;sbi;30;0;2012;HBI;A;47"
"5021";"7617936673105"
"5022";"3094;50075;3;6;sbi;30;0;2012;HBI;A;47"
"5023";"7617936673105"
"5024";"3095;50075;3;6;sbi;30;0;2012;HBI;A;47"
"5025";"7617936673105"
"5026";"3096;50075;3;7;sbi;20;0;2012;HBI;A;47"
"5027";"7617936673105"
"5028";"3097;50075;3;7;sbi;20;0;2012;HBI;A;47"
"5029";"7617936673105"
"5030";"3098;50075;3;7;sbi;20;0;2012;HBI;A;47"
"5031";"7617936673105"
"5032";"3099;50075;3;7;sbi;20;0;2012;HBI;A;47"
"5033";"7617936673105"
"5034";"3100;50075;3;8;as;40;0;2012;HBI;A;47"
"5035";"7617936673105"
"5036";"3101;50075;3;8;as;40;0;2012;HBI;A;47"
"5037";"7617936673105"
"5038";"3102;50075;3;8;as;40;0;2012;HBI;A;47"
"5039";"7617936673105"
"5040";"3103;50075;3;8;as;40;0;2012;HBI;A;47"
"5041";"7617936673105"
"5042";"3104;50075;3;9;sbi;30;0;2012;HBI;A;47"
"5043";"7617936673105"
"5044";"3105;50075;3;9;sbi;30;0;2012;HBI;A;47"
"5045";"7617936673105"
"5046";"3106;50075;3;9;sbi;30;0;2012;HBI;A;47"
"5047";"7617936673105"
"5048";"3107;50075;3;9;sbi;30;0;2012;HBI;A;47"
"5049";"7617936673105"
"5050";"3108;50075;3;10;sbi;50;0;2012;HBI;A;47"
"5051";"7617936673105"
"5052";"3109;50075;3;10;sbi;50;0;2012;HBI;A;47"
"5053";"7617936673105"
"5054";"3110;50075;3;10;sbi;50;0;2012;HBI;A;47"
"5055";"7617936673105"
"5056";"3111;50075;3;10;sbi;50;0;2012;HBI;A;47"
"5057";"7617936673105"
"5058";"3112;50075;3;11;sbi;60;0;2012;HBI;A;47"
"5059";"7617936673105"
"5060";"3113;50075;3;11;sbi;60;0;2012;HBI;A;47"
"5061";"7617936673105"
"5062";"3114;50075;3;11;sbi;60;0;2012;HBI;A;47"
"5063";"7617936673105"
"5064";"3115;50075;3;11;sbi;60;0;2012;HBI;A;47"
"5065";"7617936673105"
"5066";"3116;50075;2;20;sbi;40;0;2012;HBI;A;78"
"5067";"5039343644157"
"5068";"3117;50075;2;20;sbi;40;0;2012;HBI;A;78"
"5069";"5039343644157"
"5070";"3118;50075;2;20;sbi;40;0;2012;HBI;A;78"
"5071";"5039343644157"
"5072";"3119;50075;2;20;sbi;40;0;2012;HBI;A;78"
"5073";"5039343644157"
"5074";"3120;50075;2;19;sbi;40;0;2012;HBI;A;78"
"5075";"5039343644157"
"5076";"3121;50075;2;19;sbi;40;0;2012;HBI;A;78"
"5077";"5039343644157"
"5078";"3122;50075;2;19;sbi;40;0;2012;HBI;A;78"
"5079";"5039343644157"
"5080";"3123;50075;2;19;sbi;40;0;2012;HBI;A;78"
"5081";"5039343644157"
"5082";"3124;50075;2;18;sbi;40;0;2012;HBI;A;78"
"5083";"5039343644157"
"5084";"3125;50075;2;18;sbi;40;0;2012;HBI;A;78"
"5085";"5039343644157"
"5086";"3126;50075;2;18;sbi;40;0;2012;HBI;A;78"
"5087";"5039343644157"
"5088";"3127;50075;2;18;sbi;40;0;2012;HBI;A;78"
"5089";"5039343644157"
"5090";"3128;50075;2;17;sei;30;0;2012;HBI;A;78"
"5091";"5039343644157"
"5092";"3129;50075;2;17;sei;30;0;2012;HBI;A;78"
"5093";"5039343644157"
"5094";"3130;50075;2;17;sei;30;0;2012;HBI;A;78"
"5095";"5039343644157"
"5096";"3131;50075;2;17;sei;30;0;2012;HBI;A;78"
"5097";"5039343644157"
"5098";"3132;50075;2;16;sbi;60;0;2012;HBI;A;78"
"5099";"5039343644157"
"5100";"3133;50075;2;16;sbi;60;0;2012;HBI;A;78"
"5101";"5039343644157"
"5102";"3134;50075;2;16;sbi;60;0;2012;HBI;A;78"
"5103";"5039343644157"
"5104";"3135;50075;2;16;sbi;60;0;2012;HBI;A;78"
"5105";"5039343644157"
"5106";"3136;50075;2;15;sbi;60;0;2012;HBI;A;78"
"5107";"5039343644157"
"5108";"3137;50075;2;15;sbi;60;0;2012;HBI;A;78"
"5109";"5039343644157"
"5110";"3138;50075;2;15;sbi;60;0;2012;HBI;A;78"
"5111";"5039343644157"
"5112";"3139;50075;2;15;sbi;60;0;2012;HBI;A;78"
"5113";"5039343644157"
"5114";"3140;50075;2;14;sei;50;0;2012;HBI;A;78"
"5115";"5039343644157"
"5116";"3141;50075;2;14;sei;50;0;2012;HBI;A;78"
"5117";"5039343644157"
"5118";"3142;50075;2;14;sei;50;0;2012;HBI;A;78"
"5119";"5039343644157"
"5120";"3143;50075;2;14;sei;50;0;2012;HBI;A;78"
"5121";"5039343644157"
"5122";"3144;50075;2;13;sei;70;0;2012;HBI;A;78"
"5123";"5039343644157"
"5124";"3145;50075;2;13;sei;70;0;2012;HBI;A;78"
"5125";"5039343644157"
"5126";"3146;50075;2;13;sei;70;0;2012;HBI;A;78"
"5127";"5039343644157"
"5128";"3147;50075;2;13;sei;70;0;2012;HBI;A;78"
"5129";"5039343644157"
"5130";"3148;50075;2;12;sbi;60;0;2012;HBI;A;78"
"5131";"5039343644157"
"5132";"3149;50075;2;12;sbi;60;0;2012;HBI;A;78"
"5133";"5039343644157"
"5134";"3150;50075;2;12;sbi;60;0;2012;HBI;A;78"
"5135";"5039343644157"
"5136";"3151;50075;2;12;sbi;60;0;2012;HBI;A;78"
"5137";"5039343644157"
"5138";"3152;50075;2;11;sbi;60;0;2012;HBI;A;78"
"5139";"5039343644157"
"5140";"3153;50075;2;11;sbi;60;0;2012;HBI;A;78"
"5141";"5039343644157"
"5142";"3154;50075;2;11;sbi;60;0;2012;HBI;A;78"
"5143";"5039343644157"
"5144";"3155;50075;2;11;sbi;60;0;2012;HBI;A;78"
"5145";"5039343644157"
"5146";"3156;50075;2;10;sbi;100;0;2012;HBI;A;78"
"5147";"5039343644157"
"5148";"3157;50075;2;10;sbi;100;0;2012;HBI;A;78"
"5149";"5039343644157"
"5150";"3158;50075;2;10;sbi;100;0;2012;HBI;A;78"
"5151";"5039343644157"
"5152";"3159;50075;2;10;sbi;100;0;2012;HBI;A;78"
"5153";"5039343644157"
"5154";"3160;50075;2;9;sei;50;0;2012;HBI;A;78"
"5155";"5039343644157"
"5156";"3161;50075;2;9;sei;50;0;2012;HBI;A;78"
"5157";"5039343644157"
"5158";"3162;50075;2;9;sei;50;0;2012;HBI;A;78"
"5159";"5039343644157"
"5160";"3163;50075;2;9;sei;50;0;2012;HBI;A;78"
"5161";"5039343644157"
"5162";"3164;50075;2;8;gfi;50;0;2012;HBI;A;78"
"5163";"5039343644157"
"5164";"3165;50075;2;8;gfi;50;0;2012;HBI;A;78"
"5165";"5039343644157"
"5166";"3166;50075;2;8;gfi;50;0;2012;HBI;A;78"
"5167";"5039343644157"
"5168";"3167;50075;2;8;gfi;50;0;2012;HBI;A;78"
"5169";"5039343644157"
"5170";"3168;50075;2;7;gfi;30;0;2012;HBI;A;78"
"5171";"5039343644157"
"5172";"3169;50075;2;7;gfi;30;0;2012;HBI;A;78"
"5173";"5039343644157"
"5174";"3170;50075;2;7;gfi;30;0;2012;HBI;A;78"
"5175";"5039343644157"
"5176";"3171;50075;2;7;gfi;30;0;2012;HBI;A;78"
"5177";"5039343644157"
"5178";"3172;50075;2;6;sbi;30;0;2012;HBI;A;78"
