"plot_ID","inv","stand","SP_code","compartiment","B_t_ha","C_t_ha","N_t_ha","BA_m2_ha","stand_component","BA_percent","mean_DBH_cm","sd_DBH_cm","Dg_cm","mean_BA_m2","mean_H_m","sd_H_m","Hg_m","n_ha","n_SP"
140315,"HBI","all","gfi","sb",0.12167198308923,0.0608359915446149,0.000588892398151873,0.395842385366724,"LT",3.6598082565852,15.88,0,15.88,0.0198057310615853,16.1904238005928,0,16.1904238005928,NA,NA
140315,"HBI","all","gfi","stb",0.00476007710293812,0.00238003855146906,2.30387731782205e-05,0.395842385366724,"LT",3.6598082565852,15.88,0,15.88,0.0198057310615853,16.1904238005928,0,16.1904238005928,NA,NA
140315,"HBI","all","gfi","stw",0.050715292622361,0.0253576463111805,4.11808176093571e-05,0.395842385366724,"LT",3.6598082565852,15.88,0,15.88,0.0198057310615853,16.1904238005928,0,16.1904238005928,NA,NA
140315,"HBI","all","gfi","sw",1.10774076399023,0.553870381995114,0.000899485500360064,0.395842385366724,"LT",3.6598082565852,15.88,0,15.88,0.0198057310615853,16.1904238005928,0,16.1904238005928,NA,NA
140315,"HBI","all","gfi","total",1.83439753645963,0.917198768229813,0.00320219822037859,0.395842385366724,"LT",3.6598082565852,15.88,0,15.88,0.0198057310615853,16.1904238005928,0,16.1904238005928,NA,NA
140315,"HBI","all","sbi","ag",66.3391269603378,33.1695634801689,0.18380444754125,9.22115217921585,"LT",85.2552685823618,27.7590553306343,11.5779073136205,30.0596399284691,0.0709671606074063,21.4392092071168,4.34319689199104,21.4392092071168,NA,NA
140315,"HBI","all","sbi","bg",2.61721896455986,1.30860948227993,0.00968371016887149,9.22115217921585,"LT",85.2552685823618,27.7590553306343,11.5779073136205,30.0596399284691,0.0709671606074063,21.4392092071168,4.34319689199104,21.4392092071168,NA,NA
140315,"HBI","all","sbi","fwb",11.6072491830305,5.80362459151526,0.0703051083016158,9.22115217921585,"LT",85.2552685823618,27.7590553306343,11.5779073136205,30.0596399284691,0.0709671606074063,21.4392092071168,4.34319689199104,21.4392092071168,NA,NA
140315,"HBI","all","sbi","ndl",1.13503440345031,0.567517201725154,0,9.22115217921585,"LT",85.2552685823618,27.7590553306343,11.5779073136205,30.0596399284691,0.0709671606074063,21.4392092071168,4.34319689199104,21.4392092071168,NA,NA
140315,"HBI","all","sbi","sb",3.52107826759199,1.760539133796,0.0215877308586065,9.22115217921585,"LT",85.2552685823618,27.7590553306343,11.5779073136205,30.0596399284691,0.0709671606074063,21.4392092071168,4.34319689199104,21.4392092071168,NA,NA
140315,"HBI","all","sbi","stb",0.0867092183999614,0.0433546091999807,0.000531614218010163,9.22115217921585,"LT",85.2552685823618,27.7590553306343,11.5779073136205,30.0596399284691,0.0709671606074063,21.4392092071168,4.34319689199104,21.4392092071168,NA,NA
140315,"HBI","all","sbi","stw",1.53860990525418,0.769304952627092,0.00281257890680465,9.22115217921585,"LT",85.2552685823618,27.7590553306343,11.5779073136205,30.0596399284691,0.0709671606074063,21.4392092071168,4.34319689199104,21.4392092071168,NA,NA
140315,"HBI","all","sbi","sw",48.4504459826108,24.2252229913054,0.0885674152562125,9.22115217921585,"LT",85.2552685823618,27.7590553306343,11.5779073136205,30.0596399284691,0.0709671606074063,21.4392092071168,4.34319689199104,21.4392092071168,NA,NA
140315,"HBI","all","sbi","total",68.9563459248976,34.4781729624488,0.193488157710121,9.22115217921585,"LT",85.2552685823618,27.7590553306343,11.5779073136205,30.0596399284691,0.0709671606074063,21.4392092071168,4.34319689199104,21.4392092071168,NA,NA
140315,"HBI","all","vbe","ag",6.78543677081975,3.39271838540987,0.0174117357137811,1.19893779073884,"LT",11.0849231610529,15.4625730994152,3.97103627994618,15.9561109664123,0.0199960390976876,13.7717579286864,1.40716387305475,13.7717579286864,NA,NA
140315,"HBI","all","vbe","bg",0.695180574149487,0.347590287074743,0.00210639713967294,1.19893779073884,"LT",11.0849231610529,15.4625730994152,3.97103627994618,15.9561109664123,0.0199960390976876,13.7717579286864,1.40716387305475,13.7717579286864,NA,NA
140315,"HBI","all","vbe","fwb",2.02810642361377,1.01405321180689,0.00933131765504696,1.19893779073884,"LT",11.0849231610529,15.4625730994152,3.97103627994618,15.9561109664123,0.0199960390976876,13.7717579286864,1.40716387305475,13.7717579286864,NA,NA
140315,"HBI","all","vbe","ndl",0.170855676090381,0.0854278380451907,0,1.19893779073884,"LT",11.0849231610529,15.4625730994152,3.97103627994618,15.9561109664123,0.0199960390976876,13.7717579286864,1.40716387305475,13.7717579286864,NA,NA
140315,"HBI","all","vbe","sb",0.323025085646792,0.161512542823396,0.00233450229396936,1.19893779073884,"LT",11.0849231610529,15.4625730994152,3.97103627994618,15.9561109664123,0.0199960390976876,13.7717579286864,1.40716387305475,13.7717579286864,NA,NA
140315,"HBI","all","vbe","stb",0.00920070742769226,0.00460035371384613,6.6493512579932e-05,1.19893779073884,"LT",11.0849231610529,15.4625730994152,3.97103627994618,15.9561109664123,0.0199960390976876,13.7717579286864,1.40716387305475,13.7717579286864,NA,NA
140315,"HBI","all","vbe","stw",0.139615736906441,0.0698078684532204,0.000186387008770099,1.19893779073884,"LT",11.0849231610529,15.4625730994152,3.97103627994618,15.9561109664123,0.0199960390976876,13.7717579286864,1.40716387305475,13.7717579286864,NA,NA
140315,"HBI","all","vbe","sw",4.11463314113467,2.05731657056733,0.00549303524341478,1.19893779073884,"LT",11.0849231610529,15.4625730994152,3.97103627994618,15.9561109664123,0.0199960390976876,13.7717579286864,1.40716387305475,13.7717579286864,NA,NA
140315,"HBI","all","vbe","total",7.48061734496923,3.74030867248462,0.0195181328534541,1.19893779073884,"LT",11.0849231610529,15.4625730994152,3.97103627994618,15.9561109664123,0.0199960390976876,13.7717579286864,1.40716387305475,13.7717579286864,NA,NA
140316,"HBI","A","all","ag",53.1385187027215,26.5692593513608,0.156361522849347,8.38989655837043,"LT",NA,NA,NA,NA,NA,NA,NA,NA,349.903687301822,NA
140316,"HBI","A","all","bg",10.4162014803319,5.20810074016595,0.0379904155389856,8.38989655837043,"LT",NA,NA,NA,NA,NA,NA,NA,NA,349.903687301822,NA
140316,"HBI","A","all","fwb",9.73328892753208,4.86664446376604,0.0568394301409455,8.38989655837043,"LT",NA,NA,NA,NA,NA,NA,NA,NA,349.903687301822,NA
140316,"HBI","A","all","ndl",1.04831145487725,0.524155727438623,0,8.38989655837043,"LT",NA,NA,NA,NA,NA,NA,NA,NA,349.903687301822,NA
140316,"HBI","A","all","sb",5.50205064326996,2.75102532163498,0.0361272385610398,8.38989655837043,"LT",NA,NA,NA,NA,NA,NA,NA,NA,349.903687301822,NA
140316,"HBI","A","all","stb",0.166791450468453,0.0833957252342263,0.00109517061894845,8.38989655837043,"LT",NA,NA,NA,NA,NA,NA,NA,NA,349.903687301822,NA
140316,"HBI","A","all","stw",1.18396286142747,0.591981430713733,0.00200882059297163,8.38989655837043,"LT",NA,NA,NA,NA,NA,NA,NA,NA,349.903687301822,NA
140316,"HBI","A","all","sw",35.5041133651463,17.7520566825732,0.0602908629354415,8.38989655837043,"LT",NA,NA,NA,NA,NA,NA,NA,NA,349.903687301822,NA
140316,"HBI","A","all","total",63.5547201830534,31.7773600915267,0.194351938388333,8.38989655837043,"LT",NA,NA,NA,NA,NA,NA,NA,NA,349.903687301822,NA
140316,"HBI","A","hbu","ag",1.82166828715113,0.910834143575564,0.00591950949554222,0.401095350824634,"LT",4.78069482781011,7.14385964912281,0,7.14385964912281,0.00400825837505545,7.57125165005921,0,7.57125165005921,NA,NA
140316,"HBI","A","hbu","bg",0.175601091120456,0.087800545560228,0.000532071306094981,0.401095350824634,"LT",4.78069482781011,7.14385964912281,0,7.14385964912281,0.00400825837505545,7.57125165005921,0,7.57125165005921,NA,NA
140316,"HBI","A","hbu","fwb",0.79622951133453,0.398114755667265,0.00366345198165017,0.401095350824634,"LT",4.78069482781011,7.14385964912281,0,7.14385964912281,0.00400825837505545,7.57125165005921,0,7.57125165005921,NA,NA
140316,"HBI","A","hbu","ndl",0.0706334072842911,0.0353167036421456,0,0.401095350824634,"LT",4.78069482781011,7.14385964912281,0,7.14385964912281,0.00400825837505545,7.57125165005921,0,7.57125165005921,NA,NA
140316,"HBI","A","hbu","sb",0.160741104344267,0.0803705521721335,0.00116167596109602,0.401095350824634,"LT",4.78069482781011,7.14385964912281,0,7.14385964912281,0.00400825837505545,7.57125165005921,0,7.57125165005921,NA,NA
140316,"HBI","A","hbu","stb",0.00582243043194098,0.00291121521597049,4.20787047316375e-05,0.401095350824634,"LT",4.78069482781011,7.14385964912281,0,7.14385964912281,0.00400825837505545,7.57125165005921,0,7.57125165005921,NA,NA
140316,"HBI","A","hbu","stw",0.0322727134476309,0.0161363567238154,4.30840724525872e-05,0.401095350824634,"LT",4.78069482781011,7.14385964912281,0,7.14385964912281,0.00400825837505545,7.57125165005921,0,7.57125165005921,NA,NA
140316,"HBI","A","hbu","sw",0.755969120308468,0.377984560154234,0.00100921877561181,0.401095350824634,"LT",4.78069482781011,7.14385964912281,0,7.14385964912281,0.00400825837505545,7.57125165005921,0,7.57125165005921,NA,NA
140316,"HBI","A","hbu","total",1.99726937827158,0.998634689135792,0.0064515808016372,0.401095350824634,"LT",4.78069482781011,7.14385964912281,0,7.14385964912281,0.00400825837505545,7.57125165005921,0,7.57125165005921,NA,NA
140316,"HBI","A","sei","ag",45.4557393742628,22.7278696871314,0.13637934200312,6.71621605285264,"LT",80.0512378922242,19.268089270796,6.02968092647416,20.185222005295,0.0320005131075155,18.0776316047671,2.82333068481469,18.0776316047671,NA,NA
140316,"HBI","A","sei","bg",9.45488978467644,4.72744489233822,0.0350776411011496,6.71621605285264,"LT",80.0512378922242,19.268089270796,6.02968092647416,20.185222005295,0.0320005131075155,18.0776316047671,2.82333068481469,18.0776316047671,NA,NA
140316,"HBI","A","sei","fwb",7.49786553816569,3.74893276908284,0.0465542471264708,6.71621605285264,"LT",80.0512378922242,19.268089270796,6.02968092647416,20.185222005295,0.0320005131075155,18.0776316047671,2.82333068481469,18.0776316047671,NA,NA
140316,"HBI","A","sei","ndl",0.809573680244544,0.404786840122272,0,6.71621605285264,"LT",80.0512378922242,19.268089270796,6.02968092647416,20.185222005295,0.0320005131075155,18.0776316047671,2.82333068481469,18.0776316047671,NA,NA
140316,"HBI","A","sei","sb",5.05011310815576,2.52505655407788,0.0328610859947696,6.71621605285264,"LT",80.0512378922242,19.268089270796,6.02968092647416,20.185222005295,0.0320005131075155,18.0776316047671,2.82333068481469,18.0776316047671,NA,NA
140316,"HBI","A","sei","stb",0.153098879982018,0.0765494399910092,0.000996214412042994,6.71621605285264,"LT",80.0512378922242,19.268089270796,6.02968092647416,20.185222005295,0.0320005131075155,18.0776316047671,2.82333068481469,18.0776316047671,NA,NA
140316,"HBI","A","sei","stw",1.02693087042198,0.513465435210992,0.00179918288497932,6.71621605285264,"LT",80.0512378922242,19.268089270796,6.02968092647416,20.185222005295,0.0320005131075155,18.0776316047671,2.82333068481469,18.0776316047671,NA,NA
140316,"HBI","A","sei","sw",30.9181572972928,15.4590786486464,0.054168611584857,6.71621605285264,"LT",80.0512378922242,19.268089270796,6.02968092647416,20.185222005295,0.0320005131075155,18.0776316047671,2.82333068481469,18.0776316047671,NA,NA
140316,"HBI","A","sei","total",54.9106291589392,27.4553145794696,0.171456983104269,6.71621605285264,"LT",80.0512378922242,19.268089270796,6.02968092647416,20.185222005295,0.0320005131075155,18.0776316047671,2.82333068481469,18.0776316047671,NA,NA
140316,"HBI","A","wli","ag",5.86111104130763,2.93055552065381,0.0140626713506851,1.27258515469315,"LT",15.1680672799656,19.8533333333333,3.38930108183999,20.1334304633419,0.0318365089977266,16.622586564295,1.82235592221781,16.622586564295,NA,NA
140316,"HBI","A","wli","bg",0.785710604535004,0.392855302267502,0.00238070313174106,1.27258515469315,"LT",15.1680672799656,19.8533333333333,3.38930108183999,20.1334304633419,0.0318365089977266,16.622586564295,1.82235592221781,16.622586564295,NA,NA
140316,"HBI","A","wli","fwb",1.43919387803186,0.719596939015928,0.00662173103282457,1.27258515469315,"LT",15.1680672799656,19.8533333333333,3.38930108183999,20.1334304633419,0.0318365089977266,16.622586564295,1.82235592221781,16.622586564295,NA,NA
140316,"HBI","A","wli","ndl",0.168104367348412,0.0840521836742058,0,1.27258515469315,"LT",15.1680672799656,19.8533333333333,3.38930108183999,20.1334304633419,0.0318365089977266,16.622586564295,1.82235592221781,16.622586564295,NA,NA
140316,"HBI","A","wli","sb",0.291196430769926,0.145598215384963,0.00210447660517426,1.27258515469315,"LT",15.1680672799656,19.8533333333333,3.38930108183999,20.1334304633419,0.0318365089977266,16.622586564295,1.82235592221781,16.622586564295,NA,NA
140316,"HBI","A","wli","stb",0.00787014005449322,0.00393507002724661,5.68775021738225e-05,1.27258515469315,"LT",15.1680672799656,19.8533333333333,3.38930108183999,20.1334304633419,0.0318365089977266,16.622586564295,1.82235592221781,16.622586564295,NA,NA
140316,"HBI","A","wli","stw",0.124759277557851,0.0623796387789253,0.000166553635539731,1.27258515469315,"LT",15.1680672799656,19.8533333333333,3.38930108183999,20.1334304633419,0.0318365089977266,16.622586564295,1.82235592221781,16.622586564295,NA,NA
140316,"HBI","A","wli","sw",3.82998694754509,1.91499347377254,0.00511303257497269,1.27258515469315,"LT",15.1680672799656,19.8533333333333,3.38930108183999,20.1334304633419,0.0318365089977266,16.622586564295,1.82235592221781,16.622586564295,NA,NA
140316,"HBI","A","wli","total",6.64682164584263,3.32341082292131,0.0164433744824261,1.27258515469315,"LT",15.1680672799656,19.8533333333333,3.38930108183999,20.1334304633419,0.0318365089977266,16.622586564295,1.82235592221781,16.622586564295,NA,NA
140316,"HBI","all","all","ag",53.1385187027215,26.5692593513608,0.156361522849347,8.38989655837043,"LT",NA,15.8709087003222,7.32400638620751,17.4749406957641,0.0239839827142653,14.9095178987966,5.19136817155338,14.9095178987966,349.903687301822,3
140316,"HBI","all","all","bg",10.4162014803319,5.20810074016595,0.0379904155389856,8.38989655837043,"LT",NA,15.8709087003222,7.32400638620751,17.4749406957641,0.0239839827142653,14.9095178987966,5.19136817155338,14.9095178987966,349.903687301822,3
140316,"HBI","all","all","fwb",9.73328892753208,4.86664446376604,0.0568394301409455,8.38989655837043,"LT",NA,15.8709087003222,7.32400638620751,17.4749406957641,0.0239839827142653,14.9095178987966,5.19136817155338,14.9095178987966,349.903687301822,3
140316,"HBI","all","all","ndl",1.04831145487725,0.524155727438623,0,8.38989655837043,"LT",NA,15.8709087003222,7.32400638620751,17.4749406957641,0.0239839827142653,14.9095178987966,5.19136817155338,14.9095178987966,349.903687301822,3
140316,"HBI","all","all","sb",5.50205064326996,2.75102532163498,0.0361272385610398,8.38989655837043,"LT",NA,15.8709087003222,7.32400638620751,17.4749406957641,0.0239839827142653,14.9095178987966,5.19136817155338,14.9095178987966,349.903687301822,3
140316,"HBI","all","all","stb",0.166791450468453,0.0833957252342263,0.00109517061894845,8.38989655837043,"LT",NA,15.8709087003222,7.32400638620751,17.4749406957641,0.0239839827142653,14.9095178987966,5.19136817155338,14.9095178987966,349.903687301822,3
140316,"HBI","all","all","stw",1.18396286142747,0.591981430713733,0.00200882059297163,8.38989655837043,"LT",NA,15.8709087003222,7.32400638620751,17.4749406957641,0.0239839827142653,14.9095178987966,5.19136817155338,14.9095178987966,349.903687301822,3
140316,"HBI","all","all","sw",35.5041133651463,17.7520566825732,0.0602908629354415,8.38989655837043,"LT",NA,15.8709087003222,7.32400638620751,17.4749406957641,0.0239839827142653,14.9095178987966,5.19136817155338,14.9095178987966,349.903687301822,3
140316,"HBI","all","all","total",63.5547201830534,31.7773600915267,0.194351938388333,8.38989655837043,"LT",NA,15.8709087003222,7.32400638620751,17.4749406957641,0.0239839827142653,14.9095178987966,5.19136817155338,14.9095178987966,349.903687301822,3
140316,"HBI","all","hbu","ag",1.82166828715113,0.910834143575564,0.00591950949554222,0.401095350824634,"LT",4.78069482781011,7.14385964912281,0,7.14385964912281,0.00400825837505545,7.57125165005921,0,7.57125165005921,NA,NA
140316,"HBI","all","hbu","bg",0.175601091120456,0.087800545560228,0.000532071306094981,0.401095350824634,"LT",4.78069482781011,7.14385964912281,0,7.14385964912281,0.00400825837505545,7.57125165005921,0,7.57125165005921,NA,NA
140316,"HBI","all","hbu","fwb",0.79622951133453,0.398114755667265,0.00366345198165017,0.401095350824634,"LT",4.78069482781011,7.14385964912281,0,7.14385964912281,0.00400825837505545,7.57125165005921,0,7.57125165005921,NA,NA
140316,"HBI","all","hbu","ndl",0.0706334072842911,0.0353167036421456,0,0.401095350824634,"LT",4.78069482781011,7.14385964912281,0,7.14385964912281,0.00400825837505545,7.57125165005921,0,7.57125165005921,NA,NA
140316,"HBI","all","hbu","sb",0.160741104344267,0.0803705521721335,0.00116167596109602,0.401095350824634,"LT",4.78069482781011,7.14385964912281,0,7.14385964912281,0.00400825837505545,7.57125165005921,0,7.57125165005921,NA,NA
140316,"HBI","all","hbu","stb",0.00582243043194098,0.00291121521597049,4.20787047316375e-05,0.401095350824634,"LT",4.78069482781011,7.14385964912281,0,7.14385964912281,0.00400825837505545,7.57125165005921,0,7.57125165005921,NA,NA
140316,"HBI","all","hbu","stw",0.0322727134476309,0.0161363567238154,4.30840724525872e-05,0.401095350824634,"LT",4.78069482781011,7.14385964912281,0,7.14385964912281,0.00400825837505545,7.57125165005921,0,7.57125165005921,NA,NA
140316,"HBI","all","hbu","sw",0.755969120308468,0.377984560154234,0.00100921877561181,0.401095350824634,"LT",4.78069482781011,7.14385964912281,0,7.14385964912281,0.00400825837505545,7.57125165005921,0,7.57125165005921,NA,NA
140316,"HBI","all","hbu","total",1.99726937827158,0.998634689135792,0.0064515808016372,0.401095350824634,"LT",4.78069482781011,7.14385964912281,0,7.14385964912281,0.00400825837505545,7.57125165005921,0,7.57125165005921,NA,NA
140316,"HBI","all","sei","ag",45.4557393742628,22.7278696871314,0.13637934200312,6.71621605285264,"LT",80.0512378922242,19.268089270796,6.02968092647416,20.185222005295,0.0320005131075155,18.0776316047671,2.82333068481469,18.0776316047671,NA,NA
