bund_nr;pk_nr;lfd_nr;bart;hoehe;grklasse
130059;S;9;sbi;48;0
130059;S;10;sbi;86;0
130059;W;1;rbu;195;1
130059;W;2;sei;28;0
130059;W;3;sbi;308;1
130059;W;4;sbi;570;1
130059;W;5;sbi;75;0
130059;W;6;-2;NA;NA
130059;W;7;-2;NA;NA
130059;W;8;-2;NA;NA
130059;W;9;-2;NA;NA
130059;W;10;-2;NA;NA
130051;N;1;sei;60;0
130051;N;2;sei;100;0
130051;N;3;gbi;200;1
130051;N;4;gbi;320;1
130051;N;5;gbi;390;1
130051;N;6;gfi;130;1
130051;N;7;gbi;150;1
130051;N;8;gbi;150;1
130051;N;9;sei;70;0
130051;N;10;gbi;220;1
130051;O;1;gbi;380;1
130051;O;2;gbi;150;1
130051;O;3;gbi;360;1
130051;O;4;gbi;320;1
130051;O;5;gfi;40;0
130051;O;6;gbi;220;1
130051;O;7;gbi;130;1
130051;O;8;sei;50;0
130051;O;9;sei;80;0
130051;O;10;sei;70;0
130051;S;1;rbu;300;1
130051;S;2;stk;50;0
130051;S;3;gbi;400;1
130051;S;4;gbi;130;1
130051;S;5;gbi;200;1
130051;S;6;-2;NA;NA
130051;S;7;-2;NA;NA
130051;S;8;-2;NA;NA
130051;S;9;-2;NA;NA
130051;S;10;-2;NA;NA
130051;W;1;sei;50;0
130051;W;2;sei;50;0
130051;W;3;sei;50;0
130051;W;4;rbu;120;0
130051;W;5;sei;50;0
130051;W;6;rbu;620;2
130051;W;7;gbi;610;1
130051;W;8;gbi;430;1
130051;W;9;gbi;600;2
130051;W;10;gbi;260;1
130057;N;1;-2;NA;NA
130057;N;2;-2;NA;NA
130057;N;3;-2;NA;NA
130057;N;4;-2;NA;NA
130057;N;5;-2;NA;NA
130057;N;6;-2;NA;NA
130057;N;7;-2;NA;NA
130057;N;8;-2;NA;NA
130057;N;9;-2;NA;NA
130057;N;10;-2;NA;NA
130057;O;1;-2;NA;NA
130057;O;2;-2;NA;NA
130057;O;3;-2;NA;NA
130057;O;4;-2;NA;NA
130057;O;5;-2;NA;NA
130057;O;6;-2;NA;NA
130057;O;7;-2;NA;NA
130057;O;8;-2;NA;NA
130057;O;9;-2;NA;NA
130057;O;10;-2;NA;NA
130057;S;1;-2;NA;NA
130057;S;2;-2;NA;NA
130057;S;3;-2;NA;NA
130057;S;4;-2;NA;NA
130057;S;5;-2;NA;NA
130057;S;6;-2;NA;NA
130057;S;7;-2;NA;NA
130057;S;8;-2;NA;NA
130057;S;9;-2;NA;NA
130057;S;10;-2;NA;NA
130057;W;1;-2;NA;NA
130057;W;2;-2;NA;NA
130057;W;3;-2;NA;NA
130057;W;4;-2;NA;NA
130057;W;5;-2;NA;NA
130057;W;6;-2;NA;NA
130057;W;7;-2;NA;NA
130057;W;8;-2;NA;NA
130057;W;9;-2;NA;NA
130057;W;10;-2;NA;NA
130056;N;1;rbu;150;1
130056;N;2;-2;NA;NA
130056;N;3;-2;NA;NA
130056;N;4;-2;NA;NA
130056;N;5;-2;NA;NA
