bund_nr,othori,uthori,uz,farbe,humus,kalk,hydrooxid,hydrooxidanteil,hydrored,hydroredanteil,geform,aggroesse,pedogen,wurzelintfein,wurzelintgrob,wurzelverteil
120186,0,3,,10YR4/2,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf6,wg3,g
120186,3,13,,10YR5/3,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg4,g
120186,13,48,,10YR6/6,h1,c0,eh,f1,r0,-2,ein,-1,-1,wf4,wg3,g
120186,48,80,,10YR6/8,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf2,wg1,u
120186,80,110,True,10YR7/4,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120187,0,5,,10YR2/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg0,g
120187,5,16,,10YR3/6,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg3,g
120187,16,35,,10YR5/6,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg4,g
120187,35,65,,10YR6/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg4,g
120187,65,80,,10YR6/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg3,u
120187,80,95,True,10YR5/8,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,u
120188,0,8,,10YR4/1,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120188,8,14,,10YR4/3,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120188,14,31,,10YR5/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120188,31,55,,10YR7/4,h0,c0,e0,-2,r0,-2,koh,-1,-9,wf3,wg3,g
120188,55,85,True,10YR4/6,h0,c0,eh,f3,r0,-2,sub,-1,-9,wf2,wg2,u
