bund_nr,horizont,lfd_nr,param,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8
50026,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50026,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
50026,oh,1,durchwurz,1,1,1,1,1,1,1,1
50026,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50026,a,,maechtigkeit,25,10,15,5,8,15,10,30
50026,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50026,h,,humusform_ka5,muo,muo,muo,muo,muo,muo,muo,muo
50026,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50027,s,,streuart,vbn,vbn,vbn,vbn,vbn,vbn,vbn,vbn
50027,s,,hackschn_maechtigkeit,,,,,,,,
50027,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50027,ol,,maechtigkeit,4,3,3,4,2,1,3,1
50027,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50027,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50027,of,1,maechtigkeit,3,5,8,5,3,2,3,5
50027,of,1,durchwurz,3,2,2,2,2,1,2,2
50027,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50027,oh,1,maechtigkeit,0,2,3,3,0.2,0,3,3
50027,oh,1,durchwurz,1,2,2,2,2,1,2,2
50027,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50027,a,,maechtigkeit,0,0,0,0,0,0,0,0
50027,a,,gefuege,-9,-9,-9,-9,-9,-9,-9,-9
50027,h,,humusform_ka5,muo,mra,mrr,mrr,mom,muo,mrr,mrr
50027,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50028,s,,streuart,vbn,vbn,vbn,vbn,vbn,vbn,vbn,vbn
50028,s,,hackschn_maechtigkeit,,,,,,,,
50028,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50028,ol,,maechtigkeit,1.5,1,4,2,6.5,4,7,5
50028,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50028,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50028,of,1,maechtigkeit,2,2,1.5,5,0,3,1,3
50028,of,1,durchwurz,2,2,2,3,1,4,3,3
50028,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50028,oh,1,maechtigkeit,0.5,0,1,1,0,0,1,0
50028,oh,1,durchwurz,2,1,2,4,1,1,3,1
50028,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50028,a,,maechtigkeit,15,15,15,20,10,15,15,15
50028,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50028,h,,humusform_ka5,moa,moa,muo,moa,mut,muo,muo,muo
50028,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50029,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
50029,s,,hackschn_maechtigkeit,,,,,,,,
50029,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50029,ol,,maechtigkeit,3,2,2,2,2,2,2,2
50029,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50029,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50029,of,1,maechtigkeit,3,3,3.5,3,5,4.5,3.5,4.5
50029,of,1,durchwurz,1,1,1,1,1,1,1,1
50029,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50029,oh,1,maechtigkeit,0.2,0.2,0.2,0.1,0.5,0.3,0.5,0.5
50029,oh,1,durchwurz,1,1,1,1,2,1,1,-9
50029,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50029,a,,maechtigkeit,2,2,3,1.5,2,1.5,2,2
50029,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50029,h,,humusform_ka5,mom,mom,mom,mom,mom,mom,moa,moa
50029,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50030,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50030,s,,hackschn_maechtigkeit,,,,,,,,
50030,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50030,ol,,maechtigkeit,3,5,4,2,3,2,3,3
50030,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50030,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50030,of,1,maechtigkeit,3,5,3,6,3.5,4,4,4.5
50030,of,1,durchwurz,3,2,1,2,2,2,2,2
50030,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50030,oh,1,maechtigkeit,1,3,2.5,1.5,3.5,3,2,3.5
50030,oh,1,durchwurz,4,3,2,3,3,3,3,2
50030,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50030,a,,maechtigkeit,5,6,7,8,7,6,5,7
50030,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50030,h,,humusform_ka5,moa,mor,mor,moa,mor,mor,mor,mor
50030,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50031,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50031,s,,hackschn_maechtigkeit,,,,,,,,
50031,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50031,ol,,maechtigkeit,4,4,5,3,5,4,4,3
50031,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50031,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50031,of,1,maechtigkeit,6,7,3,5,3,4,2,3.5
50031,of,1,durchwurz,4,3,3,2,2,2,2,2
50031,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50031,oh,1,maechtigkeit,0,0,0,0.2,3,0,5,1.5
50031,oh,1,durchwurz,1,1,1,2,2,1,2,2
50031,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50031,a,,maechtigkeit,15,20,20,20,20,20,15,20
50031,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50031,h,,humusform_ka5,muo,muo,muo,mom,mrr,muo,mrr,mra
50031,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50032,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
50032,s,,hackschn_maechtigkeit,,,,,,,,
50032,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50032,ol,,maechtigkeit,1,1,2,0.5,2,1,1,3
50032,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50032,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50032,of,1,maechtigkeit,2,1,1,0.5,5,2,3,2
50032,of,1,durchwurz,2,2,2,1,2,2,2,2
50032,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50032,oh,1,maechtigkeit,0,1,0.5,0,0,0,0,0
50032,oh,1,durchwurz,1,2,2,1,1,1,1,1
50032,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50032,a,,maechtigkeit,5,6,15,20,15,10,20,15
50032,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50032,h,,humusform_ka5,muo,moa,mom,muo,muo,muo,muo,muo
50032,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50033,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50033,s,,hackschn_maechtigkeit,,,,,,,,
50033,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50033,ol,,maechtigkeit,0.2,0.2,0.5,0.3,0.2,0.1,0.1,0.3
50033,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50033,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50033,of,1,maechtigkeit,0,0,0,0,0,0,0,0
50033,of,1,durchwurz,1,1,1,1,1,1,1,1
50033,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50033,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
50033,oh,1,durchwurz,1,1,1,1,1,1,1,1
50033,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50033,a,,maechtigkeit,30,35,35,33,34,32,30,34
50033,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
50033,h,,humusform_ka5,mut,mut,mut,mut,mut,mut,mut,mut
50033,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50034,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50034,s,,hackschn_maechtigkeit,,,,,,,,
50034,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50034,ol,,maechtigkeit,2.5,2,2,2,1.5,2,1.5,1.5
50034,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50034,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50034,of,1,maechtigkeit,1.5,1,1.5,2.5,1,2,1.5,1.5
50034,of,1,durchwurz,2,2,2,2,4,2,2,2
50034,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50034,oh,1,maechtigkeit,1.5,1,1,2.5,0.5,3,0.5,2.5
50034,oh,1,durchwurz,4,4,4,4,4,4,4,4
50034,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50034,a,,maechtigkeit,5,5,5,5,5,5,5,5
50034,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50034,h,,humusform_ka5,moa,moa,moa,mor,moa,mor,moa,mor
50034,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50035,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
50035,s,,hackschn_maechtigkeit,,,,,,,,
50035,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50035,ol,,maechtigkeit,2,4,1,4,4,2,3,4
50035,ol,,lagerung,si,si,si,si,si,si,si,si
50035,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50035,of,1,maechtigkeit,5,14,8,6,7,5,5,7
50035,of,1,durchwurz,4,4,4,4,4,4,4,4
50035,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50035,oh,1,maechtigkeit,0,0,0,0,0,0,0,4
50035,oh,1,durchwurz,1,1,1,1,1,1,1,2
50035,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50035,a,,maechtigkeit,20,20,25,30,25,30,30,20
50035,a,,gefuege,ein,ein,ein,ein,ein,ein,ein,ein
50035,h,,humusform_ka5,mot,mot,mot,mot,mot,mot,mot,mrr
50035,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50036,s,,streuart,vgbn,vgbn,vgbn,vgbn,vgbn,vgbn,vgbn,vgbn
50036,s,,hackschn_maechtigkeit,,,,,,,,
50036,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50036,ol,,maechtigkeit,1,1,1,1,1,1,1.5,1
50036,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50036,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50036,of,1,maechtigkeit,0.5,0.5,1,1,1.5,1,1,1.5
50036,of,1,durchwurz,2,2,2,2,2,2,2,2
50036,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50036,oh,1,maechtigkeit,3,3.5,5,2.5,4.5,4.5,3.5,2
50036,oh,1,durchwurz,4,4,4,4,4,4,4,4
50036,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50036,a,,maechtigkeit,10,5,5,5,10,5,5,10
50036,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50036,h,,humusform_ka5,mor,mrr,mrr,mra,mrr,mrr,mrr,mra
50036,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50037,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50037,s,,hackschn_maechtigkeit,,,,,,,,
50037,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50037,ol,,maechtigkeit,1,0.5,1,1,1,1,1,1
50037,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50037,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50037,of,1,maechtigkeit,1,1,1.5,1.5,0.5,1,1.5,1
50037,of,1,durchwurz,2,1,2,2,2,2,2,2
50037,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50037,oh,1,maechtigkeit,1.5,1,1,2.5,0.5,3,0.5,2.5
50037,oh,1,durchwurz,4,4,3,4,3,4,4,4
50037,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50037,a,,maechtigkeit,15,10,10,15,10,10,10,15
50037,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50037,h,,humusform_ka5,moa,moa,moa,mor,moa,mor,moa,mor
50037,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50038,s,,streuart,vbn,vb,vb,vb,vb,vb,vbn,vbn
50038,s,,hackschn_maechtigkeit,,,,,,,,
50038,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50038,ol,,maechtigkeit,1,4,3,1.5,3,2,2,4
50038,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50038,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50038,of,1,maechtigkeit,1,4,4,2,4.5,2,2,3
50038,of,1,durchwurz,1,3,3,3,3,2,2,2
50038,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50038,oh,1,maechtigkeit,0.2,1.5,2,0.5,2.5,1,0.5,2
50038,oh,1,durchwurz,3,4,4,4,4,3,3,4
50038,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50038,a,,maechtigkeit,5,6,8,6,7,7,6,6
50038,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50038,h,,humusform_ka5,moa,moa,moa,moa,mor,moa,moa,moa
50038,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50039,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50039,s,,hackschn_maechtigkeit,,,,,,,,
50039,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50039,ol,,maechtigkeit,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5
50039,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50039,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50039,of,1,maechtigkeit,0,0,0,0,0,0,0,0
50039,of,1,durchwurz,1,1,1,1,1,1,1,1
50039,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50039,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
50039,oh,1,durchwurz,1,1,1,1,1,1,1,1
50039,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50039,a,,maechtigkeit,15,16,17,14,15,17,12,17
50039,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50039,h,,humusform_ka5,mut,mut,mut,mut,mut,mut,mut,mut
50039,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50040,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50040,s,,hackschn_maechtigkeit,,,,,,,,
50040,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50040,ol,,maechtigkeit,4,4,4,6,4,4,5,4
50040,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50040,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50040,of,1,maechtigkeit,5,2,3,3,2,0,2,2
50040,of,1,durchwurz,3,3,3,3,3,1,3,3
50040,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50040,oh,1,maechtigkeit,0,0.2,0,0.2,0,0,0.2,0
50040,oh,1,durchwurz,1,3,1,3,1,1,3,1
50040,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50040,a,,maechtigkeit,20,20,20,20,15,20,20,20
50040,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50040,h,,humusform_ka5,muo,mom,muo,mom,muo,mut,mom,muo
50040,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50041,s,,streuart,vn,vn,vn,vbn,vn,vn,vn,vbn
50041,s,,hackschn_maechtigkeit,,,,,,,,
50041,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50041,ol,,maechtigkeit,0.5,1,1,0.5,0.5,1,1,1
50041,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50041,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50041,of,1,maechtigkeit,0.5,1.5,1,0.5,0.8,0.5,0.5,0.5
50041,of,1,durchwurz,1,2,2,2,2,2,2,2
50041,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50041,oh,1,maechtigkeit,0.8,1,0.8,0.2,0.2,0.4,0.5,0.2
50041,oh,1,durchwurz,2,3,4,4,3,3,3,3
50041,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50041,a,,maechtigkeit,10,10,10,10,5,5,5,5
50041,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50041,h,,humusform_ka5,moa,moa,moa,mom,mom,mom,mom,mom
50041,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50042,s,,streuart,vn,vn,vn,vn,vn,vbn,vn,vbn
50042,s,,hackschn_maechtigkeit,,,,,,,,
50042,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50042,ol,,maechtigkeit,1,3,1,2,1,1.5,0.5,1.5
50042,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50042,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50042,of,1,maechtigkeit,3,3,3.5,3,2,1.5,2.5,2.5
50042,of,1,durchwurz,2,2,2,2,2,2,2,2
50042,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50042,oh,1,maechtigkeit,0.2,0.5,1.5,0.2,0.1,0,0.5,1
50042,oh,1,durchwurz,3,3,3,3,4,1,3,3
50042,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50042,a,,maechtigkeit,15,20,14,22,19,10,17,12
50042,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50042,h,,humusform_ka5,mom,moa,moa,mom,mom,mom,moa,moa
50042,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50043,s,,streuart,vbn,vbn,vbn,vbn,vbn,vbn,vbn,vbn
50043,s,,hackschn_maechtigkeit,,,,,,,,
50043,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50043,ol,,maechtigkeit,5,4,3.5,6,4,4,3,1
50043,ol,,lagerung,lo,vn,vn,lo,lo,lo,lo,lo
50043,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50043,of,1,maechtigkeit,4,6.5,5,3.5,6,6,3,3
50043,of,1,durchwurz,3,2,2,2,3,3,3,3
50043,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50043,oh,1,maechtigkeit,1,1.5,1.5,0.5,2.5,2,2,2
50043,oh,1,durchwurz,3,3,3,3,4,4,4,4
50043,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50043,a,,maechtigkeit,6,5,5,6,7,6,6,7
50043,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50043,h,,humusform_ka5,moa,moa,moa,moa,moa,moa,moa,moa
50043,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50044,s,,streuart,vgn,vgn,vgn,vgn,vgbn,vgbn,vgbn,vgn
50044,s,,hackschn_maechtigkeit,,,,,,,,
50044,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50044,ol,,maechtigkeit,0.1,2,0.5,1,0.5,1,0.5,0.5
50044,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50044,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50044,of,1,maechtigkeit,0.2,1,1,0,0.5,0.5,0.5,0.5
50044,of,1,durchwurz,1,1,1,1,1,1,1,1
50044,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50044,oh,1,maechtigkeit,0.2,1.5,0.5,0.5,0,1,0.2,0.5
50044,oh,1,durchwurz,1,1,1,1,1,1,1,1
50044,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50044,a,,maechtigkeit,8,5,10,5,5,5,5,5
50044,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50044,h,,humusform_ka5,mom,moa,mom,moa,muo,moa,mom,mom
50044,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50045,s,,streuart,vbn,vbn,vbn,vbn,vbn,vbn,vbn,vbn
50045,s,,hackschn_maechtigkeit,,,,,,,,
50045,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50045,ol,,maechtigkeit,4,4,4,2,3,4,5,4
50045,ol,,lagerung,ve,ve,ve,ve,ve,ve,ve,ve
50045,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50045,of,1,maechtigkeit,6,4,8,7,9,10,5,8
50045,of,1,durchwurz,2,2,2,2,2,2,2,2
50045,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50045,oh,1,maechtigkeit,3,7,1,2,1,2,1,2
50045,oh,1,durchwurz,2,2,2,2,3,2,2,2
50045,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50045,a,,maechtigkeit,20,10,5,20,5,10,10,10
50045,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50045,h,,humusform_ka5,roa,ror,mra,mra,mra,mra,mra,mra
50045,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50046,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50046,s,,hackschn_maechtigkeit,,,,,,,,
50046,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50046,ol,,maechtigkeit,2,2,1.5,2,2,2,2,2
50046,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50046,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50046,of,1,maechtigkeit,1,0.5,0.5,0.5,0.7,1,1,0.7
50046,of,1,durchwurz,2,2,2,2,2,2,2,2
50046,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50046,oh,1,maechtigkeit,0.5,0.5,0,0.5,0.5,0.5,0.6,0.8
50046,oh,1,durchwurz,4,2,1,4,4,4,4,4
50046,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50046,a,,maechtigkeit,5,10,10,10,5,10,5,10
50046,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50046,h,,humusform_ka5,moa,moa,muo,moa,moa,moa,moa,moa
50046,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50047,s,,streuart,vw,vw,vgn,vgn,vn,vn,vn,vn
50047,s,,hackschn_maechtigkeit,,,,,,,,
50047,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50047,ol,,maechtigkeit,1,0.5,0.5,1,2,1,1.5,2
50047,ol,,lagerung,vn,lo,lo,lo,lo,lo,lo,lo
50047,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50047,of,1,maechtigkeit,2,0.5,0.5,1,1,1,1,1
50047,of,1,durchwurz,4,4,4,3,3,3,3,3
50047,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50047,oh,1,maechtigkeit,1,0.2,0.3,2,0.5,0.5,2.5,2
50047,oh,1,durchwurz,4,4,4,4,4,4,4,4
50047,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50047,a,,maechtigkeit,4,6,7,7,6,7,5,6
50047,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50047,h,,humusform_ka5,gmo,hmo,moa,mor,moa,moa,mor,mor
50047,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50048,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
50048,s,,hackschn_maechtigkeit,,,,,,,,
50048,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50048,ol,,maechtigkeit,3,3,2.5,2,3,3,3,3
50048,ol,,lagerung,vn,vn,vn,vn,lo,lo,lo,vn
50048,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50048,of,1,maechtigkeit,3,2,0.5,1,1,1.5,2,4
50048,of,1,durchwurz,2,3,2,2,3,2,2,3
50048,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50048,oh,1,maechtigkeit,0.3,0.3,0.3,0.2,1,0.2,0.5,0.5
50048,oh,1,durchwurz,2,3,2,2,3,2,2,3
50048,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50048,a,,maechtigkeit,12,15,14,16,13,15,12,12
50048,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50048,h,,humusform_ka5,moa,moa,moa,mom,moa,mom,moa,moa
50048,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50049,s,,streuart,vn,vn,vn,vn,vn,vn,vn,vn
50049,s,,hackschn_maechtigkeit,,,,,,,,
50049,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50049,ol,,maechtigkeit,1,2,0.5,2,2.5,2,2,2
50049,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50049,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50049,of,1,maechtigkeit,1,2,0.5,2,2.5,2.5,2,2
50049,of,1,durchwurz,2,2,2,2,2,2,3,2
50049,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50049,oh,1,maechtigkeit,2,2.5,1.5,2.5,0.8,2,1,0.6
50049,oh,1,durchwurz,4,3,4,3,4,3,4,3
50049,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50049,a,,maechtigkeit,10,5,5,5,5,5,5,5
50049,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50049,h,,humusform_ka5,mor,mor,moa,mor,moa,mor,moa,moa
50049,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50050,s,,streuart,vbn,vbn,vbn,vbn,vbn,vn,vb,vbn
50050,s,,hackschn_maechtigkeit,,,,,,,,
50050,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50050,ol,,maechtigkeit,5,6,4,4,3,3,7,6
50050,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50050,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50050,of,1,maechtigkeit,3.5,3,4,3.5,3,2.5,4,4
50050,of,1,durchwurz,2,2,4,4,3,3,3,3
50050,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50050,oh,1,maechtigkeit,1.5,1,0.3,0.2,0.1,0.2,0.1,0.1
50050,oh,1,durchwurz,3,3,4,4,3,3,3,3
50050,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50050,a,,maechtigkeit,14,20,15,13,20,13,15,18
50050,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
50050,h,,humusform_ka5,moa,moa,mom,mom,mom,mom,mom,mom
50050,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
50051,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
50051,s,,hackschn_maechtigkeit,,,,,,,,
50051,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50051,ol,,maechtigkeit,5,6,5,4,5,4,5,5
50051,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
50051,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50051,of,1,maechtigkeit,4,4,6,3,10,2,5,7
50051,of,1,durchwurz,3,3,3,4,4,3,3,3
50051,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50051,oh,1,maechtigkeit,4,0,4,3,4,4,5,1
50051,oh,1,durchwurz,4,1,4,4,4,3,3,2
50051,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
50051,a,,maechtigkeit,10,10,30,10,10,20,10,10
50051,a,,gefuege,sub,sub,sub,sub,sub,sub,sub,sub
