id,kurz,lang,gueltig_ab,gueltig_bis
172.006.001,172.006.001,,1989-01-01,
172.007.001,172.007.001,,1989-01-01,
172.008.001,172.008.001,,1989-01-01,
172.009.001,172.009.001,,1989-01-01,
172.010.001,172.010.001,,1989-01-01,
173.001.001,173.001.001,,1989-01-01,
174.001.001,174.001.001,,1989-01-01,
175.001.001,175.001.001,,1989-01-01,
175.001.002,175.001.002,,1989-01-01,
175.001.003,175.001.003,,1989-01-01,
175.001.004,175.001.004,,1989-01-01,
175.001.999,175.001.999,,1989-01-01,
176.001.001,176.001.001,,1989-01-01,
177.001.001,177.001.001,,1989-01-01,
177.001.002,177.001.002,,1989-01-01,
177.001.003,177.001.003,,1989-01-01,
177.001.004,177.001.004,,1989-01-01,
177.001.005,177.001.005,,1989-01-01,
177.001.006,177.001.006,,1989-01-01,
177.001.007,177.001.007,,1989-01-01,
177.001.008,177.001.008,,1989-01-01,
177.001.009,177.001.009,,1989-01-01,
177.001.010,177.001.010,,1989-01-01,
177.001.011,177.001.011,,1989-01-01,
177.001.012,177.001.012,,1989-01-01,
177.001.013,177.001.013,,1989-01-01,
177.001.014,177.001.014,,1989-01-01,
177.001.015,177.001.015,,1989-01-01,
177.001.016,177.001.016,,1989-01-01,
177.001.017,177.001.017,,1989-01-01,
177.001.018,177.001.018,,1989-01-01,
177.001.019,177.001.019,,1989-01-01,
177.001.020,177.001.020,,1989-01-01,
177.001.021,177.001.021,,1989-01-01,
177.001.022,177.001.022,,1989-01-01,
177.001.999,177.001.999,,1989-01-01,
177.002.001,177.002.001,,1989-01-01,
178.001.001,178.001.001,,1989-01-01,
178.001.002,178.001.002,,1989-01-01,
178.001.999,178.001.999,,1989-01-01,
179.001.001,179.001.001,,1989-01-01,
180.001.001,180.001.001,,1989-01-01,
180.001.002,180.001.002,,1989-01-01,
180.001.003,180.001.003,,1989-01-01,
180.001.999,180.001.999,,1989-01-01,
181.001.001,181.001.001,,1989-01-01,
181.002.001,181.002.001,,1989-01-01,
181.003.001,181.003.001,,1989-01-01,
182.001.001,182.001.001,,1989-01-01,
182.001.002,182.001.002,,1989-01-01,
182.001.003,182.001.003,,1989-01-01,
182.001.004,182.001.004,,1989-01-01,
182.001.005,182.001.005,,1989-01-01,
182.001.006,182.001.006,,1989-01-01,
182.001.999,182.001.999,,1989-01-01,
183.001.001,183.001.001,,1989-01-01,
183.001.002,183.001.002,,1989-01-01,
183.001.999,183.001.999,,1989-01-01,
183.002.001,183.002.001,,1989-01-01,
183.002.002,183.002.002,,1989-01-01,
183.002.003,183.002.003,,1989-01-01,
183.002.999,183.002.999,,1989-01-01,
183.003.001,183.003.001,,1989-01-01,
183.004.001,183.004.001,,1989-01-01,
183.004.002,183.004.002,,1989-01-01,
183.004.999,183.004.999,,1989-01-01,
183.005.001,183.005.001,,1989-01-01,
183.005.002,183.005.002,,1989-01-01,
183.005.003,183.005.003,,1989-01-01,
183.005.004,183.005.004,,1989-01-01,
183.005.005,183.005.005,,1989-01-01,
183.005.999,183.005.999,,1989-01-01,
183.006.001,183.006.001,,1989-01-01,
183.006.002,183.006.002,,1989-01-01,
183.006.003,183.006.003,,1989-01-01,
183.006.999,183.006.999,,1989-01-01,
183.007.001,183.007.001,,1989-01-01,
183.007.002,183.007.002,,1989-01-01,
183.007.003,183.007.003,,1989-01-01,
183.007.999,183.007.999,,1989-01-01,
183.008.001,183.008.001,,1989-01-01,
183.008.002,183.008.002,,1989-01-01,
183.008.999,183.008.999,,1989-01-01,
183.009.001,183.009.001,,1989-01-01,
183.009.002,183.009.002,,1989-01-01,
183.009.999,183.009.999,,1989-01-01,
183.010.001,183.010.001,,1989-01-01,
183.011.001,183.011.001,,1989-01-01,
183.012.001,183.012.001,,1989-01-01,
183.012.002,183.012.002,,1989-01-01,
183.012.999,183.012.999,,1989-01-01,
183.013.001,183.013.001,,1989-01-01,
183.014.001,183.014.001,,1989-01-01,
183.014.002,183.014.002,,1989-01-01,
183.014.003,183.014.003,,1989-01-01,
183.014.004,183.014.004,,1989-01-01,
183.014.005,183.014.005,,1989-01-01,
183.014.006,183.014.006,,1989-01-01,
183.014.007,183.014.007,,1989-01-01,
183.014.008,183.014.008,,1989-01-01,
183.014.009,183.014.009,,1989-01-01,
183.014.999,183.014.999,,1989-01-01,
183.015.001,183.015.001,,1989-01-01,
183.015.002,183.015.002,,1989-01-01,
183.015.999,183.015.999,,1989-01-01,
183.016.001,183.016.001,,1989-01-01,
183.016.002,183.016.002,,1989-01-01,
183.016.003,183.016.003,,1989-01-01,
183.016.004,183.016.004,,1989-01-01,
183.016.005,183.016.005,,1989-01-01,
183.016.006,183.016.006,,1989-01-01,
183.016.007,183.016.007,,1989-01-01,
183.016.008,183.016.008,,1989-01-01,
183.016.009,183.016.009,,1989-01-01,
183.016.010,183.016.010,,1989-01-01,
183.016.011,183.016.011,,1989-01-01,
183.016.012,183.016.012,,1989-01-01,
183.016.013,183.016.013,,1989-01-01,
183.016.014,183.016.014,,1989-01-01,
183.016.015,183.016.015,,1989-01-01,
183.016.016,183.016.016,,1989-01-01,
183.016.017,183.016.017,,1989-01-01,
183.016.018,183.016.018,,1989-01-01,
183.016.019,183.016.019,,1989-01-01,
183.016.020,183.016.020,,1989-01-01,
183.016.021,183.016.021,,1989-01-01,
183.016.022,183.016.022,,1989-01-01,
183.016.023,183.016.023,,1989-01-01,
183.016.999,183.016.999,,1989-01-01,
183.017.001,183.017.001,,1989-01-01,
183.017.002,183.017.002,,1989-01-01,
183.017.999,183.017.999,,1989-01-01,
183.018.001,183.018.001,,1989-01-01,
183.018.002,183.018.002,,1989-01-01,
183.018.003,183.018.003,,1989-01-01,
183.018.004,183.018.004,,1989-01-01,
183.018.005,183.018.005,,1989-01-01,
183.018.999,183.018.999,,1989-01-01,
183.019.001,183.019.001,,1989-01-01,
183.020.001,183.020.001,,1989-01-01,
183.020.002,183.020.002,,1989-01-01,
183.020.003,183.020.003,,1989-01-01,
183.020.004,183.020.004,,1989-01-01,
183.020.005,183.020.005,,1989-01-01,
183.020.006,183.020.006,,1989-01-01,
183.020.007,183.020.007,,1989-01-01,
183.020.008,183.020.008,,1989-01-01,
183.020.009,183.020.009,,1989-01-01,
183.020.010,183.020.010,,1989-01-01,
183.020.011,183.020.011,,1989-01-01,
183.020.012,183.020.012,,1989-01-01,
183.020.013,183.020.013,,1989-01-01,
183.020.014,183.020.014,,1989-01-01,
183.020.015,183.020.015,,1989-01-01,
183.020.016,183.020.016,,1989-01-01,
183.020.017,183.020.017,,1989-01-01,
183.020.018,183.020.018,,1989-01-01,
183.020.019,183.020.019,,1989-01-01,
183.020.020,183.020.020,,1989-01-01,
183.020.021,183.020.021,,1989-01-01,
183.020.022,183.020.022,,1989-01-01,
183.020.023,183.020.023,,1989-01-01,
183.020.999,183.020.999,,1989-01-01,
183.021.001,183.021.001,,1989-01-01,
183.022.001,183.022.001,,1989-01-01,
183.022.002,183.022.002,,1989-01-01,
183.022.003,183.022.003,,1989-01-01,
183.022.004,183.022.004,,1989-01-01,
183.022.005,183.022.005,,1989-01-01,
183.022.006,183.022.006,,1989-01-01,
183.022.007,183.022.007,,1989-01-01,
183.022.008,183.022.008,,1989-01-01,
183.022.009,183.022.009,,1989-01-01,
183.022.010,183.022.010,,1989-01-01,
183.022.011,183.022.011,,1989-01-01,
183.022.999,183.022.999,,1989-01-01,
183.023.001,183.023.001,,1989-01-01,
183.023.002,183.023.002,,1989-01-01,
183.023.003,183.023.003,,1989-01-01,
183.023.004,183.023.004,,1989-01-01,
183.023.005,183.023.005,,1989-01-01,
183.023.006,183.023.006,,1989-01-01,
183.023.007,183.023.007,,1989-01-01,
183.023.008,183.023.008,,1989-01-01,
183.023.009,183.023.009,,1989-01-01,
183.023.010,183.023.010,,1989-01-01,
183.023.011,183.023.011,,1989-01-01,
183.023.012,183.023.012,,1989-01-01,
183.023.013,183.023.013,,1989-01-01,
183.023.014,183.023.014,,1989-01-01,
183.023.015,183.023.015,,1989-01-01,
183.023.016,183.023.016,,1989-01-01,
183.023.017,183.023.017,,1989-01-01,
183.023.018,183.023.018,,1989-01-01,
183.023.019,183.023.019,,1989-01-01,
183.023.020,183.023.020,,1989-01-01,
183.023.021,183.023.021,,1989-01-01,
183.023.022,183.023.022,,1989-01-01,
183.023.023,183.023.023,,1989-01-01,
183.023.999,183.023.999,,1989-01-01,
183.024.001,183.024.001,,1989-01-01,
183.024.002,183.024.002,,1989-01-01,
183.024.003,183.024.003,,1989-01-01,
183.024.004,183.024.004,,1989-01-01,
183.024.005,183.024.005,,1989-01-01,
183.024.006,183.024.006,,1989-01-01,
183.024.007,183.024.007,,1989-01-01,
183.024.008,183.024.008,,1989-01-01,
183.024.009,183.024.009,,1989-01-01,
183.024.010,183.024.010,,1989-01-01,
183.024.999,183.024.999,,1989-01-01,
183.025.001,183.025.001,,1989-01-01,
183.025.002,183.025.002,,1989-01-01,
183.025.003,183.025.003,,1989-01-01,
183.025.004,183.025.004,,1989-01-01,
183.025.005,183.025.005,,1989-01-01,
183.025.006,183.025.006,,1989-01-01,
183.025.007,183.025.007,,1989-01-01,
183.025.008,183.025.008,,1989-01-01,
183.025.009,183.025.009,,1989-01-01,
183.025.010,183.025.010,,1989-01-01,
183.025.011,183.025.011,,1989-01-01,
183.025.012,183.025.012,,1989-01-01,
183.025.013,183.025.013,,1989-01-01,
183.025.014,183.025.014,,1989-01-01,
183.025.015,183.025.015,,1989-01-01,
183.025.016,183.025.016,,1989-01-01,
183.025.017,183.025.017,,1989-01-01,
183.025.018,183.025.018,,1989-01-01,
183.025.019,183.025.019,,1989-01-01,
183.025.020,183.025.020,,1989-01-01,
183.025.021,183.025.021,,1989-01-01,
183.025.022,183.025.022,,1989-01-01,
183.025.023,183.025.023,,1989-01-01,
183.025.024,183.025.024,,1989-01-01,
183.025.025,183.025.025,,1989-01-01,
183.025.026,183.025.026,,1989-01-01,
183.025.027,183.025.027,,1989-01-01,
183.025.028,183.025.028,,1989-01-01,
183.025.029,183.025.029,,1989-01-01,
183.025.030,183.025.030,,1989-01-01,
183.025.031,183.025.031,,1989-01-01,
183.025.032,183.025.032,,1989-01-01,
183.025.033,183.025.033,,1989-01-01,
183.025.034,183.025.034,,1989-01-01,
183.025.999,183.025.999,,1989-01-01,
183.026.001,183.026.001,,1989-01-01,
183.026.002,183.026.002,,1989-01-01,
183.026.003,183.026.003,,1989-01-01,
183.026.999,183.026.999,,1989-01-01,
183.027.001,183.027.001,,1989-01-01,
183.027.002,183.027.002,,1989-01-01,
183.027.003,183.027.003,,1989-01-01,
183.027.004,183.027.004,,1989-01-01,
183.027.005,183.027.005,,1989-01-01,
183.027.006,183.027.006,,1989-01-01,
183.027.007,183.027.007,,1989-01-01,
183.027.008,183.027.008,,1989-01-01,
183.027.009,183.027.009,,1989-01-01,
183.027.010,183.027.010,,1989-01-01,
183.027.011,183.027.011,,1989-01-01,
183.027.012,183.027.012,,1989-01-01,
183.027.013,183.027.013,,1989-01-01,
183.027.014,183.027.014,,1989-01-01,
183.027.015,183.027.015,,1989-01-01,
183.027.016,183.027.016,,1989-01-01,
183.027.999,183.027.999,,1989-01-01,
183.028.001,183.028.001,,1989-01-01,
183.028.002,183.028.002,,1989-01-01,
183.028.003,183.028.003,,1989-01-01,
183.028.999,183.028.999,,1989-01-01,
183.029.001,183.029.001,,1989-01-01,
183.029.002,183.029.002,,1989-01-01,
183.029.999,183.029.999,,1989-01-01,
183.030.001,183.030.001,,1989-01-01,
183.031.001,183.031.001,,1989-01-01,
183.031.002,183.031.002,,1989-01-01,
183.031.999,183.031.999,,1989-01-01,
183.032.001,183.032.001,,1989-01-01,
183.033.001,183.033.001,,1989-01-01,
183.033.002,183.033.002,,1989-01-01,
183.033.003,183.033.003,,1989-01-01,
183.033.004,183.033.004,,1989-01-01,
183.033.005,183.033.005,,1989-01-01,
183.033.006,183.033.006,,1989-01-01,
183.033.007,183.033.007,,1989-01-01,
183.033.008,183.033.008,,1989-01-01,
183.033.009,183.033.009,,1989-01-01,
183.033.999,183.033.999,,1989-01-01,
183.034.001,183.034.001,,1989-01-01,
183.034.002,183.034.002,,1989-01-01,
183.034.003,183.034.003,,1989-01-01,
183.034.999,183.034.999,,1989-01-01,
183.035.001,183.035.001,,1989-01-01,
183.036.001,183.036.001,,1989-01-01,
183.036.002,183.036.002,,1989-01-01,
183.036.003,183.036.003,,1989-01-01,
183.036.004,183.036.004,,1989-01-01,
183.036.005,183.036.005,,1989-01-01,
183.036.006,183.036.006,,1989-01-01,
183.036.007,183.036.007,,1989-01-01,
183.036.008,183.036.008,,1989-01-01,
183.036.009,183.036.009,,1989-01-01,
183.036.010,183.036.010,,1989-01-01,
183.036.011,183.036.011,,1989-01-01,
183.036.012,183.036.012,,1989-01-01,
183.036.013,183.036.013,,1989-01-01,
183.036.999,183.036.999,,1989-01-01,
183.037.001,183.037.001,,1989-01-01,
183.038.001,183.038.001,,1989-01-01,
183.038.002,183.038.002,,1989-01-01,
183.038.003,183.038.003,,1989-01-01,
183.038.004,183.038.004,,1989-01-01,
183.038.005,183.038.005,,1989-01-01,
183.038.006,183.038.006,,1989-01-01,
183.038.007,183.038.007,,1989-01-01,
183.038.008,183.038.008,,1989-01-01,
183.038.009,183.038.009,,1989-01-01,
183.038.010,183.038.010,,1989-01-01,
183.038.011,183.038.011,,1989-01-01,
183.038.012,183.038.012,,1989-01-01,
183.038.013,183.038.013,,1989-01-01,
183.038.014,183.038.014,,1989-01-01,
183.038.015,183.038.015,,1989-01-01,
183.038.016,183.038.016,,1989-01-01,
183.038.017,183.038.017,,1989-01-01,
183.038.018,183.038.018,,1989-01-01,
183.038.019,183.038.019,,1989-01-01,
183.038.020,183.038.020,,1989-01-01,
183.038.021,183.038.021,,1989-01-01,
183.038.022,183.038.022,,1989-01-01,
183.038.023,183.038.023,,1989-01-01,
183.038.024,183.038.024,,1989-01-01,
183.038.025,183.038.025,,1989-01-01,
183.038.026,183.038.026,,1989-01-01,
183.038.027,183.038.027,,1989-01-01,
183.038.028,183.038.028,,1989-01-01,
183.038.029,183.038.029,,1989-01-01,
183.038.030,183.038.030,,1989-01-01,
183.038.031,183.038.031,,1989-01-01,
183.038.032,183.038.032,,1989-01-01,
183.038.033,183.038.033,,1989-01-01,
183.038.034,183.038.034,,1989-01-01,
183.038.035,183.038.035,,1989-01-01,
183.038.036,183.038.036,,1989-01-01,
183.038.037,183.038.037,,1989-01-01,
183.038.038,183.038.038,,1989-01-01,
183.038.039,183.038.039,,1989-01-01,
183.038.040,183.038.040,,1989-01-01,
183.038.041,183.038.041,,1989-01-01,
183.038.042,183.038.042,,1989-01-01,
183.038.043,183.038.043,,1989-01-01,
183.038.044,183.038.044,,1989-01-01,
183.038.045,183.038.045,,1989-01-01,
183.038.046,183.038.046,,1989-01-01,
183.038.047,183.038.047,,1989-01-01,
183.038.048,183.038.048,,1989-01-01,
183.038.049,183.038.049,,1989-01-01,
183.038.050,183.038.050,,1989-01-01,
183.038.051,183.038.051,,1989-01-01,
183.038.052,183.038.052,,1989-01-01,
183.038.053,183.038.053,,1989-01-01,
183.038.054,183.038.054,,1989-01-01,
183.038.055,183.038.055,,1989-01-01,
183.038.056,183.038.056,,1989-01-01,
183.038.057,183.038.057,,1989-01-01,
183.038.058,183.038.058,,1989-01-01,
183.038.059,183.038.059,,1989-01-01,
183.038.060,183.038.060,,1989-01-01,
183.038.061,183.038.061,,1989-01-01,
183.038.062,183.038.062,,1989-01-01,
183.038.063,183.038.063,,1989-01-01,
183.038.064,183.038.064,,1989-01-01,
183.038.065,183.038.065,,1989-01-01,
183.038.066,183.038.066,,1989-01-01,
183.038.067,183.038.067,,1989-01-01,
183.038.068,183.038.068,,1989-01-01,
183.038.069,183.038.069,,1989-01-01,
183.038.070,183.038.070,,1989-01-01,
183.038.071,183.038.071,,1989-01-01,
183.038.072,183.038.072,,1989-01-01,
183.038.073,183.038.073,,1989-01-01,
183.038.074,183.038.074,,1989-01-01,
183.038.075,183.038.075,,1989-01-01,
183.038.076,183.038.076,,1989-01-01,
183.038.077,183.038.077,,1989-01-01,
183.038.078,183.038.078,,1989-01-01,
183.038.079,183.038.079,,1989-01-01,
183.038.080,183.038.080,,1989-01-01,
183.038.081,183.038.081,,1989-01-01,
183.038.082,183.038.082,,1989-01-01,
183.038.083,183.038.083,,1989-01-01,
183.038.084,183.038.084,,1989-01-01,
183.038.085,183.038.085,,1989-01-01,
183.038.086,183.038.086,,1989-01-01,
183.038.087,183.038.087,,1989-01-01,
183.038.088,183.038.088,,1989-01-01,
183.038.089,183.038.089,,1989-01-01,
183.038.090,183.038.090,,1989-01-01,
183.038.091,183.038.091,,1989-01-01,
183.038.092,183.038.092,,1989-01-01,
183.038.093,183.038.093,,1989-01-01,
183.038.094,183.038.094,,1989-01-01,
183.038.095,183.038.095,,1989-01-01,
183.038.096,183.038.096,,1989-01-01,
183.038.097,183.038.097,,1989-01-01,
183.038.098,183.038.098,,1989-01-01,
183.038.099,183.038.099,,1989-01-01,
183.038.100,183.038.100,,1989-01-01,
183.038.101,183.038.101,,1989-01-01,
183.038.102,183.038.102,,1989-01-01,
183.038.103,183.038.103,,1989-01-01,
183.038.104,183.038.104,,1989-01-01,
183.038.105,183.038.105,,1989-01-01,
183.038.106,183.038.106,,1989-01-01,
183.038.107,183.038.107,,1989-01-01,
183.038.108,183.038.108,,1989-01-01,
183.038.109,183.038.109,,1989-01-01,
183.038.110,183.038.110,,1989-01-01,
183.038.111,183.038.111,,1989-01-01,
183.038.999,183.038.999,,1989-01-01,
183.039.001,183.039.001,,1989-01-01,
183.040.001,183.040.001,,1989-01-01,
183.041.001,183.041.001,,1989-01-01,
183.042.001,183.042.001,,1989-01-01,
183.043.001,183.043.001,,1989-01-01,
183.044.001,183.044.001,,1989-01-01,
183.045.001,183.045.001,,1989-01-01,
183.046.001,183.046.001,,1989-01-01,
183.046.002,183.046.002,,1989-01-01,
183.046.003,183.046.003,,1989-01-01,
183.046.004,183.046.004,,1989-01-01,
183.046.005,183.046.005,,1989-01-01,
183.046.999,183.046.999,,1989-01-01,
183.047.001,183.047.001,,1989-01-01,
183.048.001,183.048.001,,1989-01-01,
183.048.002,183.048.002,,1989-01-01,
183.048.003,183.048.003,,1989-01-01,
183.048.004,183.048.004,,1989-01-01,
183.048.005,183.048.005,,1989-01-01,
183.048.006,183.048.006,,1989-01-01,
183.048.007,183.048.007,,1989-01-01,
183.048.008,183.048.008,,1989-01-01,
183.048.009,183.048.009,,1989-01-01,
183.048.010,183.048.010,,1989-01-01,
183.048.011,183.048.011,,1989-01-01,
183.048.012,183.048.012,,1989-01-01,
183.048.013,183.048.013,,1989-01-01,
183.048.014,183.048.014,,1989-01-01,
183.048.015,183.048.015,,1989-01-01,
183.048.999,183.048.999,,1989-01-01,
183.049.001,183.049.001,,1989-01-01,
183.049.002,183.049.002,,1989-01-01,
183.049.003,183.049.003,,1989-01-01,
183.049.999,183.049.999,,1989-01-01,
183.050.001,183.050.001,,1989-01-01,
183.050.002,183.050.002,,1989-01-01,
183.050.003,183.050.003,,1989-01-01,
183.050.999,183.050.999,,1989-01-01,
184.001.001,184.001.001,,1989-01-01,
184.001.002,184.001.002,,1989-01-01,
184.001.999,184.001.999,,1989-01-01,
184.002.001,184.002.001,,1989-01-01,
184.003.001,184.003.001,,1989-01-01,
184.003.002,184.003.002,,1989-01-01,
184.003.999,184.003.999,,1989-01-01,
185.001.001,185.001.001,,1989-01-01,
185.002.001,185.002.001,,1989-01-01,
185.002.002,185.002.002,,1989-01-01,
185.002.999,185.002.999,,1989-01-01,
185.003.001,185.003.001,,1989-01-01,
185.003.002,185.003.002,,1989-01-01,
185.003.003,185.003.003,,1989-01-01,
185.003.004,185.003.004,,1989-01-01,
185.003.005,185.003.005,,1989-01-01,
185.003.006,185.003.006,,1989-01-01,
185.003.007,185.003.007,,1989-01-01,
185.003.008,185.003.008,,1989-01-01,
185.003.999,185.003.999,,1989-01-01,
185.004.001,185.004.001,,1989-01-01,
185.004.002,185.004.002,,1989-01-01,
185.004.003,185.004.003,,1989-01-01,
185.004.004,185.004.004,,1989-01-01,
185.004.999,185.004.999,,1989-01-01,
185.005.001,185.005.001,,1989-01-01,
185.006.001,185.006.001,,1989-01-01,
185.006.002,185.006.002,,1989-01-01,
185.006.003,185.006.003,,1989-01-01,
185.006.004,185.006.004,,1989-01-01,
185.006.005,185.006.005,,1989-01-01,
185.006.006,185.006.006,,1989-01-01,
185.006.007,185.006.007,,1989-01-01,
185.006.008,185.006.008,,1989-01-01,
185.006.009,185.006.009,,1989-01-01,
185.006.010,185.006.010,,1989-01-01,
185.006.011,185.006.011,,1989-01-01,
185.006.012,185.006.012,,1989-01-01,
185.006.013,185.006.013,,1989-01-01,
185.006.014,185.006.014,,1989-01-01,
185.006.015,185.006.015,,1989-01-01,
185.006.016,185.006.016,,1989-01-01,
185.006.017,185.006.017,,1989-01-01,
185.006.018,185.006.018,,1989-01-01,
185.006.019,185.006.019,,1989-01-01,
185.006.020,185.006.020,,1989-01-01,
185.006.021,185.006.021,,1989-01-01,
185.006.022,185.006.022,,1989-01-01,
185.006.023,185.006.023,,1989-01-01,
185.006.024,185.006.024,,1989-01-01,
185.006.025,185.006.025,,1989-01-01,
185.006.026,185.006.026,,1989-01-01,
185.006.027,185.006.027,,1989-01-01,
185.006.028,185.006.028,,1989-01-01,
185.006.029,185.006.029,,1989-01-01,
185.006.030,185.006.030,,1989-01-01,
185.006.999,185.006.999,,1989-01-01,
185.007.001,185.007.001,,1989-01-01,
185.007.002,185.007.002,,1989-01-01,
185.007.999,185.007.999,,1989-01-01,
186.001.001,186.001.001,,1989-01-01,
186.002.001,186.002.001,,1989-01-01,
186.002.002,186.002.002,,1989-01-01,
186.002.999,186.002.999,,1989-01-01,
186.003.001,186.003.001,,1989-01-01,
187.001.001,187.001.001,,1989-01-01,
187.002.001,187.002.001,,1989-01-01,
187.003.001,187.003.001,,1989-01-01,
187.004.001,187.004.001,,1989-01-01,
188.001.001,188.001.001,,1989-01-01,
188.001.002,188.001.002,,1989-01-01,
188.001.003,188.001.003,,1989-01-01,
188.001.999,188.001.999,,1989-01-01,
188.002.001,188.002.001,,1989-01-01,
188.003.001,188.003.001,,1989-01-01,
188.003.002,188.003.002,,1989-01-01,
188.003.003,188.003.003,,1989-01-01,
188.003.004,188.003.004,,1989-01-01,
188.003.005,188.003.005,,1989-01-01,
188.003.006,188.003.006,,1989-01-01,
188.003.007,188.003.007,,1989-01-01,
188.003.008,188.003.008,,1989-01-01,
188.003.009,188.003.009,,1989-01-01,
188.003.010,188.003.010,,1989-01-01,
188.003.011,188.003.011,,1989-01-01,
188.003.012,188.003.012,,1989-01-01,
188.003.013,188.003.013,,1989-01-01,
188.003.014,188.003.014,,1989-01-01,
188.003.015,188.003.015,,1989-01-01,
188.003.016,188.003.016,,1989-01-01,
188.003.017,188.003.017,,1989-01-01,
188.003.018,188.003.018,,1989-01-01,
188.003.019,188.003.019,,1989-01-01,
188.003.020,188.003.020,,1989-01-01,
188.003.021,188.003.021,,1989-01-01,
188.003.022,188.003.022,,1989-01-01,
188.003.023,188.003.023,,1989-01-01,
188.003.024,188.003.024,,1989-01-01,
188.003.025,188.003.025,,1989-01-01,
188.003.026,188.003.026,,1989-01-01,
188.003.027,188.003.027,,1989-01-01,
188.003.028,188.003.028,,1989-01-01,
188.003.029,188.003.029,,1989-01-01,
188.003.030,188.003.030,,1989-01-01,
188.003.999,188.003.999,,1989-01-01,
188.004.001,188.004.001,,1989-01-01,
188.005.001,188.005.001,,1989-01-01,
188.005.002,188.005.002,,1989-01-01,
188.005.999,188.005.999,,1989-01-01,
188.006.001,188.006.001,,1989-01-01,
188.007.001,188.007.001,,1989-01-01,
188.007.002,188.007.002,,1989-01-01,
188.007.003,188.007.003,,1989-01-01,
188.007.004,188.007.004,,1989-01-01,
188.007.005,188.007.005,,1989-01-01,
188.007.006,188.007.006,,1989-01-01,
188.007.007,188.007.007,,1989-01-01,
188.007.008,188.007.008,,1989-01-01,
188.007.009,188.007.009,,1989-01-01,
188.007.010,188.007.010,,1989-01-01,
188.007.011,188.007.011,,1989-01-01,
188.007.012,188.007.012,,1989-01-01,
188.007.013,188.007.013,,1989-01-01,
188.007.014,188.007.014,,1989-01-01,
188.007.015,188.007.015,,1989-01-01,
188.007.016,188.007.016,,1989-01-01,
188.007.017,188.007.017,,1989-01-01,
188.007.018,188.007.018,,1989-01-01,
188.007.019,188.007.019,,1989-01-01,
188.007.020,188.007.020,,1989-01-01,
188.007.021,188.007.021,,1989-01-01,
188.007.022,188.007.022,,1989-01-01,
188.007.023,188.007.023,,1989-01-01,
188.007.024,188.007.024,,1989-01-01,
188.007.025,188.007.025,,1989-01-01,
188.007.026,188.007.026,,1989-01-01,
188.007.027,188.007.027,,1989-01-01,
188.007.028,188.007.028,,1989-01-01,
188.007.029,188.007.029,,1989-01-01,
188.007.030,188.007.030,,1989-01-01,
188.007.031,188.007.031,,1989-01-01,
188.007.032,188.007.032,,1989-01-01,
188.007.033,188.007.033,,1989-01-01,
188.007.034,188.007.034,,1989-01-01,
188.007.035,188.007.035,,1989-01-01,
188.007.036,188.007.036,,1989-01-01,
188.007.037,188.007.037,,1989-01-01,
188.007.038,188.007.038,,1989-01-01,
188.007.039,188.007.039,,1989-01-01,
188.007.040,188.007.040,,1989-01-01,
188.007.041,188.007.041,,1989-01-01,
188.007.042,188.007.042,,1989-01-01,
188.007.043,188.007.043,,1989-01-01,
188.007.999,188.007.999,,1989-01-01,
188.008.001,188.008.001,,1989-01-01,
188.008.002,188.008.002,,1989-01-01,
188.008.003,188.008.003,,1989-01-01,
188.008.004,188.008.004,,1989-01-01,
188.008.005,188.008.005,,1989-01-01,
188.008.006,188.008.006,,1989-01-01,
188.008.007,188.008.007,,1989-01-01,
188.008.008,188.008.008,,1989-01-01,
188.008.009,188.008.009,,1989-01-01,
188.008.999,188.008.999,,1989-01-01,
188.009.001,188.009.001,,1989-01-01,
188.009.002,188.009.002,,1989-01-01,
188.009.999,188.009.999,,1989-01-01,
188.010.001,188.010.001,,1989-01-01,
188.010.002,188.010.002,,1989-01-01,
188.010.003,188.010.003,,1989-01-01,
188.010.004,188.010.004,,1989-01-01,
188.010.005,188.010.005,,1989-01-01,
188.010.999,188.010.999,,1989-01-01,
189.001.001,189.001.001,,1989-01-01,
189.001.002,189.001.002,,1989-01-01,
189.001.003,189.001.003,,1989-01-01,
189.001.004,189.001.004,,1989-01-01,
189.001.005,189.001.005,,1989-01-01,
189.001.006,189.001.006,,1989-01-01,
189.001.007,189.001.007,,1989-01-01,
189.001.008,189.001.008,,1989-01-01,
189.001.009,189.001.009,,1989-01-01,
189.001.010,189.001.010,,1989-01-01,
189.001.011,189.001.011,,1989-01-01,
189.001.012,189.001.012,,1989-01-01,
189.001.013,189.001.013,,1989-01-01,
189.001.014,189.001.014,,1989-01-01,
189.001.015,189.001.015,,1989-01-01,
189.001.016,189.001.016,,1989-01-01,
189.001.017,189.001.017,,1989-01-01,
189.001.018,189.001.018,,1989-01-01,
189.001.019,189.001.019,,1989-01-01,
189.001.020,189.001.020,,1989-01-01,
189.001.021,189.001.021,,1989-01-01,
189.001.022,189.001.022,,1989-01-01,
189.001.023,189.001.023,,1989-01-01,
189.001.024,189.001.024,,1989-01-01,
189.001.025,189.001.025,,1989-01-01,
189.001.026,189.001.026,,1989-01-01,
189.001.027,189.001.027,,1989-01-01,
189.001.028,189.001.028,,1989-01-01,
189.001.029,189.001.029,,1989-01-01,
189.001.030,189.001.030,,1989-01-01,
189.001.031,189.001.031,,1989-01-01,
189.001.032,189.001.032,,1989-01-01,
189.001.033,189.001.033,,1989-01-01,
