bund_nr,horizont,lfd_nr,param,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8
140254,of,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
140254,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140254,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
140254,oh,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
140254,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140254,a,,maechtigkeit,7,10,10,10,12,10,8,11
140254,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
140254,h,,humusform_ka5,mut,mut,mut,mut,mut,mut,mut,mut
140254,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140315,s,,streuart,vbn,vbn,vbn,vn,vn,vn,vn,vn
140315,s,,hackschn_maechtigkeit,,,,,,,,
140315,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140315,ol,,maechtigkeit,0.3,0.2,0.3,0.8,0.8,0.5,1.2,0.3
140315,ol,,lagerung,lo,lo,lo,lo,lo,lo,lo,lo
140315,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140315,of,1,maechtigkeit,0.5,0.4,0.2,1,1,0.3,1.5,0.3
140315,of,1,durchwurz,3,3,3,3,3,3,3,3
140315,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140315,oh,1,maechtigkeit,0,2,0.5,1,1.5,0.5,3,0.2
140315,oh,1,durchwurz,-9,3,3,3,4,4,4,3
140315,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140315,a,,maechtigkeit,5,2,3,3,3,3,3,5
140315,a,,gefuege,kru,ein,ein,ein,sub,sub,ein,kru
140315,h,,humusform_ka5,muo,mra,moa,mra,moa,moa,mor,mom
140315,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140316,s,,streuart,vb,vb,vb,vb,vb,vb,vb,vb
140316,s,,hackschn_maechtigkeit,,,,,,,,
140316,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140316,ol,,maechtigkeit,0.5,0.5,0.5,0.5,1,0.5,0.1,0.5
140316,ol,,lagerung,lo,lo,lo,lo,ve,lo,lo,lo
140316,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140316,of,1,maechtigkeit,0,0,1,0.3,0.5,0,0,0.3
140316,of,1,durchwurz,-9,-9,1,1,1,-9,-9,1
140316,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140316,oh,1,maechtigkeit,0,0,0,0,0,0,0,0
140316,oh,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
140316,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140316,a,,maechtigkeit,6,7,3,5,6,4,8,6
140316,a,,gefuege,kru,kru,kru,kru,kru,kru,kru,kru
140316,h,,humusform_ka5,mut,mut,muo,muo,muo,mut,mut,muo
140316,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
140317,s,,streuart,-9,-9,-9,-9,-9,-9,-9,-9
140317,s,,hackschn_maechtigkeit,,,,,,,,
140317,ol,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140317,ol,,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
140317,ol,,lagerung,-9,-9,-9,-9,-9,-9,-9,-9
140317,of,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140317,of,1,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
140317,of,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
140317,oh,1,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140317,oh,1,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
140317,oh,1,durchwurz,-9,-9,-9,-9,-9,-9,-9,-9
140317,a,,horizont,-9,-9,-9,-9,-9,-9,-9,-9
140317,a,,maechtigkeit,-9,-9,-9,-9,-9,-9,-9,-9
140317,a,,gefuege,-9,-9,-9,-9,-9,-9,-9,-9
140317,h,,humusform_ka5,-9,-9,-9,-9,-9,-9,-9,-9
140317,h,,humusform_ka6,-9,-9,-9,-9,-9,-9,-9,-9
