"","ID_pt","SP_P_ID","plot_ID","loc_name","state","date","CCS_nr","t_ID","st_ID","pieces","SP_nr","SP_code","C_layer","Kraft","age","age_m","DBH_mm","DBH_h_cm","DBH_p_mm","DBH_class","H_dm","CH_dm","azimut_g","azimut_d","dist_m","H_m","DBH_cm","BA_m2","plot_A_ha","Chr_code_ger","bot_name","H_SP_group","BWI_SP_group","LH_NH","BWI","Bio_SP_group","N_SP_group","N_bg_SP_group","tpS_SP_com_name","tpS_ID","R2.x","R2.y","H_g","mean_DBH_mm","D_g","R2_comb","H_method","HD_value","H_g_top","D_03_cm","DBH_h_m","aB_kg_GHG","bg","ag","f","fw","sw","swb","stw","stwb","total"
"352","3209032","32090SER",32090,"Pfauenfließ/Biesenthal","BB","27.06.2022","MB",32,NA,0,NA,"SER",1,"4",NA,NA,101,130,0,2,NA,NA,537,"170",153,9.76915511957664,10.1,0.00801184666481737,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.0700617962380937,0.716254958485491,14.14,119.193939393939,12.270504916632,0.716254958485491,"coeff_sp",96.7243081146202,14.9115340937906,8.55739740022157,1.3,20.1672901448952,0.0266223566956623,19.5721899460793,1.29748648373032,9.07374312866005,9.19512871406638,0.891598173851924,0.383314207571263,0.0284057219297287,19.598812302775
"353","3209033","32090SER",32090,"Pfauenfließ/Biesenthal","BB","27.06.2022","MB",33,NA,0,NA,"SER",1,"4",NA,NA,132,139,0,2,NA,NA,905,"238",214,12.1471117943519,13.2,0.0136847775990371,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.0700617962380937,0.716254958485491,14.14,119.193939393939,12.270504916632,0.716254958485491,"coeff_sp",92.0235741996353,14.9115340937906,11.2389758646843,1.39,38.1047503087274,0.0495695881870788,39.7415345971075,2.03803729938006,14.3835423304323,22.6143378555696,1.884074280123,0.803497459462775,0.0560826715197664,39.7911041852945
"354","320801","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",1,NA,0,NA,"MBI",2,"",NA,NA,111,130,0,2,NA,NA,83,"126",113,11.6474538144727,11.1,0.00967689077121996,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,13.95,114.666666666667,11.4818697664332,0.719489622432443,"coeff_sp",104.9320163466,13.1824846048242,9.33912470162605,1.3,27.0622760086931,0.0331466407560746,40.0822124558257,1.3899759577473,15.532423246658,21.7127467061424,1.95729382178824,0.820158595449161,0.0595900857879562,40.1153590965818
"355","320802","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",2,NA,0,NA,"MBI",1,"2",NA,NA,117,130,0,2,162,97,149,"142",128,16.2,11.7,0.0107513154587477,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"sampled",138.461538461538,19.6690363921729,9.69407152681056,1.3,38.2622740972016,0.0374568330748926,56.5352920985583,1.16881502553122,15.6436614197725,36.35406874139,3.19870752507299,1.24889874900478,0.0899556633179863,56.5727489316332
"356","320803","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",3,NA,0,NA,"MBI",1,"2",NA,NA,140.1,130,1,2,NA,NA,321,"140",126,14.209201317787,14.01,0.0154158030051467,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",101.421850947802,19.6690363921729,11.789264359184,1.3,47.729416315177,0.0569255227967771,73.2855302539157,2.04122045897335,22.6742236171933,45.238442216277,3.72269503626238,1.54360036776066,0.106569016422369,73.3424557767125
"357","320804","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",4,NA,0,NA,"MBI",1,"4",NA,NA,100,130,0,2,NA,NA,363,"183",165,10.5205616977475,10,0.00785398163397448,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",105.205616977475,19.6690363921729,8.4151538580016,1.3,20.9875277549319,0.0260144752140874,30.5045758627635,1.18364047960883,13.2958901132925,15.0858303643634,1.46029122132349,0.616723808683777,0.0458403551002725,30.5305903379776
"358","320805","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",5,NA,0,NA,"MBI",1,"4",NA,NA,104,130,0,2,NA,NA,618,"169",152,10.9403362485361,10.4,0.0084948665353068,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",105.195540851309,19.6690363921729,8.75070980537434,1.3,23.0894605768422,0.0284942382979601,33.8028703347741,1.25631157995489,14.0783276265361,17.3572468602146,1.63033545395815,0.686376696474768,0.0505836975904144,33.831364573072
"359","320806","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",6,NA,0,NA,"MBI",1,"2",NA,NA,114,130,0,2,NA,NA,964,"168",151,11.9396735106103,11.4,0.0102070345315132,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",104.733978163248,19.6690363921729,9.5915910581024,1.3,28.8811797057351,0.035264166522893,42.9732983009009,1.44985987537726,16.1877646791053,23.730663702491,2.10895718945654,0.882188225404747,0.0637245044432906,43.0085624674238
"360","320807","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",7,NA,0,NA,"MBI",1,"2",NA,NA,170,130,0,3,176,93,921,"190",171,17.6,17,0.0226980069221863,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"sampled",103.529411764706,19.6690363921729,14.2217709830097,1.3,80.8831269847266,0.0892415373362732,126.527303081677,2.6864524836914,30.9874658029258,85.7695498356276,6.81337225273198,2.77331705755463,0.183598132837085,126.616544619013
"361","320808","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",8,NA,0,NA,"MBI",1,"3",NA,NA,103,130,0,2,NA,NA,1003,"193",174,10.8364537969171,10.3,0.00833228911548353,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",105.208289290457,19.6690363921729,8.66676196809654,1.3,22.5525999350279,0.027862212239524,32.9586727010672,1.23789499657638,13.8793505031549,16.7747619306392,1.58668581164947,0.668504089946469,0.0493703656771288,32.9865349133067
"362","320809","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",9,NA,0,NA,"MBI",1,"4",NA,NA,108,130,0,2,NA,NA,1137,"183",165,11.3487209520607,10.8,0.00916088417786784,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",105.080749556118,19.6690363921729,9.08680608376967,1.3,25.3133887722568,0.0311035968499197,37.3114555250427,1.33166363545372,14.8962468860746,19.7860654502979,1.81256711926723,0.760955765478257,0.0556203039246442,37.3425591218926
"363","3208010","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",10,NA,0,NA,"MBI",1,"3",NA,NA,113,130,0,2,NA,NA,358,"204",184,11.8429918206264,11.3,0.010028749148422,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",104.805237350676,19.6690363921729,9.50742211059026,1.3,28.2670650764696,0.034550007930822,41.9961862823228,1.42972227293848,15.9672030205823,23.0478284869305,2.05763040041533,0.861196286389814,0.0623280880049053,42.0307362902536
"364","3208011","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",11,NA,0,NA,"MBI",1,"3",NA,NA,103,130,0,2,NA,NA,394,"208",187,10.8364537969171,10.3,0.00833228911548353,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",105.208289290457,19.6690363921729,8.66676196809654,1.3,22.5525999350279,0.027862212239524,32.9586727010672,1.23789499657638,13.8793505031549,16.7747619306392,1.58668581164947,0.668504089946469,0.0493703656771288,32.9865349133067
"365","3208012","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",12,NA,0,NA,"MBI",1,"2",NA,NA,191.1,130,1,3,NA,NA,482,"199",179,17.3738846900717,19.11,0.0286821204627257,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",90.9151475147657,19.6690363921729,16.0537650226849,1.3,100.639802022678,0.117144123428474,159.169579068546,3.61225930352615,39.3054103340232,107.823168068994,8.34308350856403,3.47401689543913,0.223900261526373,159.286723191975
"366","3208013","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",13,NA,0,NA,"MBI",1,"2",NA,NA,108,130,0,2,NA,NA,796,"189",170,11.3487209520607,10.8,0.00916088417786784,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",105.080749556118,19.6690363921729,9.08680608376967,1.3,25.3133887722568,0.0311035968499197,37.3114555250427,1.33166363545372,14.8962468860746,19.7860654502979,1.81256711926723,0.760955765478257,0.0556203039246442,37.3425591218926
"367","3208014","32080STK",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",14,NA,0,NA,"STK",2,"",NA,NA,77,130,0,1,56,28,849,"184",166,5.6,7.7,0.00465662571078347,0.0500343869018386,"STk","Prunus serotina","bu","aLn","LB","KIR","shw","BI","BI","Prunus avium",29,0.87006813477918,0.769218570160976,6.8,78.3333333333333,7.83432617821512,0.87006813477918,"sampled",72.7272727272727,6.8,6.91944454253009,1.3,10.787535723,0.0141846249059935,18.2737024733936,1.11536790581923,14.206711814269,3.11679157105252,0.636486942068461,0.29090831777184,0.022803828231778,18.2878870982996
"368","3208015","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",15,NA,0,NA,"MBI",1,"2",NA,NA,92,130,0,1,NA,NA,1151,"189",170,9.64773553966928,9.2,0.006647610054996,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",104.866690648579,19.6690363921729,7.74672543333881,1.3,14.659065168,0.0214370350697357,22.7851744875417,1.04608118139868,11.0009394392245,10.2185860808101,1.0741022878227,0.456960349231414,0.0345863304529187,22.8066115226114
"369","3208016","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",16,NA,0,NA,"MBI",1,"2",NA,NA,99,130,0,1,NA,NA,1124,"179",161,10.4138604207771,9.9,0.00769768739945839,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",105.190509300778,19.6690363921729,8.33137599051142,1.3,16.581398567,0.0254145896511508,27.6799361037602,1.16588400214573,12.2093776928206,13.5473425398377,1.32255180912025,0.559021679176864,0.0416423828047949,27.7053506934114
"370","3208017","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",17,NA,0,NA,"MBI",1,"4",NA,NA,116,130,0,2,NA,NA,1193,"181",163,12.1308608002665,11.6,0.0105683176866761,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",104.576386209194,19.6690363921729,9.75996202153594,1.3,30.1329462062212,0.0367175550359625,44.9679029553914,1.49066898508034,16.6351935737441,25.127083553454,2.21393175475013,0.925121964672497,0.0665721087706381,45.0046205104274
"371","3208018","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",18,NA,0,NA,"MBI",1,"3",NA,NA,143,130,0,2,NA,NA,247,"268",241,14.4319609797539,14.3,0.0160606070433144,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",100.922804054223,19.6690363921729,12.0330880063629,1.3,50.1639564552406,0.0597011143056939,77.2285309080934,2.11516319235229,23.4801385844779,48.0711902561183,3.93438780662652,1.63073662616894,0.112077634701791,77.2882320223991
"372","3208019","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",19,NA,0,NA,"MBI",1,"1",NA,NA,252.2,130,1,5,202,89,664,"250",225,20.2,25.22,0.0499551245191885,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"sampled",80.0951625693894,19.6690363921729,21.0679951114963,1.3,196.928149683516,0.223386855652929,313.263263786977,6.17726310959811,65.4338204394651,223.617876265737,16.722393749912,7.06134239789454,0.427830933968252,313.48665064263
"373","3208020","32080STK",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",20,NA,0,NA,"STK",2,"",NA,NA,78,130,0,1,70,44,1090,"238",214,7,7.8,0.00477836242611008,0.0500343869018386,"STk","Prunus serotina","bu","aLn","LB","KIR","shw","BI","BI","Prunus avium",29,0.87006813477918,0.769218570160976,6.8,78.3333333333333,7.83432617821512,0.87006813477918,"sampled",89.7435897435897,6.8,6.72319102153411,1.3,11.033506868,0.014615620230208,18.8177842053356,0.938764642894689,12.6281100357814,5.03151111991263,0.783717661313259,0.347244606698769,0.0272007816295297,18.8323998255658
"374","3208021","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",21,NA,0,NA,"MBI",1,"2",NA,NA,194,130,0,3,NA,NA,1003,"210",189,17.5111792929423,19.4,0.0295592452776264,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",90.2638107883626,19.6690363921729,16.2949758268477,1.3,104.294526539009,0.121320334356384,165.087901721026,3.72008273362938,40.4090636482056,112.177790574349,8.66038626268555,3.60885050061486,0.23181073517084,165.209222055382
"375","3208022","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",22,NA,0,NA,"MBI",1,"2",NA,NA,120,130,0,2,NA,NA,1147,"208",187,12.5045350208264,12,0.0113097335529233,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",104.204458506887,19.6690363921729,10.0968017432328,1.3,32.7311453884211,0.0397252882332357,49.1193023804632,1.57445084927859,17.5550976764987,28.0437284303968,2.43318233225282,1.01480793724947,0.0724860040654439,49.1590276686964
"376","3208023","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",23,NA,0,NA,"MBI",1,"2",NA,NA,104,130,0,2,NA,NA,1121,"200",180,10.9403362485361,10.4,0.0084948665353068,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",105.195540851309,19.6690363921729,8.75070980537434,1.3,23.0894605768422,0.0284942382979601,33.8028703347741,1.25631157995489,14.0783276265361,17.3572468602146,1.63033545395815,0.686376696474768,0.0505836975904144,33.831364573072
"377","3208024","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",24,NA,0,NA,"MBI",1,"2",NA,NA,230,130,0,4,218,127,183,"328",295,21.8,23,0.041547562843725,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"sampled",94.7826086956522,19.6690363921729,19.0669563205494,1.3,172.379070389819,0.18026859546818,273.653915519476,4.60605599252663,52.633334349681,199.145724012503,15.2557284031484,6.23315714278701,0.385971611357147,273.834184114944
"378","3208025","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",25,NA,0,NA,"MBI",1,"2",NA,NA,224,130,0,4,NA,NA,198,"339",305,18.7171920326856,22.4,0.0394081382466304,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",83.5588930030605,19.6690363921729,18.7859890158148,1.3,146.190404019119,0.169514408905911,232.589777672573,4.96464591188865,52.8413187004549,162.012576343712,12.2580953435655,5.15700966109803,0.320777623742187,232.759292081479
"379","3208026","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",26,NA,0,NA,"MBI",1,"2",NA,NA,221.1,130,1,4,NA,NA,475,"380",342,18.6162070052128,22.11,0.0383943541512986,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",84.1981320905145,19.6690363921729,18.5454280315455,1.3,141.814972741925,0.164451693842543,225.573047573383,4.83371821749399,51.5582968633063,156.821738269015,11.8860616587861,4.99532206025037,0.31162872202539,225.737499267226
"380","3208027","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",27,NA,0,NA,"MBI",1,"2",NA,NA,151,130,0,3,NA,NA,673,"316",284,15.0174888514882,15.1,0.0179078635236252,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",99.453568552902,19.6690363921729,12.704885549617,1.3,57.2368473875509,0.0677518545450146,88.7005139289646,2.32820909047047,25.7904977698393,56.3453335138734,4.55132019709927,1.88533411181628,0.128028336336343,88.7682657835096
"381","3208028","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",28,NA,0,NA,"MBI",1,"2",NA,NA,129,130,0,2,NA,NA,833,"323",291,13.3031291730222,12.9,0.0130698108370969,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",103.12503234901,19.6690363921729,10.8548992582491,1.3,39.0435076602557,0.0469917066552225,59.2564115506378,1.7737994644846,19.7456604036399,35.216576474494,2.97193444646137,1.23538728921502,0.0868529368275414,59.303403257293
"382","3208029","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",29,NA,0,NA,"MBI",1,"1",NA,NA,202,130,0,4,NA,NA,1169,"283",255,17.8697697186534,20.2,0.0320473866592695,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",88.4642065279872,19.6690363921729,16.9599188758255,1.3,114.737737818663,0.133276596331099,181.975589376276,4.02865957946659,43.5429429163054,124.619626091334,9.56425087389204,3.99449060841748,0.254278886327722,182.108865972608
"383","3208030","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",30,NA,0,NA,"MBI",1,"2",NA,NA,156,130,0,3,NA,NA,1156,"276",248,15.3624515342235,15.6,0.0191134497044403,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,18.6,146.216326530612,15.2534524696836,0.719489622432443,"coeff_sp",98.4772534245097,19.6690363921729,13.1241035335636,1.3,61.924266430547,0.0730807427902054,96.3123366693083,2.46828704716356,27.2993695339686,61.8581737013337,4.96118823424178,2.05505298917447,0.138552210589783,96.3854174120985
"384","3208031","32080MBI",32080,"Plötzensee/Biesenthal","BB","12.07.2022","MB",31,NA,0,NA,"MBI",2,"",NA,NA,123,130,0,2,139,93,1246,"260",234,13.9,12.3,0.01188228881404,0.0500343869018386,"MBi","Betula pubescens","bu","aLn","LB","BI","shw","BI","BI","Betula spp.",26,0.649818552606252,0.719489622432443,13.95,114.666666666667,11.4818697664332,0.719489622432443,"sampled",113.008130081301,13.1824846048242,10.2983741608967,1.3,37.0914223125251,0.0420701691853699,55.6878763304216,1.51788286506374,17.8925637117026,33.6367574512156,2.89317241450011,1.18138319397768,0.0839995590255989,55.729946499607
