bund_nr,datum,ort,lfd_nr,schicht,deckung_bze2,deckung,art,frequenz_epi,anz_flechten
140010,2006-06-10,z,22,ks,2.0,-9.0,193.074.005,,
140010,2006-06-10,z,23,ks,0.01,-9.0,193.083.004,,
140010,2006-06-10,z,24,ks,30.0,-9.0,193.091.001,,
140010,2006-06-10,z,25,ks,2.0,-9.0,193.113.001,,
140010,2006-06-10,z,26,ms,0.001,-9.0,315.001.021,,
140010,2006-06-10,z,27,ms,0.001,-9.0,338.001.003,,
140010,2006-06-10,z,28,ss,0.1,-9.0,026.007.007,,
140010,2006-06-10,z,29,ss,20.0,-9.0,034.001.001,,
140011,2006-06-10,z,1,b1,15.0,-9.0,026.007.007,,
140011,2006-06-10,z,2,b1,10.0,-9.0,034.001.001,,
140011,2006-06-10,z,3,b2,5.0,-9.0,034.001.001,,
140011,2006-06-10,z,4,b2,7.0,-9.0,080.028.002,,
140011,2006-06-10,z,5,b2,13.0,-9.0,026.004.001,,
140011,2006-06-10,z,6,b2,5.0,-9.0,026.007.007,,
140011,2006-06-10,z,7,ks,0.1,-9.0,036.004.014,,
140011,2006-06-10,z,8,ks,0.1,-9.0,080.009.076,,
140011,2006-06-10,z,9,ks,0.01,-9.0,080.028.002,,
140011,2006-06-10,z,10,ks,0.02,-9.0,132.018.004,,
140011,2006-06-10,z,11,ks,5.0,-9.0,132.018.006,,
140011,2006-06-10,z,12,ks,0.1,-9.0,193.004.006,,
140011,2006-06-10,z,13,ks,0.01,-9.0,193.091.001,,
140011,2006-06-10,z,14,ks,45.0,-9.0,193.113.001,,
140011,2006-06-10,z,15,ks,0.02,-9.0,018.001.001,,
140011,2006-06-10,z,16,ks,10.0,-9.0,015.001.001,,
140011,2006-06-10,z,17,ms,0.1,-9.0,385.005.002,,
140011,2006-06-10,z,18,ms,0.2,-9.0,315.001.021,,
140011,2006-06-10,z,19,ms,0.1,-9.0,317.009.021,,
140011,2006-06-10,z,20,ms,0.1,-9.0,357.005.009,,
140011,2006-06-10,z,21,ss,0.1,-9.0,080.009.076,,
140011,2006-06-10,z,22,ss,1.0,-9.0,080.028.002,,
140011,2006-06-10,z,23,ss,1.0,-9.0,034.001.001,,
140011,2006-06-10,z,24,ss,2.0,-9.0,026.004.001,,
140012,2006-06-27,z,1,b1,15.0,-9.0,026.007.007,,
140012,2006-06-27,z,2,b2,2.0,-9.0,026.004.001,,
140012,2006-06-27,z,3,ks,0.01,-9.0,031.001.041,,
140012,2006-06-27,z,4,ks,0.1,-9.0,026.004.001,,
140012,2006-06-27,z,5,ks,0.1,-9.0,034.001.001,,
140012,2006-06-27,z,6,ks,0.1,-9.0,036.001.001,,
140012,2006-06-27,z,7,ks,2.0,-9.0,036.004.014,,
140012,2006-06-27,z,8,ks,0.1,-9.0,080.009.007,,
140012,2006-06-27,z,9,ks,0.1,-9.0,080.028.002,,
140012,2006-06-27,z,10,ks,0.1,-9.0,103.004.001,,
140012,2006-06-27,z,11,ks,0.01,-9.0,026.001.006,,
140012,2006-06-27,z,12,ks,0.1,-9.0,132.003.001,,
140012,2006-06-27,z,13,ks,0.01,-9.0,132.018.004,,
140012,2006-06-27,z,14,ks,35.0,-9.0,132.018.006,,
140012,2006-06-27,z,15,ks,40.0,-9.0,193.074.005,,
140012,2006-06-27,z,16,ks,0.2,-9.0,193.091.001,,
140012,2006-06-27,z,17,ks,0.1,-9.0,026.007.007,,
140012,2006-06-27,z,18,ks,0.3,-9.0,199.012.124,,
140012,2006-06-27,z,19,ks,0.2,-9.0,193.113.001,,
140012,2006-06-27,z,20,ks,0.01,-9.0,019.003.017,,
140012,2006-06-27,z,21,ms,12.0,-9.0,357.008.001,,
140012,2006-06-27,z,22,ms,1.0,-9.0,357.005.003,,
140012,2006-06-27,z,23,ms,2.0,-9.0,357.005.009,,
140012,2006-06-27,z,24,ss,0.5,-9.0,034.001.001,,
140012,2006-06-27,z,25,ss,2.0,-9.0,036.004.011,,
140012,2006-06-27,z,26,ss,0.5,-9.0,080.028.002,,
140012,2006-06-27,z,27,ss,0.5,-9.0,103.004.001,,
140012,2006-06-27,z,28,ss,3.0,-9.0,026.004.001,,
140012,2006-06-27,z,29,ss,2.0,-9.0,026.007.007,,
140013,2006-06-22,z,1,b1,15.0,-9.0,026.007.007,,
140013,2006-06-22,z,2,b2,2.0,-9.0,026.007.007,,
140013,2006-06-22,z,3,ks,2.0,-9.0,132.003.001,,
140013,2006-06-22,z,4,ks,0.05,-9.0,026.007.007,,
140013,2006-06-22,z,5,ks,0.001,-9.0,036.004.001,,
140013,2006-06-22,z,6,ks,0.2,-9.0,036.004.014,,
140013,2006-06-22,z,7,ks,0.01,-9.0,080.028.002,,
140013,2006-06-22,z,8,ks,0.01,-9.0,080.035.017,,
140013,2006-06-22,z,9,ks,0.1,-9.0,103.004.001,,
140013,2006-06-22,z,10,ks,0.01,-9.0,131.001.001,,
140013,2006-06-22,z,11,ks,0.01,-9.0,131.001.003,,
140013,2006-06-22,z,12,ks,0.5,-9.0,132.018.004,,
140013,2006-06-22,z,13,ks,2.0,-9.0,132.018.006,,
140013,2006-06-22,z,14,ks,0.1,-9.0,154.027.024,,
140013,2006-06-22,z,15,ks,0.1,-9.0,169.181.010,,
140013,2006-06-22,z,16,ks,12.0,-9.0,193.074.005,,
140013,2006-06-22,z,17,ks,2.0,-9.0,193.091.001,,
140013,2006-06-22,z,18,ms,0.5,-9.0,334.004.006,,
140013,2006-06-22,z,19,ms,0.1,-9.0,334.011.016,,
140013,2006-06-22,z,20,ms,9.0,-9.0,357.005.003,,
140013,2006-06-22,z,21,ms,3.0,-9.0,357.008.001,,
140013,2006-06-22,z,22,ms,0.1,-9.0,317.009.021,,
140014,2006-06-22,z,1,b1,15.0,-9.0,026.007.007,,
140014,2006-06-22,z,2,ks,0.2,-9.0,036.004.011,,
140014,2006-06-22,z,3,ks,0.05,-9.0,080.009.076,,
140014,2006-06-22,z,4,ks,1.0,-9.0,080.021.001,,
140014,2006-06-22,z,5,ks,0.001,-9.0,080.028.002,,
140014,2006-06-22,z,6,ks,0.02,-9.0,080.035.018,,
140014,2006-06-22,z,7,ks,0.01,-9.0,095.001.001,,
140014,2006-06-22,z,8,ks,0.1,-9.0,103.004.001,,
140014,2006-06-22,z,9,ks,0.5,-9.0,110.001.999,,
140014,2006-06-22,z,10,ks,0.2,-9.0,131.001.003,,
140014,2006-06-22,z,11,ks,0.2,-9.0,131.004.001,,
140014,2006-06-22,z,12,ks,0.5,-9.0,132.003.001,,
140014,2006-06-22,z,13,ks,5.0,-9.0,132.018.004,,
140014,2006-06-22,z,14,ks,0.1,-9.0,151.033.065,,
140014,2006-06-22,z,15,ks,0.001,-9.0,036.004.001,,
140014,2006-06-22,z,16,ks,0.001,-9.0,169.181.065,,
140014,2006-06-22,z,17,ks,0.2,-9.0,193.004.066,,
140014,2006-06-22,z,18,ks,0.5,-9.0,193.074.005,,
140014,2006-06-22,z,19,ks,1.0,-9.0,193.091.001,,
140014,2006-06-22,z,20,ks,0.2,-9.0,199.012.124,,
140014,2006-06-22,z,21,ks,0.01,-9.0,169.181.010,,
140014,2006-06-22,z,22,ms,0.2,-9.0,317.009.021,,
140014,2006-06-22,z,23,ms,0.2,-9.0,334.011.017,,
140014,2006-06-22,z,24,ms,10.0,-9.0,357.005.003,,
140014,2006-06-22,z,25,ms,5.0,-9.0,357.008.001,,
140014,2006-06-22,z,26,ms,0.1,-9.0,315.004.012,,
140014,2006-06-22,z,27,ss,0.01,-9.0,103.004.001,,
140015,2006-06-22,z,1,b1,25.0,-9.0,026.007.007,,
140015,2006-06-22,z,2,b2,1.0,-9.0,026.007.007,,
140015,2006-06-22,z,3,ks,0.001,-9.0,036.004.001,,
140015,2006-06-22,z,4,ks,1.0,-9.0,026.007.007,,
140015,2006-06-22,z,5,ks,0.001,-9.0,031.001.041,,
140015,2006-06-22,z,6,ks,0.01,-9.0,034.001.001,,
140015,2006-06-22,z,7,ks,1.0,-9.0,036.004.011,,
140015,2006-06-22,z,8,ks,0.05,-9.0,080.028.002,,
140015,2006-06-22,z,9,ks,0.01,-9.0,080.035.017,,
140015,2006-06-22,z,10,ks,0.01,-9.0,131.001.001,,
140015,2006-06-22,z,11,ks,35.0,-9.0,132.003.001,,
140015,2006-06-22,z,12,ks,5.0,-9.0,132.018.004,,
140015,2006-06-22,z,13,ks,2.0,-9.0,132.018.006,,
140015,2006-06-22,z,14,ks,0.1,-9.0,154.027.024,,
140015,2006-06-22,z,15,ks,1.0,-9.0,193.004.103,,
140015,2006-06-22,z,16,ks,1.0,-9.0,199.012.124,,
140015,2006-06-22,z,17,ms,5.0,-9.0,357.005.003,,
140015,2006-06-22,z,18,ms,75.0,-9.0,357.008.001,,
140015,2006-06-22,z,19,ms,0.1,-9.0,385.005.004,,
140015,2006-06-22,z,20,ms,0.01,-9.0,406.001.001,,
140015,2006-06-22,z,21,ms,0.1,-9.0,317.009.021,,
140015,2006-06-22,z,22,ss,15.0,-9.0,026.007.007,,
140015,2006-06-22,z,23,ss,0.01,-9.0,103.004.001,,
140016,2006-06-29,z,1,b1,15.0,-9.0,036.004.011,,
140016,2006-06-29,z,2,b1,25.0,-9.0,026.007.007,,
140016,2006-06-29,z,3,b1,20.0,-9.0,036.001.001,,
140016,2006-06-29,z,4,b2,10.0,-9.0,036.004.011,,
140016,2006-06-29,z,5,b2,0.5,-9.0,034.001.001,,
140016,2006-06-29,z,6,b2,0.5,-9.0,080.028.002,,
140016,2006-06-29,z,7,b2,0.2,-9.0,026.004.001,,
140016,2006-06-29,z,8,b2,20.0,-9.0,036.001.001,,
140016,2006-06-29,z,9,ks,0.001,-9.0,019.003.017,,
140016,2006-06-29,z,10,ks,0.1,-9.0,036.001.001,,
140016,2006-06-29,z,11,ks,0.1,-9.0,080.028.002,,
140016,2006-06-29,z,12,ks,0.2,-9.0,132.018.006,,
140016,2006-06-29,z,13,ks,0.01,-9.0,193.074.005,,
140016,2006-06-29,z,14,ks,0.8,-9.0,015.001.001,,
140016,2006-06-29,z,15,ms,0.1,-9.0,357.005.009,,
140016,2006-06-29,z,16,ms,0.5,-9.0,334.008.004,,
140016,2006-06-29,z,17,ms,0.3,-9.0,406.001.001,,
140016,2006-06-29,z,18,ss,0.1,-9.0,080.028.002,,
140016,2006-06-29,z,19,ss,5.0,-9.0,036.001.001,,
140017,2006-07-03,z,1,b1,30.0,-9.0,026.007.007,,
140017,2006-07-03,z,2,b1,1.0,-9.0,034.001.001,,
140017,2006-07-03,z,3,b1,30.0,-9.0,036.001.001,,
140017,2006-07-03,z,4,b1,10.0,-9.0,026.004.001,,
140017,2006-07-03,z,5,b2,3.0,-9.0,026.004.001,,
140017,2006-07-03,z,6,b2,2.0,-9.0,036.001.001,,
140017,2006-07-03,z,7,ks,0.01,-9.0,095.001.005,,
140017,2006-07-03,z,8,ks,0.1,-9.0,019.003.009,,
140017,2006-07-03,z,9,ks,0.1,-9.0,019.003.017,,
140017,2006-07-03,z,10,ks,0.001,-9.0,026.005.002,,
140017,2006-07-03,z,11,ks,1.0,-9.0,036.001.001,,
140017,2006-07-03,z,12,ks,0.01,-9.0,036.004.001,,
140017,2006-07-03,z,13,ks,0.01,-9.0,036.004.011,,
140017,2006-07-03,z,14,ks,0.1,-9.0,080.009.007,,
140017,2006-07-03,z,15,ks,0.5,-9.0,080.028.002,,
140017,2006-07-03,z,16,ks,0.2,-9.0,082.001.006,,
140017,2006-07-03,z,17,ks,10.0,-9.0,132.018.006,,
140017,2006-07-03,z,18,ks,5.0,-9.0,193.074.005,,
140017,2006-07-03,z,19,ks,0.01,-9.0,199.012.124,,
140017,2006-07-03,z,20,ms,0.5,-9.0,315.001.019,,
140017,2006-07-03,z,21,ms,0.5,-9.0,315.004.001,,
140017,2006-07-03,z,22,ms,0.2,-9.0,317.007.002,,
140017,2006-07-03,z,23,ms,0.2,-9.0,334.008.004,,
140017,2006-07-03,z,24,ms,0.2,-9.0,348.005.004,,
140017,2006-07-03,z,25,ms,2.0,-9.0,357.005.009,,
140017,2006-07-03,z,26,ms,10.0,-9.0,357.008.001,,
140017,2006-07-03,z,27,ms,0.5,-9.0,383.003.003,,
140017,2006-07-03,z,28,ms,0.1,-9.0,385.005.002,,
140017,2006-07-03,z,29,ms,0.05,-9.0,406.001.001,,
140017,2006-07-03,z,30,ss,0.1,-9.0,026.004.001,,
140017,2006-07-03,z,31,ss,0.9,-9.0,036.001.001,,
140018,2006-07-03,z,1,b1,8.0,-9.0,026.004.001,,
140018,2006-07-03,z,2,b1,50.0,-9.0,026.007.007,,
140018,2006-07-03,z,3,b1,2.0,-9.0,034.001.001,,
140018,2008-07-17,z,4,b1,5.0,-9.0,034.001.001,,
140018,2008-07-17,z,5,b1,35.0,-9.0,026.007.007,,
140018,2008-07-17,z,6,b1,35.0,-9.0,026.004.001,,
140018,2006-07-03,z,7,b2,10.0,-9.0,026.004.001,,
140018,2008-07-17,z,8,b2,2.0,-9.0,026.007.007,,
140018,2008-07-17,z,9,b2,1.0,-9.0,026.004.001,,
140018,2006-07-03,z,10,ks,10.0,-9.0,193.074.005,,
140018,2006-07-03,z,11,ks,0.1,-9.0,019.003.009,,
140018,2006-07-03,z,12,ks,2.0,-9.0,019.003.017,,
140018,2006-07-03,z,13,ks,0.01,-9.0,026.004.001,,
140018,2006-07-03,z,14,ks,0.001,-9.0,034.001.001,,
140018,2006-07-03,z,15,ks,0.01,-9.0,035.001.001,,
140018,2006-07-03,z,16,ks,0.01,-9.0,036.004.014,,
140018,2006-07-03,z,17,ks,2.0,-9.0,080.009.007,,
140018,2006-07-03,z,18,ks,7.0,-9.0,080.009.076,,
140018,2006-07-03,z,19,ks,1.0,-9.0,080.028.002,,
140018,2006-07-03,z,20,ks,40.0,-9.0,132.018.006,,
140018,2006-07-03,z,21,ks,0.01,-9.0,081.012.020,,
140018,2006-07-03,z,22,ks,0.1,-9.0,103.004.001,,
140018,2006-07-03,z,23,ks,0.01,-9.0,123.005.001,,
140018,2008-07-17,z,24,ks,0.5,-9.0,199.012.124,,
140018,2008-07-17,z,25,ks,5.0,-9.0,193.074.005,,
140018,2008-07-17,z,26,ks,0.5,-9.0,164.001.003,,
140018,2008-07-17,z,27,ks,60.0,-9.0,132.018.006,,
140018,2008-07-17,z,28,ks,0.5,-9.0,103.004.001,,
140018,2008-07-17,z,29,ks,0.5,-9.0,081.012.020,,
140018,2008-07-17,z,30,ks,0.5,-9.0,080.028.002,,
140018,2008-07-17,z,31,ks,30.0,-9.0,080.009.076,,
140018,2008-07-17,z,32,ks,0.5,-9.0,080.009.007,,
140018,2008-07-17,z,33,ks,0.5,-9.0,036.004.014,,
140018,2008-07-17,z,34,ks,0.5,-9.0,034.001.001,,
140018,2008-07-17,z,35,ks,0.5,-9.0,026.007.007,,
140018,2008-07-17,z,36,ks,0.5,-9.0,026.004.001,,
140018,2008-07-17,z,37,ks,1.0,-9.0,019.003.017,,
140018,2008-07-17,z,38,ks,1.0,-9.0,019.003.009,,
140018,2006-07-03,z,39,ks,0.01,-9.0,199.012.124,,
140018,2006-07-03,z,40,ms,0.5,-9.0,383.003.004,,
140018,2008-07-17,z,41,ms,0.5,-9.0,315.001.019,,
140018,2006-07-03,z,42,ms,0.1,-9.0,357.005.003,,
140018,2006-07-03,z,43,ms,0.2,-9.0,357.005.009,,
140018,2006-07-03,z,44,ms,0.1,-9.0,383.003.003,,
140018,2006-07-03,z,45,ms,0.1,-9.0,385.005.002,,
140018,2008-07-17,z,46,ss,0.5,-9.0,103.004.001,,
140018,2008-07-17,z,47,ss,0.5,-9.0,080.028.002,,
140018,2008-07-17,z,48,ss,0.5,-9.0,080.009.076,,
140018,2008-07-17,z,49,ss,0.5,-9.0,026.004.001,,
140018,2006-07-03,z,50,ss,0.1,-9.0,036.004.014,,
140018,2006-07-03,z,51,ss,0.5,-9.0,034.001.001,,
140018,2006-07-03,z,52,ss,3.0,-9.0,026.004.001,,
140018,2006-07-03,z,53,ss,0.5,-9.0,103.004.001,,
140018,2006-07-03,z,54,ss,0.1,-9.0,095.001.005,,
140018,2006-07-03,z,55,ss,0.5,-9.0,080.028.002,,
140019,2006-07-03,z,1,b1,50.0,-9.0,036.004.011,,
140019,2006-07-03,z,2,b2,2.0,-9.0,080.035.014,,
140019,2006-07-03,z,3,b2,4.0,-9.0,080.028.002,,
140019,2006-07-03,z,4,b2,0.1,-9.0,080.035.017,,
140019,2006-07-03,z,5,b2,4.0,-9.0,035.003.001,,
140019,2006-07-03,z,6,b2,0.1,-9.0,034.001.002,,
140019,2006-07-03,z,7,ks,10.0,-9.0,015.001.001,,
140019,2006-07-03,z,8,ks,0.001,-9.0,057.006.003,,
140019,2006-07-03,z,9,ks,0.001,-9.0,164.001.002,,
140019,2006-07-03,z,10,ks,0.05,-9.0,151.010.008,,
140019,2006-07-03,z,11,ks,0.01,-9.0,144.005.132,,
140019,2006-07-03,z,12,ks,0.01,-9.0,139.004.003,,
140019,2006-07-03,z,13,ks,0.1,-9.0,135.008.003,,
140019,2006-07-03,z,14,ks,0.01,-9.0,132.018.006,,
140019,2006-07-03,z,15,ks,0.01,-9.0,103.004.001,,
140019,2006-07-03,z,16,ks,2.0,-9.0,098.001.003,,
140019,2006-07-03,z,17,ks,0.01,-9.0,080.035.017,,
140019,2006-07-03,z,18,ks,0.1,-9.0,080.035.014,,
140019,2006-07-03,z,19,ks,0.01,-9.0,080.034.014,,
140019,2006-07-03,z,20,ks,0.1,-9.0,080.028.002,,
140019,2006-07-03,z,21,ks,2.0,-9.0,080.009.076,,
140019,2006-07-03,z,22,ks,2.0,-9.0,080.009.007,,
140019,2006-07-03,z,23,ks,0.01,-9.0,061.014.001,,
140019,2006-07-03,z,24,ks,2.0,-9.0,183.043.001,,
140019,2006-07-03,z,25,ks,0.01,-9.0,057.002.002,,
140019,2006-07-03,z,26,ks,0.01,-9.0,040.001.006,,
140019,2006-07-03,z,27,ks,0.2,-9.0,036.004.011,,
140019,2006-07-03,z,28,ks,0.001,-9.0,036.004.001,,
140019,2006-07-03,z,29,ks,1.0,-9.0,035.003.001,,
140019,2006-07-03,z,30,ks,0.01,-9.0,199.012.124,,
140019,2006-07-03,z,31,ks,0.01,-9.0,199.012.103,,
140019,2006-07-03,z,32,ks,0.2,-9.0,193.083.004,,
140019,2006-07-03,z,33,ks,0.02,-9.0,193.016.027,,
140019,2006-07-03,z,34,ms,0.01,-9.0,357.005.003,,
140019,2006-07-03,z,35,ss,0.5,-9.0,036.004.001,,
140019,2006-07-03,z,36,ss,5.0,-9.0,035.003.001,,
140019,2006-07-03,z,37,ss,2.0,-9.0,080.009.076,,
140019,2006-07-03,z,38,ss,2.0,-9.0,080.009.007,,
140019,2006-07-03,z,39,ss,0.5,-9.0,164.001.002,,
140019,2006-07-03,z,40,ss,0.3,-9.0,103.004.001,,
140019,2006-07-03,z,41,ss,0.3,-9.0,080.035.017,,
140019,2006-07-03,z,42,ss,4.0,-9.0,080.028.002,,
140020,2006-06-22,z,1,b1,50.0,-9.0,026.007.007,,
140020,2006-06-22,z,2,ks,0.01,-9.0,199.012.124,,
140020,2006-06-22,z,3,ks,0.2,-9.0,123.005.001,,
140020,2006-06-22,z,4,ks,0.05,-9.0,036.004.014,,
140020,2006-06-22,z,5,ks,1.0,-9.0,034.001.001,,
140020,2006-06-22,z,6,ks,0.01,-9.0,193.091.003,,
140020,2006-06-22,z,7,ks,1.0,-9.0,193.074.005,,
140020,2006-06-22,z,8,ks,0.05,-9.0,132.018.004,,
140020,2006-06-22,z,9,ks,0.001,-9.0,047.008.001,,
140020,2006-06-22,z,10,ms,0.2,-9.0,315.001.021,,
140020,2006-06-22,z,11,ms,0.2,-9.0,357.008.001,,
140020,2006-06-22,z,12,ms,4.0,-9.0,357.005.009,,
140020,2006-06-22,z,13,ms,0.01,-9.0,317.009.021,,
140020,2006-06-22,z,14,ss,3.0,-9.0,034.001.001,,
140021,2006-07-07,z,1,b1,1.0,-9.0,034.001.001,,
140021,2006-07-07,z,2,b1,14.0,-9.0,026.007.007,,
140021,2006-07-07,z,3,b2,3.0,-9.0,036.001.001,,
140021,2006-07-07,z,4,b2,5.0,-9.0,080.028.002,,
140021,2006-07-07,z,5,b2,2.0,-9.0,026.004.001,,
140021,2006-07-07,z,6,ks,0.5,-9.0,036.004.011,,
140021,2006-07-07,z,7,ks,0.2,-9.0,080.009.007,,
140021,2006-07-07,z,8,ks,0.1,-9.0,080.028.002,,
140021,2006-07-07,z,9,ks,0.01,-9.0,103.004.001,,
140021,2006-07-07,z,10,ks,70.0,-9.0,132.018.006,,
140021,2006-07-07,z,11,ks,1.0,-9.0,144.005.118,,
140021,2006-07-07,z,12,ks,2.0,-9.0,193.074.005,,
140021,2006-07-07,z,13,ks,2.0,-9.0,193.113.001,,
140021,2006-07-07,z,14,ks,0.1,-9.0,199.012.124,,
140021,2006-07-07,z,15,ks,0.5,-9.0,132.018.004,,
140021,2006-07-07,z,16,ks,0.5,-9.0,019.003.017,,
140021,2006-07-07,z,17,ks,0.01,-9.0,026.007.007,,
140021,2006-07-07,z,18,ks,0.1,-9.0,034.001.001,,
140021,2006-07-07,z,19,ks,0.2,-9.0,036.001.001,,
140021,2006-07-07,z,20,ks,0.02,-9.0,036.004.001,,
140021,2006-07-07,z,21,ms,5.0,-9.0,315.001.025,,
140021,2006-07-07,z,22,ms,0.1,-9.0,317.009.021,,
140021,2006-07-07,z,23,ms,12.0,-9.0,357.005.009,,
140021,2006-07-07,z,24,ms,25.0,-9.0,357.008.001,,
140021,2006-07-07,z,25,ms,2.0,-9.0,383.003.004,,
140021,2006-07-07,z,26,ss,3.0,-9.0,034.001.001,,
140021,2006-07-07,z,27,ss,0.5,-9.0,026.004.001,,
140021,2006-07-07,z,28,ss,0.2,-9.0,036.001.001,,
140021,2006-07-07,z,29,ss,1.0,-9.0,036.004.011,,
140021,2006-07-07,z,30,ss,10.0,-9.0,080.028.002,,
140021,2006-07-07,z,31,ss,1.0,-9.0,080.035.017,,
140021,2006-07-07,z,32,ss,0.1,-9.0,103.004.001,,
140022,2006-07-07,z,1,b1,0.1,-9.0,031.002.004,,
140022,2006-07-07,z,2,b1,30.0,-9.0,034.001.001,,
140022,2006-07-07,z,3,b1,5.0,-9.0,036.004.011,,
140022,2006-07-07,z,4,b2,1.0,-9.0,034.001.001,,
140022,2006-07-07,z,5,b2,20.0,-9.0,036.004.011,,
140022,2006-07-07,z,6,b2,15.0,-9.0,080.028.002,,
140022,2006-07-07,z,7,ks,0.1,-9.0,026.004.001,,
140022,2006-07-07,z,8,ks,0.05,-9.0,031.002.004,,
140022,2006-07-07,z,9,ks,0.01,-9.0,036.004.001,,
140022,2006-07-07,z,10,ks,0.1,-9.0,036.004.011,,
140022,2006-07-07,z,11,ks,0.01,-9.0,057.006.003,,
140022,2006-07-07,z,12,ks,5.0,-9.0,080.009.007,,
140022,2006-07-07,z,13,ks,0.1,-9.0,080.009.076,,
140022,2006-07-07,z,14,ks,0.01,-9.0,080.028.002,,
140022,2006-07-07,z,15,ks,2.0,-9.0,098.001.003,,
140022,2006-07-07,z,16,ks,0.1,-9.0,103.004.001,,
140022,2006-07-07,z,17,ks,25.0,-9.0,132.018.006,,
140022,2006-07-07,z,18,ks,20.0,-9.0,193.074.005,,
140022,2006-07-07,z,19,ks,0.1,-9.0,193.083.004,,
140022,2006-07-07,z,20,ks,2.0,-9.0,193.113.001,,
140022,2006-07-07,z,21,ks,0.1,-9.0,199.012.124,,
140022,2006-07-07,z,22,ss,0.01,-9.0,031.002.004,,
140022,2006-07-07,z,23,ss,1.0,-9.0,080.009.007,,
140022,2006-07-07,z,24,ss,0.5,-9.0,080.009.076,,
140022,2006-07-07,z,25,ss,9.0,-9.0,080.028.002,,
140022,2006-07-07,z,26,ss,0.1,-9.0,103.004.001,,
140023,2006-06-02,z,1,b1,20.0,-9.0,035.001.001,,
140023,2006-06-02,z,2,b1,15.0,-9.0,036.004.011,,
140023,2006-06-02,z,3,b1,5.0,-9.0,095.001.001,,
140023,2006-06-02,z,4,b1,5.0,-9.0,095.001.005,,
140023,2006-06-02,z,5,b1,10.0,-9.0,097.001.001,,
140023,2006-06-02,z,6,b1,5.0,-9.0,139.004.003,,
140023,2006-06-02,z,7,b2,2.0,-9.0,035.001.001,,
140023,2006-06-02,z,8,b2,1.0,-9.0,036.004.011,,
140023,2006-06-02,z,9,b2,1.0,-9.0,095.001.001,,
140023,2006-06-02,z,10,b2,1.0,-9.0,097.001.001,,
140023,2006-06-02,z,11,ks,0.01,-9.0,019.003.001,,
140023,2006-06-02,z,12,ks,0.1,-9.0,019.003.009,,
140023,2006-06-02,z,13,ks,0.1,-9.0,035.001.001,,
140023,2006-06-02,z,14,ks,0.01,-9.0,036.004.011,,
140023,2006-06-02,z,15,ks,0.05,-9.0,047.003.001,,
140023,2006-06-02,z,16,ks,0.02,-9.0,057.002.002,,
140023,2006-06-02,z,17,ks,0.01,-9.0,057.006.003,,
140023,2006-06-02,z,18,ks,0.2,-9.0,068.006.001,,
140023,2006-06-02,z,19,ks,0.01,-9.0,080.010.018,,
140023,2006-06-02,z,20,ks,0.001,-9.0,080.034.999,,
140023,2006-06-02,z,21,ks,0.01,-9.0,095.001.001,,
140023,2006-06-02,z,22,ks,0.1,-9.0,095.001.005,,
140023,2006-06-02,z,23,ks,2.0,-9.0,098.001.003,,
140023,2006-06-02,z,24,ks,0.1,-9.0,100.001.001,,
140023,2006-06-02,z,25,ks,0.1,-9.0,109.001.054,,
140023,2006-06-02,z,26,ks,0.001,-9.0,139.004.003,,
140023,2006-06-02,z,27,ks,0.1,-9.0,151.010.008,,
140023,2006-06-02,z,28,ks,0.05,-9.0,151.012.001,,
140023,2006-06-02,z,29,ks,0.001,-9.0,164.001.002,,
140023,2006-06-02,z,30,ks,0.1,-9.0,183.046.004,,
140023,2006-06-02,z,31,ks,0.5,-9.0,189.002.022,,
140023,2006-06-02,z,32,ks,15.0,-9.0,193.016.027,,
140023,2006-06-02,z,33,ks,0.2,-9.0,193.040.001,,
140023,2006-06-02,z,34,ks,0.01,-9.0,193.102.001,,
140023,2006-06-02,z,35,ks,0.2,-9.0,199.012.103,,
140023,2006-06-02,z,36,ms,0.01,-9.0,311.001.001,,
140023,2006-06-02,z,37,ms,3.0,-9.0,315.001.025,,
140023,2006-06-02,z,38,ms,0.02,-9.0,334.008.004,,
140023,2006-06-02,z,39,ms,0.01,-9.0,338.001.003,,
140023,2006-06-02,z,40,ms,0.01,-9.0,383.003.004,,
140023,2006-06-02,z,41,ms,0.1,-9.0,383.004.001,,
140023,2006-06-02,z,42,ms,0.1,-9.0,385.001.004,,
140023,2006-06-02,z,43,ss,0.1,-9.0,035.001.001,,
140023,2006-06-02,z,44,ss,0.01,-9.0,080.035.008,,
140023,2006-06-02,z,45,ss,0.1,-9.0,095.001.001,,
140023,2006-06-02,z,46,ss,0.1,-9.0,095.001.005,,
140023,2006-06-02,z,47,ss,1.0,-9.0,100.001.001,,
140023,2006-06-02,z,48,ss,0.1,-9.0,139.004.003,,
140024,2006-07-07,z,1,b1,40.0,-9.0,026.007.007,,
140024,2006-07-07,z,2,b2,1.0,-9.0,036.004.011,,
140024,2006-07-07,z,3,ks,0.01,-9.0,169.181.065,,
140024,2006-07-07,z,4,ks,0.1,-9.0,019.003.009,,
140024,2006-07-07,z,5,ks,0.01,-9.0,031.002.004,,
140024,2006-07-07,z,6,ks,0.02,-9.0,036.004.001,,
140024,2006-07-07,z,7,ks,0.1,-9.0,036.004.011,,
140024,2006-07-07,z,8,ks,12.0,-9.0,080.009.007,,
140024,2006-07-07,z,9,ks,20.0,-9.0,080.009.076,,
140024,2006-07-07,z,10,ks,0.1,-9.0,080.028.002,,
