"";"bfhnr";"lfdnr";"ort";"bart";"schi";"bhd";"hori";"azi";"hoehe";"alter";"roid";"fadd"
"8044";130042;20;9;"GKi";0;29;NA;NA;NA;71;8044;2013-06-19 10:11:40
"8045";130042;21;9;"GKi";0;24;NA;NA;22;71;8045;2013-06-19 10:11:40
"8046";130042;22;9;"GKi";0;24;NA;NA;NA;71;8046;2013-06-19 10:11:40
"8047";130042;23;9;"GKi";0;24;NA;NA;NA;71;8047;2013-06-19 10:11:40
"8048";130042;24;9;"GKi";0;21;NA;NA;NA;71;8048;2013-06-19 10:11:40
"8049";130042;25;9;"GKi";0;24;NA;NA;NA;71;8049;2013-06-19 10:11:40
"8050";130042;26;9;"GKi";0;22;NA;NA;NA;71;8050;2013-06-19 10:11:40
"8051";130042;27;9;"GKi";0;30;NA;NA;NA;71;8051;2013-06-19 10:11:40
"8052";130042;28;9;"GKi";0;28;NA;NA;NA;71;8052;2013-06-19 10:11:40
"8053";130042;29;9;"GKi";0;17;NA;NA;NA;71;8053;2013-06-19 10:11:40
"8054";130042;30;9;"GKi";0;16;NA;NA;NA;71;8054;2013-06-19 10:11:40
"8055";130042;31;9;"GKi";0;35;NA;NA;NA;71;8055;2013-06-19 10:11:40
"8056";130042;32;9;"GKi";0;20;NA;NA;NA;71;8056;2013-06-19 10:11:40
"8057";130042;33;9;"GKi";0;22;NA;NA;NA;71;8057;2013-06-19 10:11:40
"8058";130042;34;9;"GKi";0;20;NA;NA;NA;71;8058;2013-06-19 10:11:40
"8059";130042;35;9;"GKi";0;24;NA;NA;NA;71;8059;2013-06-19 10:11:40
"8060";130042;36;9;"GKi";0;24;NA;NA;NA;71;8060;2013-06-19 10:11:40
"8061";130042;37;9;"GKi";0;20;NA;NA;NA;71;8061;2013-06-19 10:11:40
"8062";130046;1;9;"GKi";0;22;NA;NA;NA;61;8062;2013-06-19 10:11:40
"8063";130046;2;9;"GKi";0;25;NA;NA;NA;61;8063;2013-06-19 10:11:40
"8064";130046;3;9;"GKi";0;32;NA;NA;NA;61;8064;2013-06-19 10:11:40
"8065";130046;4;9;"GKi";0;25;NA;NA;NA;61;8065;2013-06-19 10:11:40
"8066";130046;5;9;"SBi";0;17;NA;NA;18;61;8066;2013-06-19 10:11:40
"8067";130046;6;9;"GKi";0;34;NA;NA;NA;61;8067;2013-06-19 10:11:40
"8068";130046;7;9;"GKi";0;26;NA;NA;NA;61;8068;2013-06-19 10:11:40
"8069";130046;8;9;"GKi";0;19;NA;NA;NA;61;8069;2013-06-19 10:11:40
"8070";130046;9;9;"GKi";0;35;NA;NA;NA;61;8070;2013-06-19 10:11:40
"8071";130046;10;9;"GKi";0;31;NA;NA;26,5;61;8071;2013-06-19 10:11:40
"8072";130046;11;9;"GKi";0;34;NA;NA;NA;61;8072;2013-06-19 10:11:40
"8073";130046;12;9;"GKi";0;28;NA;NA;26;61;8073;2013-06-19 10:11:40
"8074";130046;13;9;"GKi";0;24;NA;NA;NA;61;8074;2013-06-19 10:11:40
"8075";130046;14;9;"GKi";0;20;NA;NA;NA;61;8075;2013-06-19 10:11:40
"8076";130046;15;9;"GKi";0;32;NA;NA;NA;61;8076;2013-06-19 10:11:40
"8077";130046;16;9;"GKi";0;29;NA;NA;NA;61;8077;2013-06-19 10:11:40
"8078";130046;17;9;"GKi";0;32;NA;NA;NA;61;8078;2013-06-19 10:11:40
"8079";130046;18;9;"GKi";0;19;NA;NA;NA;61;8079;2013-06-19 10:11:40
"8080";130046;19;9;"GKi";0;22;NA;NA;NA;61;8080;2013-06-19 10:11:40
"8081";130046;20;9;"GKi";0;32;NA;NA;NA;61;8081;2013-06-19 10:11:40
"8082";130046;21;9;"SBi";0;21;NA;NA;NA;61;8082;2013-06-19 10:11:40
"8083";130046;22;9;"GKi";0;32;NA;NA;NA;61;8083;2013-06-19 10:11:40
"8084";130046;23;9;"GKi";0;33;NA;NA;NA;61;8084;2013-06-19 10:11:40
"8085";130046;24;9;"GKi";0;22;NA;NA;NA;61;8085;2013-06-19 10:11:40
"8086";130046;25;9;"GKi";0;21;NA;NA;NA;61;8086;2013-06-19 10:11:40
"8087";130047;1;9;"GKi";0;44;NA;NA;NA;116;8087;2013-06-19 10:11:40
"8088";130047;2;9;"GKi";0;45;NA;NA;NA;116;8088;2013-06-19 10:11:40
"8089";130047;3;9;"GKi";0;46;NA;NA;NA;116;8089;2013-06-19 10:11:40
"8090";130047;4;9;"GKi";0;31;NA;NA;NA;116;8090;2013-06-19 10:11:40
"8091";130047;5;9;"GKi";0;34;NA;NA;NA;116;8091;2013-06-19 10:11:40
"8092";130047;6;9;"GKi";0;38;NA;NA;NA;116;8092;2013-06-19 10:11:40
"8093";130047;7;9;"GKi";0;42;NA;NA;28,5;116;8093;2013-06-19 10:11:40
"8094";130047;8;9;"GKi";0;40;NA;NA;31;116;8094;2013-06-19 10:11:40
"8095";130047;9;9;"GKi";0;48;NA;NA;NA;116;8095;2013-06-19 10:11:40
"8096";130047;10;9;"GKi";0;50;NA;NA;NA;116;8096;2013-06-19 10:11:40
"8097";130047;11;9;"GKi";0;39;NA;NA;NA;116;8097;2013-06-19 10:11:40
"8098";130047;12;9;"GKi";0;46;NA;NA;NA;116;8098;2013-06-19 10:11:40
"8099";130047;13;9;"GKi";0;43;NA;NA;NA;116;8099;2013-06-19 10:11:40
"8100";130047;14;9;"GKi";0;41;NA;NA;30;116;8100;2013-06-19 10:11:40
"8101";130047;15;9;"GKi";0;32;NA;NA;NA;116;8101;2013-06-19 10:11:40
"8102";130048;1;9;"GKi";0;30;NA;NA;21;61;8102;2013-06-19 10:11:40
"8103";130048;2;9;"GKi";0;24;NA;NA;NA;61;8103;2013-06-19 10:11:40
"8104";130048;3;9;"GKi";0;20;NA;NA;NA;61;8104;2013-06-19 10:11:40
"8105";130048;4;9;"GKi";0;18;NA;NA;NA;61;8105;2013-06-19 10:11:40
"8106";130048;5;9;"GKi";0;36;NA;NA;NA;61;8106;2013-06-19 10:11:40
"8107";130048;6;9;"GKi";0;32;NA;NA;NA;61;8107;2013-06-19 10:11:40
"8108";130048;7;9;"GKi";0;35;NA;NA;NA;61;8108;2013-06-19 10:11:40
"8109";130048;8;9;"GKi";0;28;NA;NA;21;61;8109;2013-06-19 10:11:40
"8110";130048;9;9;"GKi";0;40;NA;NA;NA;61;8110;2013-06-19 10:11:40
"8111";130048;10;9;"SBi";0;21;NA;NA;17;61;8111;2013-06-19 10:11:40
"8112";130048;11;9;"GKi";0;46;NA;NA;NA;61;8112;2013-06-19 10:11:40
"8113";130048;12;9;"GKi";0;23;NA;NA;NA;61;8113;2013-06-19 10:11:40
"8114";130048;13;9;"GKi";0;42;NA;NA;NA;61;8114;2013-06-19 10:11:40
"8115";130048;14;9;"GKi";0;20;NA;NA;NA;61;8115;2013-06-19 10:11:40
"8116";130048;15;9;"GKi";0;24;NA;NA;NA;61;8116;2013-06-19 10:11:40
"8117";130048;16;9;"ELa";0;42;NA;NA;NA;61;8117;2013-06-19 10:11:40
"8118";130048;17;9;"ELa";0;23;NA;NA;16;61;8118;2013-06-19 10:11:40
"8119";130048;18;9;"GKi";0;26;NA;NA;17,5;61;8119;2013-06-19 10:11:40
"8120";130048;19;9;"GKi";0;36;NA;NA;NA;61;8120;2013-06-19 10:11:40
"8121";130048;20;9;"GKi";0;28;NA;NA;19;61;8121;2013-06-19 10:11:40
"8122";130048;21;9;"GKi";0;40;NA;NA;NA;61;8122;2013-06-19 10:11:40
"8123";130050;1;9;"RBu";1;44;NA;NA;NA;94;8123;2013-06-19 10:11:40
"8124";130050;2;9;"RBu";1;28;NA;NA;NA;94;8124;2013-06-19 10:11:40
"8125";130050;3;9;"RBu";1;34;NA;NA;NA;94;8125;2013-06-19 10:11:40
"8126";130050;4;9;"RBu";2;19;NA;NA;NA;94;8126;2013-06-19 10:11:40
"8127";130050;5;9;"RBu";1;30;NA;NA;NA;94;8127;2013-06-19 10:11:40
"8128";130050;6;9;"RBu";1;28;NA;NA;NA;94;8128;2013-06-19 10:11:40
"8129";130050;7;9;"RBu";2;18;NA;NA;NA;94;8129;2013-06-19 10:11:40
"8130";130050;8;9;"RBu";1;25;NA;NA;NA;94;8130;2013-06-19 10:11:40
"8131";130050;9;9;"RBu";1;21;NA;NA;NA;94;8131;2013-06-19 10:11:40
"8132";130050;10;9;"RBu";1;33;NA;NA;NA;94;8132;2013-06-19 10:11:40
"8133";130050;11;9;"RBu";1;29;NA;NA;NA;94;8133;2013-06-19 10:11:40
"8134";130050;12;9;"RBu";1;34;NA;NA;24,5;94;8134;2013-06-19 10:11:40
"8135";130050;13;9;"RBu";1;28;NA;NA;NA;94;8135;2013-06-19 10:11:40
"8136";130050;14;9;"RBu";1;26;NA;NA;22;94;8136;2013-06-19 10:11:40
"8137";130050;15;9;"RBu";1;32;NA;NA;18;94;8137;2013-06-19 10:11:40
"8138";130050;16;9;"RBu";2;17;NA;NA;NA;94;8138;2013-06-19 10:11:40
"8139";130050;17;9;"RBu";1;41;NA;NA;NA;94;8139;2013-06-19 10:11:40
"8140";130050;18;9;"RBu";1;25;NA;NA;NA;94;8140;2013-06-19 10:11:40
"8141";130050;19;9;"RBu";1;29;NA;NA;NA;94;8141;2013-06-19 10:11:40
"8142";130050;20;9;"RBu";0;36;NA;NA;NA;94;8142;2013-06-19 10:11:40
"8143";130050;21;9;"RBu";2;17;NA;NA;NA;94;8143;2013-06-19 10:11:40
"8144";130050;22;9;"RBu";0;36;NA;NA;NA;94;8144;2013-06-19 10:11:40
"8145";130050;23;9;"RBu";2;14;NA;NA;NA;94;8145;2013-06-19 10:11:40
"8146";130050;24;9;"RBu";1;32;NA;NA;24;94;8146;2013-06-19 10:11:40
"8147";130050;25;9;"RBu";1;24;NA;NA;NA;94;8147;2013-06-19 10:11:40
"8148";130050;26;9;"RBu";1;24;NA;NA;NA;94;8148;2013-06-19 10:11:40
"8149";130050;27;9;"RBu";1;34;NA;NA;NA;94;8149;2013-06-19 10:11:40
"8150";130050;28;9;"RBu";1;36;NA;NA;NA;94;8150;2013-06-19 10:11:40
"8151";130050;29;9;"RBu";0;41;NA;NA;NA;94;8151;2013-06-19 10:11:40
"8152";130050;30;9;"RBu";2;20;NA;NA;NA;94;8152;2013-06-19 10:11:40
"8153";130051;1;9;"GKi";0;26;NA;NA;NA;47;8153;2013-06-19 10:11:40
"8154";130051;2;9;"GKi";0;23;NA;NA;NA;47;8154;2013-06-19 10:11:40
"8155";130051;3;9;"GKi";0;24;NA;NA;24;47;8155;2013-06-19 10:11:40
"8156";130051;4;9;"GKi";0;21;NA;NA;NA;47;8156;2013-06-19 10:11:40
"8157";130051;5;9;"GKi";0;28;NA;NA;NA;47;8157;2013-06-19 10:11:40
"8158";130051;6;9;"GKi";0;27;NA;NA;NA;47;8158;2013-06-19 10:11:40
"8159";130051;7;9;"GKi";0;28;NA;NA;NA;47;8159;2013-06-19 10:11:40
"8160";130051;8;9;"GKi";0;24;NA;NA;22,5;47;8160;2013-06-19 10:11:40
"8161";130051;9;9;"GKi";0;30;NA;NA;NA;47;8161;2013-06-19 10:11:40
"8162";130051;10;9;"GKi";0;32;NA;NA;NA;47;8162;2013-06-19 10:11:40
"8163";130051;11;9;"GKi";0;18;NA;NA;NA;47;8163;2013-06-19 10:11:40
"8164";130051;12;9;"GKi";0;22;NA;NA;NA;47;8164;2013-06-19 10:11:40
"8165";130051;13;9;"GKi";0;16;NA;NA;NA;47;8165;2013-06-19 10:11:40
"8166";130051;14;9;"GKi";0;33;NA;NA;NA;47;8166;2013-06-19 10:11:40
"8167";130051;15;9;"GKi";0;22;NA;NA;NA;47;8167;2013-06-19 10:11:40
"8168";130051;16;9;"GKi";0;15;NA;NA;NA;47;8168;2013-06-19 10:11:40
"8169";130051;17;9;"GKi";0;19;NA;NA;NA;47;8169;2013-06-19 10:11:40
"8170";130051;18;9;"GKi";0;24;NA;NA;22,5;47;8170;2013-06-19 10:11:40
"8171";130056;1;9;"RBu";0;37;NA;NA;NA;153;8171;2013-06-19 10:11:40
"8172";130056;2;9;"RBu";0;56;NA;NA;NA;153;8172;2013-06-19 10:11:40
"8173";130056;3;9;"RBu";0;4;NA;NA;NA;153;8173;2013-06-19 10:11:40
"8174";130056;4;9;"RBu";0;32;NA;NA;NA;153;8174;2013-06-19 10:11:40
"8175";130056;5;9;"RBu";0;46;NA;NA;NA;153;8175;2013-06-19 10:11:40
"8176";130056;6;9;"RBu";0;57;NA;NA;NA;153;8176;2013-06-19 10:11:40
"8177";130056;7;9;"RBu";0;61;NA;NA;NA;153;8177;2013-06-19 10:11:40
"8178";130056;8;9;"RBu";0;53;NA;NA;33;153;8178;2013-06-19 10:11:40
"8179";130056;9;9;"RBu";0;39;NA;NA;NA;153;8179;2013-06-19 10:11:40
"8180";130056;10;9;"RBu";0;39;NA;NA;NA;153;8180;2013-06-19 10:11:40
"8181";130056;11;9;"RBu";0;52;NA;NA;NA;153;8181;2013-06-19 10:11:40
"8182";130056;12;9;"RBu";0;51;NA;NA;NA;153;8182;2013-06-19 10:11:40
"8183";130056;13;9;"RBu";0;48;NA;NA;NA;153;8183;2013-06-19 10:11:40
"8184";130056;14;9;"RBu";0;52;NA;NA;36;153;8184;2013-06-19 10:11:40
"8185";130056;15;9;"RBu";0;52;NA;NA;35,5;153;8185;2013-06-19 10:11:40
"8186";130056;16;9;"RBu";0;62;NA;NA;NA;153;8186;2013-06-19 10:11:40
"8187";130056;17;9;"RBu";0;74;NA;NA;NA;153;8187;2013-06-19 10:11:40
"8188";130056;18;9;"RBu";0;73;NA;NA;NA;153;8188;2013-06-19 10:11:40
"8189";130056;19;9;"RBu";0;72;NA;NA;NA;153;8189;2013-06-19 10:11:40
"8190";130056;20;9;"RBu";0;53;NA;NA;NA;153;8190;2013-06-19 10:11:40
"8191";130056;21;9;"RBu";0;45;NA;NA;NA;153;8191;2013-06-19 10:11:40
"8192";130056;22;9;"RBu";0;65;NA;NA;NA;153;8192;2013-06-19 10:11:40
"8193";130056;23;9;"RBu";0;69;NA;NA;NA;153;8193;2013-06-19 10:11:40
"8194";130056;24;9;"RBu";0;24;NA;NA;NA;153;8194;2013-06-19 10:11:40
"8195";130056;25;9;"RBu";0;46;NA;NA;NA;153;8195;2013-06-19 10:11:40
"8196";130056;26;9;"RBu";0;57;NA;NA;NA;153;8196;2013-06-19 10:11:40
"8197";130057;1;9;"RBu";0;25;NA;NA;NA;54;8197;2013-06-19 10:11:40
"8198";130057;2;9;"RBu";0;22;NA;NA;NA;54;8198;2013-06-19 10:11:40
"8199";130057;3;9;"RBu";0;15;NA;NA;21,5;54;8199;2013-06-19 10:11:40
"8200";130057;4;9;"RBu";0;9;NA;NA;NA;54;8200;2013-06-19 10:11:40
"8201";130057;5;9;"RBu";0;13;NA;NA;NA;54;8201;2013-06-19 10:11:40
"8202";130057;6;9;"RBu";0;12;NA;NA;NA;54;8202;2013-06-19 10:11:40
"8203";130057;7;9;"RBu";0;18;NA;NA;NA;54;8203;2013-06-19 10:11:40
"8204";130057;8;9;"RBu";0;11;NA;NA;NA;54;8204;2013-06-19 10:11:40
"8205";130057;9;9;"RBu";0;15;NA;NA;19,5;54;8205;2013-06-19 10:11:40
"8206";130057;10;9;"RBu";0;12;NA;NA;NA;54;8206;2013-06-19 10:11:40
"8207";130057;11;9;"SBi";0;23;NA;NA;19;54;8207;2013-06-19 10:11:40
"8208";130057;12;9;"RBu";0;12;NA;NA;NA;54;8208;2013-06-19 10:11:40
"8209";130057;13;9;"RBu";0;18;NA;NA;NA;54;8209;2013-06-19 10:11:40
"8210";130057;14;9;"RBu";0;14;NA;NA;NA;54;8210;2013-06-19 10:11:40
"8211";130057;15;9;"RBu";0;15;NA;NA;NA;54;8211;2013-06-19 10:11:40
"8212";130057;16;9;"RBu";0;17;NA;NA;NA;54;8212;2013-06-19 10:11:40
"8213";130057;17;9;"RBu";0;14;NA;NA;NA;54;8213;2013-06-19 10:11:40
"8214";130057;18;9;"RBu";0;10;NA;NA;NA;54;8214;2013-06-19 10:11:40
"8215";130057;19;9;"RBu";0;14;NA;NA;NA;54;8215;2013-06-19 10:11:40
"8216";130057;20;9;"RBu";0;16;NA;NA;NA;54;8216;2013-06-19 10:11:40
"8217";130057;21;9;"TEi";0;10;NA;NA;16;54;8217;2013-06-19 10:11:40
"8218";130057;22;9;"RBu";0;12;NA;NA;NA;54;8218;2013-06-19 10:11:40
"8219";130057;23;9;"RBu";0;12;NA;NA;NA;54;8219;2013-06-19 10:11:40
"8220";130057;24;9;"RBu";0;21;NA;NA;NA;54;8220;2013-06-19 10:11:40
"8221";130057;25;9;"RBu";0;24;NA;NA;NA;54;8221;2013-06-19 10:11:40
"8222";130057;26;9;"RBu";0;11;NA;NA;NA;54;8222;2013-06-19 10:11:40
"8223";130057;27;9;"RBu";0;21;NA;NA;NA;54;8223;2013-06-19 10:11:40
"8224";130057;28;9;"RBu";0;14;NA;NA;NA;54;8224;2013-06-19 10:11:40
"8225";130059;1;9;"Gki";0;31;NA;NA;NA;53;8225;2013-06-19 10:11:40
"8226";130059;2;9;"Gki";0;21;NA;NA;NA;53;8226;2013-06-19 10:11:40
"8227";130059;3;9;"Sei";0;15;NA;NA;14;50;8227;2013-06-19 10:11:40
"8228";130059;4;9;"Gki";0;21;NA;NA;19,5;53;8228;2013-06-19 10:11:40
"8229";130059;5;9;"Gki";0;32;NA;NA;NA;53;8229;2013-06-19 10:11:40
"8230";130059;6;9;"Sbi";0;26;NA;NA;NA;40;8230;2013-06-19 10:11:40
"8231";130059;7;9;"Gki";0;13;NA;NA;NA;53;8231;2013-06-19 10:11:40
"8232";130059;8;9;"Gki";0;28;NA;NA;NA;53;8232;2013-06-19 10:11:40
"8233";130059;9;9;"Gki";0;29;NA;NA;NA;53;8233;2013-06-19 10:11:40
"8234";130059;10;9;"Gki";0;33;NA;NA;NA;53;8234;2013-06-19 10:11:40
"8235";130059;11;9;"Sbi";0;19;NA;NA;17;40;8235;2013-06-19 10:11:40
"8236";130059;12;9;"Sbi";0;22;NA;NA;NA;40;8236;2013-06-19 10:11:40
"8237";130059;13;9;"SBi";0;8;NA;NA;NA;40;8237;2013-06-19 10:11:40
"8238";130059;14;9;"Gki";0;29;NA;NA;NA;53;8238;2013-06-19 10:11:40
"8239";130059;15;9;"Gki";0;22;NA;NA;22;53;8239;2013-06-19 10:11:40
"8240";130059;16;9;"Gki";0;20;NA;NA;NA;53;8240;2013-06-19 10:11:40
"8241";130059;17;9;"Gki";0;21;NA;NA;NA;53;8241;2013-06-19 10:11:40
"8242";130059;18;9;"Gki";0;21;NA;NA;NA;53;8242;2013-06-19 10:11:40
"8243";130059;19;9;"Gki";0;23;NA;NA;21,5;53;8243;2013-06-19 10:11:40
"8244";130059;20;9;"Gki";0;21;NA;NA;NA;53;8244;2013-06-19 10:11:40
"8245";130060;1;9;"GKi";0;18;NA;NA;15,5;46;8245;2013-06-19 10:11:40
"8246";130060;2;9;"GKi";0;13;NA;NA;NA;46;8246;2013-06-19 10:11:40
"8247";130060;3;9;"GKi";0;19;NA;NA;NA;46;8247;2013-06-19 10:11:40
"8248";130060;4;9;"GKi";0;17;NA;NA;18;46;8248;2013-06-19 10:11:40
"8249";130060;5;9;"GKi";0;25;NA;NA;NA;46;8249;2013-06-19 10:11:40
"8250";130060;6;9;"GKi";0;14;NA;NA;NA;46;8250;2013-06-19 10:11:40
"8251";130060;7;9;"GKi";0;13;NA;NA;NA;46;8251;2013-06-19 10:11:40
"8252";130060;8;9;"GKi";0;10;NA;NA;NA;46;8252;2013-06-19 10:11:40
"8253";130060;9;9;"GKi";0;11;NA;NA;NA;46;8253;2013-06-19 10:11:40
"8254";130060;10;9;"GKi";0;13;NA;NA;NA;46;8254;2013-06-19 10:11:40
"8255";130060;11;9;"GKi";0;24;NA;NA;NA;46;8255;2013-06-19 10:11:40
"8256";130060;12;9;"GKi";0;11;NA;NA;NA;46;8256;2013-06-19 10:11:40
"8257";130060;13;9;"GKi";0;20;NA;NA;NA;46;8257;2013-06-19 10:11:40
"8258";130060;14;9;"GKi";0;14;NA;NA;NA;46;8258;2013-06-19 10:11:40
"8259";130060;15;9;"GKi";0;15;NA;NA;NA;46;8259;2013-06-19 10:11:40
"8260";130060;16;9;"GKi";0;16;NA;NA;NA;46;8260;2013-06-19 10:11:40
"8261";130060;17;9;"GKi";0;16;NA;NA;NA;46;8261;2013-06-19 10:11:40
"8262";130060;18;9;"GKi";0;11;NA;NA;NA;46;8262;2013-06-19 10:11:40
"8263";130060;19;9;"GKi";0;19;NA;NA;NA;46;8263;2013-06-19 10:11:40
"8264";130060;20;9;"GKi";0;26;NA;NA;NA;46;8264;2013-06-19 10:11:40
"8265";130060;21;9;"GKi";0;19;NA;NA;NA;46;8265;2013-06-19 10:11:40
"8266";130060;22;9;"GKi";0;15;NA;NA;NA;46;8266;2013-06-19 10:11:40
"8267";130060;23;9;"GKi";0;15;NA;NA;NA;46;8267;2013-06-19 10:11:40
"8268";130060;24;9;"GKi";0;19;NA;NA;NA;46;8268;2013-06-19 10:11:40
"8269";130060;25;9;"GKi";0;23;NA;NA;16,5;46;8269;2013-06-19 10:11:40
"8270";130060;26;9;"GKi";0;19;NA;NA;NA;46;8270;2013-06-19 10:11:40
"8271";130060;27;9;"GKi";0;23;NA;NA;NA;46;8271;2013-06-19 10:11:40
"8272";130060;28;9;"GKi";0;20;NA;NA;NA;46;8272;2013-06-19 10:11:40
"8273";130060;29;9;"GKi";0;15;NA;NA;NA;46;8273;2013-06-19 10:11:40
"8274";130060;30;9;"GKi";0;21;NA;NA;NA;46;8274;2013-06-19 10:11:40
"8275";130060;31;9;"GKi";0;25;NA;NA;NA;46;8275;2013-06-19 10:11:40
"8276";130060;32;9;"GKi";0;17;NA;NA;NA;46;8276;2013-06-19 10:11:40
"8277";130060;33;9;"GKi";0;13;NA;NA;NA;46;8277;2013-06-19 10:11:40
"8278";130061;1;9;"Gki";0;25;NA;NA;NA;40;8278;2013-06-19 10:11:40
"8279";130061;2;9;"Gki";0;21;NA;NA;NA;40;8279;2013-06-19 10:11:40
"8280";130061;3;9;"Gki";0;15;NA;NA;NA;50;8280;2013-06-19 10:11:40
"8281";130061;4;9;"Gki";0;19;NA;NA;NA;40;8281;2013-06-19 10:11:40
"8282";130061;5;9;"Gki";0;19;NA;NA;NA;40;8282;2013-06-19 10:11:40
"8283";130061;6;9;"Gki";0;16;NA;NA;NA;40;8283;2013-06-19 10:11:40
"8284";130061;7;9;"Gki";0;19;NA;NA;NA;40;8284;2013-06-19 10:11:40
"8285";130061;8;9;"Gki";0;27;NA;NA;NA;40;8285;2013-06-19 10:11:40
"8286";130061;9;9;"Gki";0;18;NA;NA;NA;40;8286;2013-06-19 10:11:40
"8287";130061;10;9;"Gki";0;20;NA;NA;19,5;40;8287;2013-06-19 10:11:40
"8288";130061;11;9;"Gki";0;22;NA;NA;NA;40;8288;2013-06-19 10:11:40
"8289";130061;12;9;"Gki";0;21;NA;NA;NA;40;8289;2013-06-19 10:11:40
"8290";130061;13;9;"Gki";0;17;NA;NA;NA;40;8290;2013-06-19 10:11:40
"8291";130061;14;9;"Gki";0;20;NA;NA;NA;40;8291;2013-06-19 10:11:40
"8292";130061;15;9;"Gki";0;21;NA;NA;19;40;8292;2013-06-19 10:11:40
"8293";130061;16;9;"Gki";0;14;NA;NA;NA;40;8293;2013-06-19 10:11:40
"8294";130061;17;9;"Gki";0;16;NA;NA;NA;40;8294;2013-06-19 10:11:40
"8295";130061;18;9;"Gki";0;22;NA;NA;NA;40;8295;2013-06-19 10:11:40
"8296";130061;19;9;"Gki";0;18;NA;NA;NA;40;8296;2013-06-19 10:11:40
"8297";130061;20;9;"Gki";0;20;NA;NA;20,5;40;8297;2013-06-19 10:11:40
"8298";130061;21;9;"Gki";0;23;NA;NA;NA;40;8298;2013-06-19 10:11:40
"8299";130064;1;9;"GKi";0;24;NA;NA;NA;46;8299;2013-06-19 10:11:40
"8300";130064;2;9;"GKi";0;16;NA;NA;NA;46;8300;2013-06-19 10:11:40
"8301";130064;3;9;"GKi";0;24;NA;NA;NA;46;8301;2013-06-19 10:11:40
"8302";130064;4;9;"GKi";0;17;NA;NA;NA;46;8302;2013-06-19 10:11:40
"8303";130064;5;9;"GKi";0;14;NA;NA;NA;46;8303;2013-06-19 10:11:40
"8304";130064;6;9;"GKi";0;25;NA;NA;NA;46;8304;2013-06-19 10:11:40
"8305";130064;7;9;"GKi";0;15;NA;NA;NA;46;8305;2013-06-19 10:11:40
"8306";130064;8;9;"GKi";0;25;NA;NA;NA;46;8306;2013-06-19 10:11:40
"8307";130064;9;9;"GKi";0;17;NA;NA;NA;46;8307;2013-06-19 10:11:40
"8308";130064;10;9;"GKi";0;25;NA;NA;NA;46;8308;2013-06-19 10:11:40
"8309";130064;11;9;"GKi";0;32;NA;NA;NA;46;8309;2013-06-19 10:11:40
"8310";130064;12;9;"GKi";0;31;NA;NA;NA;46;8310;2013-06-19 10:11:40
"8311";130064;13;9;"GKi";0;16;NA;NA;NA;46;8311;2013-06-19 10:11:40
"8312";130064;14;9;"SEi";0;20;NA;NA;NA;90;8312;2013-06-19 10:11:40
"8313";130064;15;9;"GKi";0;28;NA;NA;NA;46;8313;2013-06-19 10:11:40
"8314";130064;16;9;"GKi";0;27;NA;NA;NA;46;8314;2013-06-19 10:11:40
"8315";130064;17;9;"GKi";0;22;NA;NA;21;46;8315;2013-06-19 10:11:40
"8316";130064;18;9;"GKi";0;17;NA;NA;NA;46;8316;2013-06-19 10:11:40
"8317";130064;19;9;"GKi";0;17;NA;NA;NA;46;8317;2013-06-19 10:11:40
"8318";130064;20;9;"GKi";0;20;NA;NA;NA;46;8318;2013-06-19 10:11:40
"8319";130064;21;9;"GKi";0;32;NA;NA;NA;46;8319;2013-06-19 10:11:40
"8320";130064;22;9;"GKi";0;24;NA;NA;22,5;46;8320;2013-06-19 10:11:40
"8321";130064;23;9;"GKi";0;19;NA;NA;NA;46;8321;2013-06-19 10:11:40
"8322";130064;24;9;"GKi";0;21;NA;NA;NA;46;8322;2013-06-19 10:11:40
"8323";130064;25;9;"GKi";0;24;NA;NA;NA;46;8323;2013-06-19 10:11:40
"8324";130064;26;9;"GKi";0;20;NA;NA;NA;46;8324;2013-06-19 10:11:40
"8325";130064;27;9;"GKi";0;15;NA;NA;NA;46;8325;2013-06-19 10:11:40
"8326";130064;28;9;"GKi";0;32;NA;NA;NA;46;8326;2013-06-19 10:11:40
"8327";130064;29;9;"GKi";0;22;NA;NA;NA;46;8327;2013-06-19 10:11:40
"8328";130064;30;9;"GKi";0;17;NA;NA;NA;46;8328;2013-06-19 10:11:40
"8329";130064;31;9;"GKi";0;29;NA;NA;NA;46;8329;2013-06-19 10:11:40
"8330";130064;32;9;"GKi";0;27;NA;NA;NA;46;8330;2013-06-19 10:11:40
"8331";130068;1;9;"GKi";0;22;NA;NA;NA;76;8331;2013-06-19 10:11:40
"8332";130068;2;9;"GKi";0;23;NA;NA;20;76;8332;2013-06-19 10:11:40
"8333";130068;3;9;"GKi";0;17;NA;NA;NA;76;8333;2013-06-19 10:11:40
"8334";130068;4;9;"GKi";0;22;NA;NA;NA;76;8334;2013-06-19 10:11:40
"8335";130068;5;9;"GKi";0;22;NA;NA;NA;76;8335;2013-06-19 10:11:40
"8336";130068;6;9;"GKi";0;20;NA;NA;NA;76;8336;2013-06-19 10:11:40
"8337";130068;7;9;"GKi";0;24;NA;NA;21,5;76;8337;2013-06-19 10:11:40
"8338";130068;8;9;"GKi";0;27;NA;NA;NA;76;8338;2013-06-19 10:11:40
"8339";130068;9;9;"GKi";0;19;NA;NA;NA;76;8339;2013-06-19 10:11:40
