ToTraktId;ToEckId;K2_RW;K2_HW;K3_RW;K3_HW;RW_MED;HW_MED;LAT_MED;LON_MED;LAT_MEAN;LON_MEAN;AnzahlMessungen;HDOP;MaxHDOP;NumSat;MinNumSat;RTCMAlter;Hilfspunkt;UTCStartzeit;UTCStopzeit;STDDEV
30607;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;114;4,421052;12,8;4,701755;4;94,52631;FALSCH;9034100;9062400;4,801387279
30608;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;105;3,050476;5,2;4,714286;4;90,45715;FALSCH;13064400;13083900;1,316018748
30609;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;150;4,483334;41;4,493333;4;87,26667;FALSCH;12151900;12210700;2,036149431
30610;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;118;2,888983;5,2;4,661017;4;309,0339;FALSCH;7322500;7343200;1,167387542
30611;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;111;2,592793;3,9;4,495495;4;96,97298;FALSCH;13160000;13180500;1,255624188
30612;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;257;1,965759;5;6,003891;5;98,91829;FALSCH;7025500;7071600;0,48577352
30613;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;109;3,508257;5;4,440367;4;104,8624;FALSCH;12571800;12594400;0,904782736
30614;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;110;1,390909;1,6;6,045455;5;98,14545;FALSCH;12254400;12274700;0,314212243
30615;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;510;1,434314;4,8;6,713726;4;106,8627;FALSCH;6393300;6592400;0,74328641
30616;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;766;2,037206;4,7;5,259791;4;4632,157;FALSCH;7024500;7160200;1,574902106
30617;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;110;3,3;3,3;4;4;97,41818;FALSCH;8061800;8082900;0,821605421
30618;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;108;1,264815;1,3;6,259259;6;92,72222;FALSCH;8073100;8100300;0,163209738
30619;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;111;2,696396;2,7;5;5;106,8649;FALSCH;10335400;10354800;0,148342944
30620;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;160;3,00125;41,5;5,43125;4;86,5375;FALSCH;11053600;11085700;0,78299878
30621;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;205;3,243902;4,1;4,970732;4;80,75122;FALSCH;10203800;10241500;0,894571352
30622;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;111;2,556757;2,9;4,765766;4;74,05405;FALSCH;13044600;13104800;9,656511178
30623;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;112;1,76875;2,7;5,196429;4;81,82143;FALSCH;7565300;7584600;0,858917707
30624;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;142;2,000704;2,8;5,753521;4;155,7606;FALSCH;10085800;10112000;0,23724958
30625;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;109;1,819266;16,1;6,816514;4;158,8257;FALSCH;9472300;9492900;1,023956687
30626;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;114;2,233333;2,5;5,105263;4;95,7193;FALSCH;6340600;6360000;0,160238727
30627;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;132;2,553788;3;5,583333;5;180,8788;FALSCH;7105700;7131200;0,120038972
30628;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;114;2,086842;2,3;5,719298;5;104,4561;FALSCH;10271700;10292600;0,421801068
30629;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;102;1,245098;1,5;6,656863;6;102,4706;FALSCH;7180500;7204600;0,161389035
30630;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;110;3,781818;7,7;5,136364;4;77,12727;FALSCH;9451600;9470900;1,827495487
30631;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;124;4,062097;4,2;4,153226;4;100,1613;FALSCH;8281100;8302500;0,82038302
30632;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;111;6,075675;9,6;4,801802;4;96,05405;FALSCH;8114300;8133500;6,145956152
30633;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;133;3,233083;4,3;4,616541;4;85,08271;FALSCH;7512700;7540800;2,022782029
30634;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;118;2,849153;4,5;4,5;4;78,89831;FALSCH;12090700;12115200;2,194823154
30635;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;112;2,002679;7,9;5,544643;4;89,78571;FALSCH;7443000;7464300;0,544399977
30636;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;222;5,594144;27,4;5,22973;4;102,991;FALSCH;13105253;13142400;9,746418195
30637;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;111;1,238739;1,6;7,27027;6;106,4685;FALSCH;13295100;13314300;0,344972256
30638;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;130;6,986154;24;5,853846;4;109,9231;FALSCH;12364100;12385100;4,229828453
30639;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;110;6,3;10,3;4,445455;4;98,45454;FALSCH;11263400;11282100;3,204513635
30640;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;107;1,517757;3;4,990654;4;81,90654;FALSCH;7363900;7383600;0,758353889
30641;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;106;1,932076;3,9;7,330189;5;115,1887;FALSCH;12541400;12560800;0,295251571
30642;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;113;2,236283;12,2;4,893806;4;85,39823;FALSCH;6555300;6575500;0,874028435
30643;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;116;4,911207;10,4;4,965517;4;103,1207;FALSCH;14002200;14022200;4,019712269
30644;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;116;1,840517;7,1;6,62069;5;95,03448;FALSCH;10134100;10153200;0,969838825
30645;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;207;3,155072;10,1;5,628019;4;119,2754;FALSCH;12421300;12455800;1,710652588
30646;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;108;3,921296;6,5;4,453704;4;73,85185;FALSCH;11280500;11302400;0,9167925
30647;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;113;3,138053;7,4;5,557522;4;106,5487;FALSCH;12183300;12203500;0,262821895
30648;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;108;2,023148;15,2;4,37963;4;85,96296;FALSCH;7184800;7204600;0,439303258
30649;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;269;6,139777;21,8;5,159851;4;99;FALSCH;15263700;15312300;4,044037087
30650;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;328;1,597866;7;6,466464;4;96,10366;FALSCH;12585800;13042000;0,440178493
30651;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;113;2,420354;7,7;5,159292;4;93,15044;FALSCH;13502000;13522800;1,428478449
30652;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;130;4,230769;9,4;4,484615;4;92,63077;FALSCH;7255500;7281200;8,362086342
30660;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;170;6,274706;44,9;4,570588;4;88,11765;FALSCH;10165100;10200900;1,807110416
40001;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;110;2,917273;5,5;5,154545;4;102,7091;FALSCH;13005500;13032000;1,414877191
40003;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;110;4,446363;19,3;4,690909;4;92,05454;FALSCH;12364200;12383400;5,256724916
40004;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;432;6,536343;22,5;4,175926;4;92,02315;FALSCH;14470100;14570100;4,023447562
40005;1;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;-9999999;207;2,627053;3,4;4,173913;4;95,84541;FALSCH;8583478;9031800;0,934384463
50001;1;;;2501078,064;5735027,315;2501078,336;5735028,411;51,74945042;6,015009167;51,74944057;6,015005228;106;2,291509;9,5;5,160378;4;99;FALSCH;6271900;6285900;1,444068928
50002;1;;;2509039,578;5679030,794;2509039,67;5679031,077;51,2460695;6,128858167;51,24606695;6,128856875;108;1,251852;2,2;5,87963;4;3845,389;FALSCH;8563200;8581400;0,259285684
50003;1;;;2516945,166;5599081,151;2516945,96;5599081,142;50,52722133;6,238384833;50,52722145;6,238373627;106;1,359434;1,7;6,688679;6;93,86793;FALSCH;6514400;6532500;0,509628907
50004;1;;;2516951,908;5615245,143;2516951,69;5615244,493;50,67252042;6,239202;50,67252625;6,239205092;109;2,852294;6,9;6,311927;5;228,6606;FALSCH;7420400;7434700;1,464471001
50005;1;;;2516998,222;5679019,015;2516998,371;5679017,054;51,24576217;6,242836;51,24577981;6,242833949;107;4,283177;8,6;4,75701;4;341,6823;FALSCH;16213100;16231300;2,613301929
50006;1;;;2517038,429;5687010,448;2517038,205;5687010,403;51,31760817;6,243787;51,31760856;6,243790208;106;3,206604;4,4;4,650943;4;4714,208;FALSCH;16510800;16524900;0,765923214
50007;1;;;2516869,665;5710939,392;2516869,664;5710938,874;51,53268583;6,242506833;51,53269049;6,242506822;107;1,605608;4,2;6,626168;5;99;FALSCH;11203400;11221500;1,087668571
50008;1;;;2525071,224;5582976,805;2525071,126;5582976,817;50,38215933;6,3518925;50,38215919;6,351893867;105;2,604762;3,9;5,657143;5;94,91428;FALSCH;7114300;7132400;0,291519018
50009;1;;;2524930,115;5598955,264;2524930,038;5598955,06;50,52580267;6,350971;50,5258045;6,350972091;104;5,028846;7,9;6;5;113,3077;FALSCH;10495200;10513300;0,283341998
50010;1;;;2524760,8;5614873,132;2524760,831;5614873,135;50,66890283;6,349644333;50,66890281;6,349643892;110;1,2;1,2;7;7;162,5273;FALSCH;14084800;14103300;0,049821077
50011;1;;;2525011,687;5623209,853;2525011,622;5623212,693;50,74385783;6,353755667;50,74383227;6,35375661;111;3,45045;10;5,801802;4;99;FALSCH;11044100;11062800;3,039833758
50012;1;;;2524997,132;5670930,514;2524996,521;5670930,466;51,17278283;6,356814833;51,17278323;6,356823614;102;1,947059;3,6;4,696078;4;136,8627;FALSCH;7060100;7074600;0,676675205
50013;1;;;2525030,118;5679070,734;2525030,159;5679070,69;51,24594883;6,357863;51,24594923;6,357862426;117;2,417949;2,8;5,487179;4;354,359;FALSCH;12201500;12215600;0,324779201
50014;1;;;2524938,359;5727059,828;2524941,377;5727073,111;51,67739833;6,359973;51,67727908;6,359928414;110;5,390909;59,3;6,090909;4;99;FALSCH;11583100;12001400;5,782232172
50015;1;;;2532948,693;5598896,081;2532948,466;5598896,196;50,5248775;6,464040167;50,52487642;6,4640431;108;2,923148;3,8;4,314815;4;88,35185;FALSCH;14455200;14473900;4,147802884
50016;1;;;2532965,008;5606945,531;2532964,977;5606945,364;50,59723267;6,464984667;50,59723416;6,464985112;106;1,54151;1,8;6,745283;6;172,9623;FALSCH;9181600;9195700;0,15010572
50017;1;;;2532777,908;5615067,226;2532777,796;5615067,388;50,67025333;6,463058333;50,67025188;6,463059903;106;1,448113;2,5;7,971698;6;208,0566;FALSCH;6213700;6231800;0,39562397
50018;1;;;2541033,485;5583033,801;2541033,512;5583033,775;50,38177533;6,576313333;50,38177556;6,576312958;104;1,156731;1,2;8,144231;8;97,86539;FALSCH;10074100;10092200;0,063510679
50019;1;;;2541110,239;5590874,259;2541110,244;5590874,344;50,45225142;6,57825;50,45225065;6,578249903;105;1,171429;1,5;7,219048;5;94,34286;FALSCH;16253400;16271400;0,322993222
50020;1;;;2541132,617;5598969,708;2541132,596;5598969,783;50,5250215;6,5794545;50,52502083;6,579454841;107;1,565421;1,6;6;6;111,8131;FALSCH;11340000;11354400;0,114958822
50021;1;;;2548846,337;5582929,687;2548846,307;5582929,709;50,3802435;6,686136;50,3802433;6,686136437;104;1,569231;2,1;6,336538;5;94,32692;FALSCH;13431600;13445700;0,056418263
50022;1;;;2548999,096;5607008,563;2548998,978;5607008,783;50,59667817;6,6914355;50,59667617;6,691437115;106;2,137736;3,6;4,95283;4;91,20755;FALSCH;15145300;15163400;0,593518051
50023;1;;;2556904,941;5598909,667;2556904,728;5598909,64;50,523161;6,801844167;50,52316126;6,801847158;119;2,82521;3,3;5,94958;5;90,7563;FALSCH;8094000;8113300;0,321314522
50024;1;;;2556996,825;5686952,454;2556997,185;5686952,736;51,31449308;6,816893417;51,3144906;6,816888188;111;3,105405;19,7;5,018018;4;312,6216;FALSCH;8581900;9000500;0,628765966
50025;1;;;2556937,807;5694874,254;2556937,814;5694874,853;51,3856985;6,817308167;51,38569312;6,81730806;109;1,811009;2,6;5,284404;5;92;FALSCH;11101800;11115900;0,595061757
50026;1;;;2557029,917;5711125,034;2557029,882;5711125,02;51,53173367;6,821248667;51,53173379;6,821249176;108;2,444444;4,5;5,833333;4;328,1111;FALSCH;14445900;14464000;0,263440246
50027;1;;;2556984,746;5718986,362;2556984,201;5718985,843;51,60238417;6,821863833;51,60238878;6,821871734;114;2,855263;4,3;4,324562;4;2316,544;FALSCH;6105600;6131200;8,221955986
50028;1;;;2565035,86;5606888,903;2565035,927;5606889,485;50,59404083;6,917884167;50,59403561;6,91788312;104;1,980769;2,5;5,326923;4;91,88461;FALSCH;14513000;14531100;0,65187779
50029;1;;;2565167,234;5654937,442;2565166,971;5654937,528;51,02588233;6,928257833;51,02588159;6,928261581;105;2,535238;3,5;4,219048;4;145,8286;FALSCH;6222200;6240300;0,778552627
50030;1;;;2565009,047;5686973,483;2565009,042;5686973,898;51,31382517;6,931793833;51,31382144;6,931793921;106;3,275472;3,3;5;5;159,434;FALSCH;14011300;14025200;0,562313244
50031;1;;;2565090,079;5766963,351;2565090,922;5766965,354;52,03266983;6,947862;52,03265196;6,947849374;114;2,242105;3,8;5,096491;4;99;FALSCH;6500500;6521400;2,25498049
50032;1;;;2573069,597;5615001,608;2573070,115;5615001,061;50,66599808;7,03292675;50,66600311;7,032919721;105;4,194286;7,6;4,72381;4;92,74286;FALSCH;15355900;15373800;1,735720608
50033;1;;;2573021,213;5639039,262;2573020,774;5639038,686;50,88204883;7,036997333;50,88205397;7,037003676;105;2,030476;3,5;5,019048;4;140,7619;FALSCH;6285700;6314700;7,413399265
50034;1;;;2572982,564;5662947,742;2572983,017;5662946,757;51,0969255;7,0412595;51,09693442;7,041253227;110;3,267273;4,5;5,427273;5;129,9091;FALSCH;14204800;14223300;2,546122932
50035;1;;;2572992,443;5726936,668;2572992,243;5726936,751;51,67198867;7,054531083;51,67198794;7,05453397;99;1,423232;2,5;7,242424;6;99;FALSCH;17040600;17054400;0,202131738
50036;1;;;2581067,683;5639055,964;2581067,684;5639055,927;50,88113183;7,151321167;50,88113216;7,151321175;104;1,960577;2,1;6,836538;6;177,4231;FALSCH;14383500;14401600;0,057783432
50037;1;;;2580893,188;5663005,56;2580893,68;5663006,737;51,096404;7,1541775;51,0963936;7,154170031;113;7,576991;12,8;4,40708;4;93,50443;FALSCH;10360200;10374900;2,718392616
50038;1;;;2581087,979;5694943,621;2581089,961;5694940,116;51,383351;7,164203417;51,38338285;7,164175288;135;2,862222;5,8;4,311111;4;144,7482;FALSCH;6220200;6245100;10,04656432
50039;1;;;2580986,429;5703149,959;2580986,27;5703149,903;51,45714217;7,164588167;51,4571426;7,16459036;105;1,354286;5,2;8,085714;5;99;FALSCH;9011800;9025900;1,532083764
50040;1;;;2580987,872;5767080,141;2580988,193;5767080,39;52,031612;7,179487583;52,03160976;7,17948283;107;1,657944;6,6;4,803738;4;99;FALSCH;15160300;15174900;0,858717745
50041;1;;;2588959,323;5615037,256;2588959,283;5615037,203;50,66411417;7,257624167;50,66411464;7,257624713;107;1,679439;2,2;6,485981;6;94,69159;FALSCH;11320000;11334200;0,268946738
50042;1;;;2589005,588;5679014,591;2589004,919;5679014,19;51,23905283;7,273897;51,23905661;7,273906252;105;1,846667;2,8;5,219048;4;99;FALSCH;6383800;6405100;1,077258482
50043;1;;;2588983,651;5687048,28;2588986,56;5687049,659;51,311265;7,275632833;51,31125262;7,275590629;110;14,63545;33,8;4,381818;4;235,7545;FALSCH;13464800;13483700;13,48851871
50044;1;;;2596984,222;5646973,9;2596984,215;5646973,879;50,94983583;7,379523833;50,94983601;7,379523921;107;2,393458;2,9;6,046729;5;143,4393;FALSCH;14045800;14063800;0,047896477
50045;1;;;2597060,418;5759056,457;2597060,363;5759056,447;51,9569425;7,411338167;51,95694265;7,411338855;129;3,465116;54;6,418605;4;99;FALSCH;11355200;11374800;0,709128944
50046;1;;;2604971,236;5622999,553;2604971,233;5622999,492;50,733002;7,486279833;50,73300254;7,486279893;106;1,824528;1,9;6,754717;6;144,717;FALSCH;10204900;10223000;0,164383414
50047;1;;;2604997,223;5655040,956;2604997,915;5655040,511;51,0209185;7,495850833;51,0209227;7,495841051;105;7,239048;82,4;4;4;103,8667;FALSCH;16032200;16050300;1,65267016
50048;1;;;3397042,734;5646967,592;3397042,731;5646967,503;50,94874383;7,533853333;50,94874463;7,533853343;107;1,479439;2,1;7,037383;5;187,215;FALSCH;13200900;13215000;0,106675705
50049;1;;;3397090,806;5663011,661;3397090,996;5663011,714;51,09292417;7,529987833;51,09292365;7,529985115;152;1,511842;2;5,447369;5;140,1711;FALSCH;7365200;7391900;0,155502251
50050;1;;;3396994,329;5686974,311;3396993,861;5686974,075;51,30822283;7,521726333;51,30822504;7,521732954;105;2,168571;3,4;5,066667;4;99;FALSCH;7011400;7025500;1,198047386
50051;1;;;3397092,437;5727014,289;3397092,498;5727014,576;51,6680095;7,511470583;51,66800689;7,511470366;118;4,116949;6,2;4,347457;4;99;FALSCH;6145600;6171200;3,716997446
50052;1;;;3404901,184;5630955,415;3404901,618;5630955,69;50,8062025;7,649815583;50,80619993;7,649809523;107;3,574766;13,3;4,682243;4;186,972;FALSCH;7225900;7244300;1,281816898
50053;1;;;3405071,718;5663020,005;3405071,725;5663020,041;51,09437533;7,6438695;51,094375;7,643869404;106;1,2;1,2;8;8;153,6415;FALSCH;10152300;10172200;0,054666254
50054;1;;;3404969,649;5670857,217;3404969,43;5670857,183;51,16478417;7,640343333;51,16478452;7,640346568;108;2,666667;4,4;5,666667;5;133,3333;FALSCH;10131100;10145600;0,389182448
