"","plot_ID","loc_name","state","date","CCS_nr","t_ID","SP_dec_type","SP_group","DW_type","L_dm","D_cm","dec_type","dom_SP","tpS_SP_com_name","tpS_ID","LH_NH","N_SP_group","H_SP_group","L_m","D_m","D_h_cm","D_h_m","dec_type_BWI","SP_group_char","SP_dw_tps","S_L_DW_type"
"521",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",4,"2_2",2,3,24,23,3,"GFI","Picea abies",1,"NB","FI","fi",2.4,0.23,130,1.3,2,"BU",15,"S"
"522",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",5,"2_2",2,3,25,27,3,"GFI","Picea abies",1,"NB","FI","fi",2.5,0.27,130,1.3,2,"BU",15,"S"
"523",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",6,"2_2",2,3,34,27,3,"GFI","Picea abies",1,"NB","FI","fi",3.4,0.27,130,1.3,2,"BU",15,"S"
"524",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",7,"2_2",2,4,13,15,3,"GFI","Picea abies",1,"NB","FI","fi",1.3,0.15,130,1.3,2,"BU",15,"S"
"525",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",8,"2_2",2,3,26,27,3,"GFI","Picea abies",1,"NB","FI","fi",2.6,0.27,130,1.3,2,"BU",15,"S"
"526",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",9,"2_3",2,3,20,26,4,"GFI","Picea abies",1,"NB","FI","fi",2,0.26,130,1.3,3,"BU",15,"S"
"527",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",10,"2_1",2,2,100,13,2,"GFI","Picea abies",1,"NB","FI","fi",10,0.13,130,1.3,1,"BU",15,"S"
"528",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",11,"2_3",2,3,16,19,4,"GFI","Picea abies",1,"NB","FI","fi",1.6,0.19,130,1.3,3,"BU",15,"S"
"529",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",12,"2_2",2,3,17,20,3,"GFI","Picea abies",1,"NB","FI","fi",1.7,0.2,130,1.3,2,"BU",15,"S"
"530",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",13,"2_1",2,1,110,13,2,"GFI","Picea abies",1,"NB","FI","fi",11,0.13,NA,NA,1,"BU",15,"L"
"531",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",14,"2_1",2,1,140,12,2,"GFI","Picea abies",1,"NB","FI","fi",14,0.12,NA,NA,1,"BU",15,"L"
"532",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",15,"2_1",2,3,111,17,2,"GFI","Picea abies",1,"NB","FI","fi",11.1,0.17,130,1.3,1,"BU",15,"S"
"533",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",16,"2_2",2,1,94,12,3,"GFI","Picea abies",1,"NB","FI","fi",9.4,0.12,NA,NA,2,"BU",15,"L"
"534",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",17,"2_1",2,1,210,18,2,"GFI","Picea abies",1,"NB","FI","fi",21,0.18,NA,NA,1,"BU",15,"L"
"535",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",18,"2_3",2,1,95,13,4,"GFI","Picea abies",1,"NB","FI","fi",9.5,0.13,NA,NA,3,"BU",15,"L"
"536",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",19,"2_2",2,1,56,15,3,"GFI","Picea abies",1,"NB","FI","fi",5.6,0.15,NA,NA,2,"BU",15,"L"
"537",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",20,"2_1",2,1,80,15,2,"GFI","Picea abies",1,"NB","FI","fi",8,0.15,NA,NA,1,"BU",15,"L"
"538",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",21,"2_3",2,1,148,14,4,"GFI","Picea abies",1,"NB","FI","fi",14.8,0.14,NA,NA,3,"BU",15,"L"
"539",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",22,"2_2",2,1,65,20,3,"GFI","Picea abies",1,"NB","FI","fi",6.5,0.2,NA,NA,2,"BU",15,"L"
"540",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",23,"2_3",2,1,113,18,4,"GFI","Picea abies",1,"NB","FI","fi",11.3,0.18,NA,NA,3,"BU",15,"L"
"541",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",24,"2_3",2,4,10,15,4,"GFI","Picea abies",1,"NB","FI","fi",1,0.15,100,1,3,"BU",15,"S"
"542",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",25,"2_3",2,4,3,13,4,"GFI","Picea abies",1,"NB","FI","fi",0.3,0.13,30,0.3,3,"BU",15,"S"
"543",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",26,"2_2",2,1,90,8,3,"GFI","Picea abies",1,"NB","FI","fi",9,0.08,NA,NA,2,"BU",15,"L"
"544",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",27,"2_3",2,4,6,13,4,"GFI","Picea abies",1,"NB","FI","fi",0.6,0.13,60,0.6,3,"BU",15,"S"
"545",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",28,"2_2",2,3,69,15,3,"GFI","Picea abies",1,"NB","FI","fi",6.9,0.15,130,1.3,2,"BU",15,"S"
"546",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",29,"2_1",2,2,69,10,1,"GFI","Picea abies",1,"NB","FI","fi",6.9,0.1,130,1.3,1,"BU",15,"S"
"547",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",30,"2_2",2,1,75,11,3,"GFI","Picea abies",1,"NB","FI","fi",7.5,0.11,NA,NA,2,"BU",15,"L"
"548",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",31,"2_3",2,1,48,20,4,"GFI","Picea abies",1,"NB","FI","fi",4.8,0.2,NA,NA,3,"BU",15,"L"
"549",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",32,"2_1",2,1,68,16,2,"GFI","Picea abies",1,"NB","FI","fi",6.8,0.16,NA,NA,1,"BU",15,"L"
"550",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",33,"2_2",2,1,20,28,3,"GFI","Picea abies",1,"NB","FI","fi",2,0.28,NA,NA,2,"BU",15,"L"
"551",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",34,"2_3",2,1,14,20,4,"GFI","Picea abies",1,"NB","FI","fi",1.4,0.2,NA,NA,3,"BU",15,"L"
"552",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",35,"2_3",2,1,9,17,4,"GFI","Picea abies",1,"NB","FI","fi",0.9,0.17,NA,NA,3,"BU",15,"L"
"553",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",36,"2_3",2,1,50,21,4,"GFI","Picea abies",1,"NB","FI","fi",5,0.21,NA,NA,3,"BU",15,"L"
"554",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",37,"2_4",2,4,5,13,5,"GFI","Picea abies",1,"NB","FI","fi",0.5,0.13,50,0.5,4,"BU",15,"S"
"555",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",38,"2_3",2,1,5,9,4,"GFI","Picea abies",1,"NB","FI","fi",0.5,0.09,NA,NA,3,"BU",15,"L"
"556",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",39,"2_3",2,1,104,12,4,"GFI","Picea abies",1,"NB","FI","fi",10.4,0.12,NA,NA,3,"BU",15,"L"
"557",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",40,"2_1",2,1,110,10,2,"GFI","Picea abies",1,"NB","FI","fi",11,0.1,NA,NA,1,"BU",15,"L"
"558",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",41,"2_4",2,4,3,10,5,"GFI","Picea abies",1,"NB","FI","fi",0.3,0.1,30,0.3,4,"BU",15,"S"
"559",29080,"Filzwald/Klingbrunn Bhf","BY","12.10.2022","MB",42,"2_3",2,4,4,11,4,"GFI","Picea abies",1,"NB","FI","fi",0.4,0.11,40,0.4,3,"BU",15,"S"
"560",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",1,"2_2",2,3,69,16,3,"BKI","Pinus sylvestris",5,"NB","KI","ki",6.9,0.16,130,1.3,2,"BU",15,"S"
"561",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",2,"2_2",2,3,77,13,3,"BKI","Pinus sylvestris",5,"NB","KI","ki",7.7,0.13,130,1.3,2,"BU",15,"S"
"562",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",3,"2_2",2,3,77,10,3,"BKI","Pinus sylvestris",5,"NB","KI","ki",7.7,0.1,130,1.3,2,"BU",15,"S"
"563",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",4,"2_1",2,2,84,20,1,"BKI","Pinus sylvestris",5,"NB","KI","ki",8.4,0.2,130,1.3,1,"BU",15,"S"
"564",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",5,"2_1",2,2,73,13,1,"BKI","Pinus sylvestris",5,"NB","KI","ki",7.3,0.13,130,1.3,1,"BU",15,"S"
"565",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",6,"2_1",2,2,53,10,1,"BKI","Pinus sylvestris",5,"NB","KI","ki",5.3,0.1,130,1.3,1,"BU",15,"S"
"566",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",7,"2_1",2,3,57,16,2,"BKI","Pinus sylvestris",5,"NB","KI","ki",5.7,0.16,130,1.3,1,"BU",15,"S"
"567",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",8,"2_1",2,2,80,16,1,"BKI","Pinus sylvestris",5,"NB","KI","ki",8,0.16,130,1.3,1,"BU",15,"S"
"568",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",9,"2_1",2,2,91,16,1,"BKI","Pinus sylvestris",5,"NB","KI","ki",9.1,0.16,130,1.3,1,"BU",15,"S"
"569",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",10,"2_1",2,2,71,13,1,"BKI","Pinus sylvestris",5,"NB","KI","ki",7.1,0.13,130,1.3,1,"BU",15,"S"
"570",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",11,"2_1",2,2,60,13,1,"BKI","Pinus sylvestris",5,"NB","KI","ki",6,0.13,130,1.3,1,"BU",15,"S"
"571",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",12,"2_1",2,2,82,12,1,"BKI","Pinus sylvestris",5,"NB","KI","ki",8.2,0.12,130,1.3,1,"BU",15,"S"
"572",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",13,"2_1",2,2,72,11,1,"BKI","Pinus sylvestris",5,"NB","KI","ki",7.2,0.11,130,1.3,1,"BU",15,"S"
"573",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",14,"2_1",2,2,91,17,1,"BKI","Pinus sylvestris",5,"NB","KI","ki",9.1,0.17,130,1.3,1,"BU",15,"S"
"574",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",15,"2_1",2,3,50,10,1,"BKI","Pinus sylvestris",5,"NB","KI","ki",5,0.1,130,1.3,1,"BU",15,"S"
"575",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",16,"2_1",2,3,30,12,2,"BKI","Pinus sylvestris",5,"NB","KI","ki",3,0.12,130,1.3,1,"BU",15,"S"
"576",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",17,"2_1",2,3,52,12,2,"BKI","Pinus sylvestris",5,"NB","KI","ki",5.2,0.12,130,1.3,1,"BU",15,"S"
"577",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",18,"2_2",2,1,54,8,3,"BKI","Pinus sylvestris",5,"NB","KI","ki",5.4,0.08,NA,NA,2,"BU",15,"L"
"578",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",19,"2_3",2,1,77,12,4,"BKI","Pinus sylvestris",5,"NB","KI","ki",7.7,0.12,NA,NA,3,"BU",15,"L"
"579",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",20,"2_3",2,1,27,11,4,"BKI","Pinus sylvestris",5,"NB","KI","ki",2.7,0.11,NA,NA,3,"BU",15,"L"
"580",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",21,"2_4",2,1,15,8,5,"BKI","Pinus sylvestris",5,"NB","KI","ki",1.5,0.08,NA,NA,4,"BU",15,"L"
"581",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",22,"2_3",2,3,19,11,4,"BKI","Pinus sylvestris",5,"NB","KI","ki",1.9,0.11,130,1.3,3,"BU",15,"S"
"582",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",23,"2_3",2,1,31,10,4,"BKI","Pinus sylvestris",5,"NB","KI","ki",3.1,0.1,NA,NA,3,"BU",15,"L"
"583",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",24,"2_3",2,1,61,10,4,"BKI","Pinus sylvestris",5,"NB","KI","ki",6.1,0.1,NA,NA,3,"BU",15,"L"
"584",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",25,"2_3",2,1,60,12,4,"BKI","Pinus sylvestris",5,"NB","KI","ki",6,0.12,NA,NA,3,"BU",15,"L"
"585",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",26,"2_3",2,1,37,12,4,"BKI","Pinus sylvestris",5,"NB","KI","ki",3.7,0.12,NA,NA,3,"BU",15,"L"
"586",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",27,"2_1",2,3,42,10,2,"BKI","Pinus sylvestris",5,"NB","KI","ki",4.2,0.1,130,1.3,1,"BU",15,"S"
"587",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",28,"2_2",2,1,59,9,3,"BKI","Pinus sylvestris",5,"NB","KI","ki",5.9,0.09,NA,NA,2,"BU",15,"L"
"588",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",29,"2_3",2,1,23,11,4,"BKI","Pinus sylvestris",5,"NB","KI","ki",2.3,0.11,NA,NA,3,"BU",15,"L"
"589",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",30,"2_1",2,3,60,12,2,"BKI","Pinus sylvestris",5,"NB","KI","ki",6,0.12,130,1.3,1,"BU",15,"S"
"590",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",31,"2_1",2,3,44,9,2,"BKI","Pinus sylvestris",5,"NB","KI","ki",4.4,0.09,130,1.3,1,"BU",15,"S"
"591",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",32,"2_1",2,3,37,9,2,"BKI","Pinus sylvestris",5,"NB","KI","ki",3.7,0.09,130,1.3,1,"BU",15,"S"
"592",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",33,"2_4",2,4,3,27,5,"BKI","Pinus sylvestris",5,"NB","KI","ki",0.3,0.27,30,0.3,4,"BU",15,"S"
"593",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",34,"2_3",2,1,30,10,4,"BKI","Pinus sylvestris",5,"NB","KI","ki",3,0.1,NA,NA,3,"BU",15,"L"
"594",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",35,"2_2",2,1,45,11,3,"BKI","Pinus sylvestris",5,"NB","KI","ki",4.5,0.11,NA,NA,2,"BU",15,"L"
"595",29090,"Klosterfilz/Skt. Oswald","BY","11.10.2022","MB",36,"2_1",2,1,43,9,2,"BKI","Pinus sylvestris",5,"NB","KI","ki",4.3,0.09,NA,NA,1,"BU",15,"L"
"596",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",1,"1_4",1,4,6,27,5,"MBI","Betula spp.",26,"LB","BI","bu",0.6,0.27,60,0.6,4,"FI",1,"S"
"597",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",2,"1_4",1,4,2,18,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.18,20,0.2,4,"FI",1,"S"
"598",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",3,"1_4",1,4,2,32,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.32,20,0.2,4,"FI",1,"S"
"599",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",4,"1_4",1,4,2,28,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.28,20,0.2,4,"FI",1,"S"
"600",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",5,"1_4",1,4,3,46,5,"MBI","Betula spp.",26,"LB","BI","bu",0.3,0.46,30,0.3,4,"FI",1,"S"
"601",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",6,"1_4",1,1,11,10,5,"MBI","Betula spp.",26,"LB","BI","bu",1.1,0.1,NA,NA,4,"FI",1,"L"
"602",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",7,"1_4",1,4,7,21,5,"MBI","Betula spp.",26,"LB","BI","bu",0.7,0.21,70,0.7,4,"FI",1,"S"
"603",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",8,"1_3",1,1,4,9,4,"MBI","Betula spp.",26,"LB","BI","bu",0.4,0.09,NA,NA,3,"FI",1,"L"
"604",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",9,"1_3",1,4,7,12,4,"MBI","Betula spp.",26,"LB","BI","bu",0.7,0.12,70,0.7,3,"FI",1,"S"
"605",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",10,"1_4",1,4,6,42,5,"MBI","Betula spp.",26,"LB","BI","bu",0.6,0.42,60,0.6,4,"FI",1,"S"
"606",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",11,"1_3",1,1,22,9,4,"MBI","Betula spp.",26,"LB","BI","bu",2.2,0.09,NA,NA,3,"FI",1,"L"
"607",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",12,"1_3",1,1,29,14,4,"MBI","Betula spp.",26,"LB","BI","bu",2.9,0.14,NA,NA,3,"FI",1,"L"
"608",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",13,"1_4",1,1,23,9,5,"MBI","Betula spp.",26,"LB","BI","bu",2.3,0.09,NA,NA,4,"FI",1,"L"
"609",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",14,"1_4",1,4,8,35,5,"MBI","Betula spp.",26,"LB","BI","bu",0.8,0.35,80,0.8,4,"FI",1,"S"
"610",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",15,"1_4",1,4,3,20,5,"MBI","Betula spp.",26,"LB","BI","bu",0.3,0.2,30,0.3,4,"FI",1,"S"
"611",35500,"Jävenitzer Moor/Gardelegen","ST","19.10.2022","MB",16,"1_4",1,4,5,26,5,"MBI","Betula spp.",26,"LB","BI","bu",0.5,0.26,50,0.5,4,"FI",1,"S"
"612",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",1,"1_4",1,4,2,27,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.27,20,0.2,4,"FI",1,"S"
"613",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",2,"1_4",1,4,2,17,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.17,20,0.2,4,"FI",1,"S"
"614",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",3,"1_4",1,4,2,27,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.27,20,0.2,4,"FI",1,"S"
"615",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",4,"1_4",1,4,2,30,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.3,20,0.2,4,"FI",1,"S"
"616",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",5,"1_4",1,4,2,15,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.15,20,0.2,4,"FI",1,"S"
"617",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",6,"1_4",1,4,2,40,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.4,20,0.2,4,"FI",1,"S"
"618",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",7,"1_4",1,4,7,15,5,"MBI","Betula spp.",26,"LB","BI","bu",0.7,0.15,70,0.7,4,"FI",1,"S"
"619",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",8,"1_4",1,4,4,75,5,"MBI","Betula spp.",26,"LB","BI","bu",0.4,0.75,40,0.4,4,"FI",1,"S"
"620",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",9,"1_4",1,4,2,24,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.24,20,0.2,4,"FI",1,"S"
"621",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",10,"1_4",1,4,3,30,5,"MBI","Betula spp.",26,"LB","BI","bu",0.3,0.3,30,0.3,4,"FI",1,"S"
"622",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",11,"1_4",1,4,3,30,5,"MBI","Betula spp.",26,"LB","BI","bu",0.3,0.3,30,0.3,4,"FI",1,"S"
"623",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",12,"1_4",1,4,2,23,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.23,20,0.2,4,"FI",1,"S"
"624",27040,"Palmbruch/Morbach","RP","13.02.2023","MB",13,"1_4",1,4,2,31,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.31,20,0.2,4,"FI",1,"S"
"625",27011,"Landstuhler Bruch","RP","08.02.2023","MB",1,"2_2",2,3,19,28,3,"GFI","Picea abies",1,"NB","FI","fi",1.9,0.28,130,1.3,2,"BU",15,"S"
"626",27011,"Landstuhler Bruch","RP","08.02.2023","MB",2,"2_3",2,4,8,20,4,"GFI","Picea abies",1,"NB","FI","fi",0.8,0.2,80,0.8,3,"BU",15,"S"
"627",27011,"Landstuhler Bruch","RP","08.02.2023","MB",3,"2_3",2,4,6,32,4,"GFI","Picea abies",1,"NB","FI","fi",0.6,0.32,60,0.6,3,"BU",15,"S"
"628",27011,"Landstuhler Bruch","RP","08.02.2023","MB",4,"2_3",2,4,11,11,4,"GFI","Picea abies",1,"NB","FI","fi",1.1,0.11,110,1.1,3,"BU",15,"S"
"629",27011,"Landstuhler Bruch","RP","08.02.2023","MB",5,"2_1",2,2,12,12,1,"GFI","Picea abies",1,"NB","FI","fi",1.2,0.12,NA,NA,1,"BU",15,"S"
"630",27011,"Landstuhler Bruch","RP","08.02.2023","MB",6,"2_3",2,3,34,25,4,"GFI","Picea abies",1,"NB","FI","fi",3.4,0.25,130,1.3,3,"BU",15,"S"
"631",27011,"Landstuhler Bruch","RP","08.02.2023","MB",7,"2_1",2,2,23,23,2,"GFI","Picea abies",1,"NB","FI","fi",2.3,0.23,130,1.3,1,"BU",15,"S"
"632",27011,"Landstuhler Bruch","RP","08.02.2023","MB",8,"2_1",2,2,10,10,1,"GFI","Picea abies",1,"NB","FI","fi",1,0.1,NA,NA,1,"BU",15,"S"
"633",27011,"Landstuhler Bruch","RP","08.02.2023","MB",9,"2_1",2,2,15,13,1,"GFI","Picea abies",1,"NB","FI","fi",1.5,0.13,130,1.3,1,"BU",15,"S"
"634",27011,"Landstuhler Bruch","RP","08.02.2023","MB",10,"2_1",2,2,16,14,1,"GFI","Picea abies",1,"NB","FI","fi",1.6,0.14,130,1.3,1,"BU",15,"S"
"635",27011,"Landstuhler Bruch","RP","08.02.2023","MB",11,"2_2",2,3,30,22,3,"GFI","Picea abies",1,"NB","FI","fi",3,0.22,130,1.3,2,"BU",15,"S"
"636",27011,"Landstuhler Bruch","RP","08.02.2023","MB",12,"2_1",2,1,110,11,2,"GFI","Picea abies",1,"NB","FI","fi",11,0.11,NA,NA,1,"BU",15,"L"
"637",27011,"Landstuhler Bruch","RP","08.02.2023","MB",13,"2_3",2,1,68,13,4,"GFI","Picea abies",1,"NB","FI","fi",6.8,0.13,NA,NA,3,"BU",15,"L"
"638",27011,"Landstuhler Bruch","RP","08.02.2023","MB",14,"2_1",2,1,70,11,2,"GFI","Picea abies",1,"NB","FI","fi",7,0.11,NA,NA,1,"BU",15,"L"
"639",27011,"Landstuhler Bruch","RP","08.02.2023","MB",15,"2_2",2,1,102,28,3,"GFI","Picea abies",1,"NB","FI","fi",10.2,0.28,NA,NA,2,"BU",15,"L"
"640",27011,"Landstuhler Bruch","RP","08.02.2023","MB",16,"2_2",2,1,180,17,3,"GFI","Picea abies",1,"NB","FI","fi",18,0.17,NA,NA,2,"BU",15,"L"
"641",27011,"Landstuhler Bruch","RP","08.02.2023","MB",17,"2_2",2,1,130,20,3,"GFI","Picea abies",1,"NB","FI","fi",13,0.2,NA,NA,2,"BU",15,"L"
"642",27011,"Landstuhler Bruch","RP","08.02.2023","MB",18,"2_3",2,4,8,30,4,"GFI","Picea abies",1,"NB","FI","fi",0.8,0.3,80,0.8,3,"BU",15,"S"
"643",27011,"Landstuhler Bruch","RP","08.02.2023","MB",19,"2_2",2,1,127,10,3,"GFI","Picea abies",1,"NB","FI","fi",12.7,0.1,NA,NA,2,"BU",15,"L"
"644",27011,"Landstuhler Bruch","RP","08.02.2023","MB",20,"2_3",2,1,130,21,4,"GFI","Picea abies",1,"NB","FI","fi",13,0.21,NA,NA,3,"BU",15,"L"
"645",27011,"Landstuhler Bruch","RP","08.02.2023","MB",21,"2_1",2,1,120,20,2,"GFI","Picea abies",1,"NB","FI","fi",12,0.2,NA,NA,1,"BU",15,"L"
"646",27011,"Landstuhler Bruch","RP","08.02.2023","MB",22,"2_3",2,4,3,15,4,"GFI","Picea abies",1,"NB","FI","fi",0.3,0.15,30,0.3,3,"BU",15,"S"
"647",27011,"Landstuhler Bruch","RP","08.02.2023","MB",23,"2_3",2,4,8,24,4,"GFI","Picea abies",1,"NB","FI","fi",0.8,0.24,80,0.8,3,"BU",15,"S"
"648",27011,"Landstuhler Bruch","RP","08.02.2023","MB",24,"2_3",2,4,6,15,4,"GFI","Picea abies",1,"NB","FI","fi",0.6,0.15,60,0.6,3,"BU",15,"S"
"649",27011,"Landstuhler Bruch","RP","08.02.2023","MB",25,"2_3",2,1,6,16,4,"GFI","Picea abies",1,"NB","FI","fi",0.6,0.16,NA,NA,3,"BU",15,"L"
"650",27011,"Landstuhler Bruch","RP","08.02.2023","MB",26,"2_3",2,1,102,16,4,"GFI","Picea abies",1,"NB","FI","fi",10.2,0.16,NA,NA,3,"BU",15,"L"
"651",27011,"Landstuhler Bruch","RP","08.02.2023","MB",27,"2_3",2,1,62,12,4,"GFI","Picea abies",1,"NB","FI","fi",6.2,0.12,NA,NA,3,"BU",15,"L"
"652",27011,"Landstuhler Bruch","RP","08.02.2023","MB",28,"2_3",2,4,4,17,4,"GFI","Picea abies",1,"NB","FI","fi",0.4,0.17,40,0.4,3,"BU",15,"S"
"653",27011,"Landstuhler Bruch","RP","08.02.2023","MB",29,"2_1",2,1,143,18,2,"GFI","Picea abies",1,"NB","FI","fi",14.3,0.18,NA,NA,1,"BU",15,"L"
"654",27011,"Landstuhler Bruch","RP","08.02.2023","MB",30,"2_3",2,1,96,11,4,"GFI","Picea abies",1,"NB","FI","fi",9.6,0.11,NA,NA,3,"BU",15,"L"
"655",27011,"Landstuhler Bruch","RP","08.02.2023","MB",31,"2_3",2,1,70,23,4,"GFI","Picea abies",1,"NB","FI","fi",7,0.23,NA,NA,3,"BU",15,"L"
