"","plot_ID","SP_group","DW_type","dec_type","compartiment","D_mean","L_mean","B_t","C_t","N_t","plot_A_ha","B_t_ha","C_t_ha","N_t_ha","C_share","N_share","B_share"
"579",34010,2,5,1,"total",22.5,13.4,0.0248975121816093,0.0124487560908046,0.000159488548398152,0.100068773803677,0.248804009834828,0.124402004917414,0.00159378937440614,1.54127221843981,2.32957092099188,1.54127221843981
"580",34010,2,5,2,"ag",13.25,13.1,0.0907528558676671,0.0453764279338335,0.000439389923087064,0.100068773803677,0.906904845718537,0.453452422859269,0.00439087945605383,5.61802538633667,6.41795287549527,5.61802538633667
"581",34010,2,5,2,"bg",13.25,13.1,0,0,0,0.100068773803677,0,0,0,5.61802538633667,6.41795287549527,5.61802538633667
"582",34010,2,5,2,"total",13.25,13.1,0.0907528558676671,0.0453764279338335,0.000439389923087064,0.100068773803677,0.906904845718537,0.453452422859269,0.00439087945605383,5.61802538633667,6.41795287549527,5.61802538633667
"583",34030,1,2,1,"ag",13,10.3,0.016054853048592,0.008027426524296,0.000185463963538914,0.0500343869018386,0.320876382078783,0.160438191039391,0.0037067300115573,100,100,100
"584",34030,1,2,1,"bg",13,10.3,0,0,0,0.0500343869018386,0,0,0,100,100,100
"585",34030,1,2,1,"total",13,10.3,0.016054853048592,0.008027426524296,0.000185463963538914,0.0500343869018386,0.320876382078783,0.160438191039391,0.0037067300115573,100,100,100
"586",34030,2,1,1,"ag",8.75,8.5,0.0992232141409636,0.0496116070704818,0.000132462990878186,0.0500343869018386,1.98310042922335,0.991550214611677,0.00264743907301318,50.9557306205757,36.7416310396437,50.9557306205757
"587",34030,2,1,1,"bg",8.75,8.5,0,0,0,0.0500343869018386,0,0,0,50.9557306205757,36.7416310396437,50.9557306205757
"588",34030,2,1,1,"total",8.75,8.5,0.0992232141409636,0.0496116070704818,0.000132462990878186,0.0500343869018386,1.98310042922335,0.991550214611677,0.00264743907301318,50.9557306205757,36.7416310396437,50.9557306205757
"589",34030,2,1,5,"ag",9,2.75,0.00392212134837418,0.00196106067418709,5.23603200007953e-06,0.0500343869018386,0.0783885162032444,0.0391942581016222,0.000104648669131331,2.01419154397716,1.4523328711157,2.01419154397716
"590",34030,2,1,5,"bg",9,2.75,0,0,0,0.0500343869018386,0,0,0,2.01419154397716,1.4523328711157,2.01419154397716
"591",34030,2,1,5,"total",9,2.75,0.00392212134837418,0.00196106067418709,5.23603200007953e-06,0.0500343869018386,0.0783885162032444,0.0391942581016222,0.000104648669131331,2.01419154397716,1.4523328711157,2.01419154397716
"592",34030,2,3,1,"ag",14,2.1,0.029941388608009,0.0149706943040045,5.86707366186388e-05,0.0500343869018386,0.598416218564852,0.299208109282426,0.00117260828505291,15.3762942021631,16.2736666549263,15.3762942021631
"593",34030,2,3,1,"bg",14,2.1,0,0,0,0.0500343869018386,0,0,0,15.3762942021631,16.2736666549263,15.3762942021631
"594",34030,2,3,1,"total",14,2.1,0.029941388608009,0.0149706943040045,5.86707366186388e-05,0.0500343869018386,0.598416218564852,0.299208109282426,0.00117260828505291,15.3762942021631,16.2736666549263,15.3762942021631
"595",34030,2,3,4,"ag",10,1.2,0.00132889369246848,0.000664446846234241,1.77407307944542e-06,0.0500343869018386,0.026559607796846,0.013279803898423,3.54570764087894e-05,0.68244865481384,0.492079622317228,0.68244865481384
"596",34030,2,3,4,"bg",10,1.2,0,0,0,0.0500343869018386,0,0,0,0.68244865481384,0.492079622317228,0.68244865481384
"597",34030,2,3,4,"total",10,1.2,0.00132889369246848,0.000664446846234241,1.77407307944542e-06,0.0500343869018386,0.026559607796846,0.013279803898423,3.54570764087894e-05,0.68244865481384,0.492079622317228,0.68244865481384
"598",34030,2,4,3,"ag",30.5,0.25,0.011328300365506,0.00566415018275299,9.69929077294621e-05,0.0500343869018386,0.226410296337411,0.113205148168706,0.00193852495724092,5.817608578912,26.9031946631439,5.817608578912
"599",34030,2,4,3,"bg",30.5,0.25,0,0,0,0.0500343869018386,0,0,0,5.817608578912,26.9031946631439,5.817608578912
"600",34030,2,4,3,"total",30.5,0.25,0.011328300365506,0.00566415018275299,9.69929077294621e-05,0.0500343869018386,0.226410296337411,0.113205148168706,0.00193852495724092,5.817608578912,26.9031946631439,5.817608578912
"601",34030,2,4,4,"ag",30.4285714285714,0.214285714285714,0.0170740691253992,0.00853703456269961,2.2793882282408e-05,0.0500343869018386,0.341246694176476,0.170623347088238,0.000455564336725596,8.76832779993316,6.32240301407251,8.76832779993316
"602",34030,2,4,4,"bg",30.4285714285714,0.214285714285714,0,0,0,0.0500343869018386,0,0,0,8.76832779993316,6.32240301407251,8.76832779993316
"603",34030,2,4,4,"total",30.4285714285714,0.214285714285714,0.0170740691253992,0.00853703456269961,2.2793882282408e-05,0.0500343869018386,0.341246694176476,0.170623347088238,0.000455564336725596,8.76832779993316,6.32240301407251,8.76832779993316
"604",34030,2,4,5,"ag",31.75,0.216666666666667,0.0319063605650498,0.0159531802825249,4.25949913543415e-05,0.0500343869018386,0.637688648561763,0.318844324280881,0.000851314345829953,16.385398599625,11.8146921347807,16.385398599625
"605",34030,2,4,5,"bg",31.75,0.216666666666667,0,0,0,0.0500343869018386,0,0,0,16.385398599625,11.8146921347807,16.385398599625
"606",34030,2,4,5,"total",31.75,0.216666666666667,0.0319063605650498,0.0159531802825249,4.25949913543415e-05,0.0500343869018386,0.637688648561763,0.318844324280881,0.000851314345829953,16.385398599625,11.8146921347807,16.385398599625
"607",34040,2,1,2,"ag",10.6666666666667,3.53333333333333,0.035080625782237,0.0175403128911185,4.68326354192863e-05,0.0500343869018386,0.701130321653804,0.350565160826902,0.000936008979407828,10.9138953468977,2.37797956838224,10.9138953468977
"608",34040,2,1,2,"bg",10.6666666666667,3.53333333333333,0,0,0,0.0500343869018386,0,0,0,10.9138953468977,2.37797956838224,10.9138953468977
"609",34040,2,1,2,"total",10.6666666666667,3.53333333333333,0.035080625782237,0.0175403128911185,4.68326354192863e-05,0.0500343869018386,0.701130321653804,0.350565160826902,0.000936008979407828,10.9138953468977,2.37797956838224,10.9138953468977
"610",34040,2,1,5,"ag",11.5714285714286,3.18571428571429,0.0273794983388229,0.0136897491694114,3.65516302823286e-05,0.0500343869018386,0.547213627150826,0.273606813575413,0.000730530192246353,8.51800596076536,1.85595000632069,8.51800596076536
"611",34040,2,1,5,"bg",11.5714285714286,3.18571428571429,0,0,0,0.0500343869018386,0,0,0,8.51800596076536,1.85595000632069,8.51800596076536
"612",34040,2,1,5,"total",11.5714285714286,3.18571428571429,0.0273794983388229,0.0136897491694114,3.65516302823286e-05,0.0500343869018386,0.547213627150826,0.273606813575413,0.000730530192246353,8.51800596076536,1.85595000632069,8.51800596076536
"613",34040,2,3,3,"ag",16,6.25,0.0221161523832762,0.0110580761916381,3.92468847776788e-05,0.0500343869018386,0.442019054348869,0.221009527174435,0.000784398235051354,6.88053212292861,1.99280457502373,6.88053212292861
"614",34040,2,3,3,"bg",16,6.25,0,0,0,0.0500343869018386,0,0,0,6.88053212292861,1.99280457502373,6.88053212292861
"615",34040,2,3,3,"total",16,6.25,0.0221161523832762,0.0110580761916381,3.92468847776788e-05,0.0500343869018386,0.442019054348869,0.221009527174435,0.000784398235051354,6.88053212292861,1.99280457502373,6.88053212292861
"616",34040,2,3,5,"ag",13,1.45,0.00489685544702185,0.00244842772351092,6.53730202177417e-06,0.0500343869018386,0.0978698001562182,0.0489349000781091,0.000130656183208551,1.52345537418388,0.331938839250567,1.52345537418388
"617",34040,2,3,5,"bg",13,1.45,0,0,0,0.0500343869018386,0,0,0,1.52345537418388,0.331938839250567,1.52345537418388
"618",34040,2,3,5,"total",13,1.45,0.00489685544702185,0.00244842772351092,6.53730202177417e-06,0.0500343869018386,0.0978698001562182,0.0489349000781091,0.000130656183208551,1.52345537418388,0.331938839250567,1.52345537418388
"619",34040,2,4,2,"ag",31.5,0.288888888888889,0.174523702879665,0.0872618514398327,0.0014942719440557,0.0500343869018386,3.48807517561991,1.74403758780996,0.0298648996536577,54.2958794579487,75.8733332164335,54.2958794579487
"620",34040,2,4,2,"bg",31.5,0.288888888888889,0,0,0,0.0500343869018386,0,0,0,54.2958794579487,75.8733332164335,54.2958794579487
"621",34040,2,4,2,"total",31.5,0.288888888888889,0.174523702879665,0.0872618514398327,0.0014942719440557,0.0500343869018386,3.48807517561991,1.74403758780996,0.0298648996536577,54.2958794579487,75.8733332164335,54.2958794579487
"622",34040,2,4,3,"ag",22.75,0.25,0.0372651008179841,0.018632550408992,0.00031906379320358,0.0500343869018386,0.744789796087513,0.372394898043756,0.00637689023410128,11.593505000273,16.2008218084647,11.593505000273
"623",34040,2,4,3,"bg",22.75,0.25,0,0,0,0.0500343869018386,0,0,0,11.593505000273,16.2008218084647,11.593505000273
"624",34040,2,4,3,"total",22.75,0.25,0.0372651008179841,0.018632550408992,0.00031906379320358,0.0500343869018386,0.744789796087513,0.372394898043756,0.00637689023410128,11.593505000273,16.2008218084647,11.593505000273
"625",34040,2,4,4,"ag",26.3333333333333,0.133333333333333,0.00333663057950628,0.00166831528975314,4.45440182364089e-06,0.0500343869018386,0.0666867485765808,0.0333433742882904,8.90268093497354e-05,1.03805551195239,0.226177246510891,1.03805551195239
"626",34040,2,4,4,"bg",26.3333333333333,0.133333333333333,0,0,0,0.0500343869018386,0,0,0,1.03805551195239,0.226177246510891,1.03805551195239
"627",34040,2,4,4,"total",26.3333333333333,0.133333333333333,0.00333663057950628,0.00166831528975314,4.45440182364089e-06,0.0500343869018386,0.0666867485765808,0.0333433742882904,8.90268093497354e-05,1.03805551195239,0.226177246510891,1.03805551195239
"628",34040,2,4,5,"ag",38.3333333333333,0.3,0.0168322764468157,0.00841613822340784,2.24710890564989e-05,0.0500343869018386,0.33641416411954,0.16820708205977,0.000449112909099585,5.2366712250503,1.14099473961371,5.2366712250503
"629",34040,2,4,5,"bg",38.3333333333333,0.3,0,0,0,0.0500343869018386,0,0,0,5.2366712250503,1.14099473961371,5.2366712250503
"630",34040,2,4,5,"total",38.3333333333333,0.3,0.0168322764468157,0.00841613822340784,2.24710890564989e-05,0.0500343869018386,0.33641416411954,0.16820708205977,0.000449112909099585,5.2366712250503,1.14099473961371,5.2366712250503
"631",35500,1,1,4,"ag",10.6666666666667,1.83333333333333,0.0128483285550189,0.00642416427750943,1.04328427866753e-05,0.0500343869018386,0.256789966872697,0.128394983436349,0.00020851345310063,11.8478400994237,11.8478400994236,11.8478400994237
"632",35500,1,1,4,"bg",10.6666666666667,1.83333333333333,0,0,0,0.0500343869018386,0,0,0,11.8478400994237,11.8478400994236,11.8478400994237
"633",35500,1,1,4,"total",10.6666666666667,1.83333333333333,0.0128483285550189,0.00642416427750943,1.04328427866753e-05,0.0500343869018386,0.256789966872697,0.128394983436349,0.00020851345310063,11.8478400994237,11.8478400994236,11.8478400994237
"634",35500,1,1,5,"ag",9.5,1.7,0.00605055037118126,0.00302527518559063,4.91304690139918e-06,0.0500343869018386,0.120927840747838,0.0604639203739191,9.81934066872446e-05,5.5793991416309,5.5793991416309,5.5793991416309
"635",35500,1,1,5,"bg",9.5,1.7,0,0,0,0.0500343869018386,0,0,0,5.5793991416309,5.5793991416309,5.5793991416309
"636",35500,1,1,5,"total",9.5,1.7,0.00605055037118126,0.00302527518559063,4.91304690139918e-06,0.0500343869018386,0.120927840747838,0.0604639203739191,9.81934066872446e-05,5.5793991416309,5.5793991416309,5.5793991416309
"637",35500,1,4,4,"ag",12,0.7,0.00166253083227972,0.000831265416139859,1.34997503581113e-06,0.0500343869018386,0.033227764647969,0.0166138823239845,2.69809448941509e-05,1.5330709653683,1.5330709653683,1.5330709653683
"638",35500,1,4,4,"bg",12,0.7,0,0,0,0.0500343869018386,0,0,0,1.5330709653683,1.5330709653683,1.5330709653683
"639",35500,1,4,4,"total",12,0.7,0.00166253083227972,0.000831265416139859,1.34997503581113e-06,0.0500343869018386,0.033227764647969,0.0166138823239845,2.69809448941509e-05,1.5330709653683,1.5330709653683,1.5330709653683
"640",35500,1,4,5,"ag",29.5,0.44,0.0878830699711535,0.0439415349855768,7.13610528165767e-05,0.0500343869018386,1.7564534195966,0.878226709798298,0.00142624017671244,81.0396897935772,81.0396897935772,81.0396897935772
"641",35500,1,4,5,"bg",29.5,0.44,0,0,0,0.0500343869018386,0,0,0,81.0396897935772,81.0396897935772,81.0396897935772
"642",35500,1,4,5,"total",29.5,0.44,0.0878830699711535,0.0439415349855768,7.13610528165767e-05,0.0500343869018386,1.7564534195966,0.878226709798298,0.00142624017671244,81.0396897935772,81.0396897935772,81.0396897935772
"643",36010,1,1,3,"ag",12,10.5,0.0439383148531068,0.0219691574265534,3.56779116607228e-05,0.0500343869018386,0.87816235141061,0.439081175705305,0.000713067829345416,100,100,100
"644",36010,1,1,3,"bg",12,10.5,0,0,0,0.0500343869018386,0,0,0,100,100,100
"645",36010,1,1,3,"total",12,10.5,0.0439383148531068,0.0219691574265534,3.56779116607228e-05,0.0500343869018386,0.87816235141061,0.439081175705305,0.000713067829345416,100,100,100
"646",36010,2,4,4,"ag",30.4545454545455,0.281818181818182,0.0322976537840361,0.016148826892018,4.31173678016882e-05,0.0500343869018386,0.645509134495845,0.322754567247922,0.000861754694551953,84.4267868603266,84.4267868603266,84.4267868603266
"647",36010,2,4,4,"bg",30.4545454545455,0.281818181818182,0,0,0,0.0500343869018386,0,0,0,84.4267868603266,84.4267868603266,84.4267868603266
"648",36010,2,4,4,"total",30.4545454545455,0.281818181818182,0.0322976537840361,0.016148826892018,4.31173678016882e-05,0.0500343869018386,0.645509134495845,0.322754567247922,0.000861754694551953,84.4267868603266,84.4267868603266,84.4267868603266
"649",36010,2,4,5,"ag",23.25,0.25,0.00595756708261664,0.00297878354130832,7.95335205529321e-06,0.0500343869018386,0.119069453060445,0.0595347265302227,0.000158957719835695,15.5732131396734,15.5732131396734,15.5732131396734
"650",36010,2,4,5,"bg",23.25,0.25,0,0,0,0.0500343869018386,0,0,0,15.5732131396734,15.5732131396734,15.5732131396734
"651",36010,2,4,5,"total",23.25,0.25,0.00595756708261664,0.00297878354130832,7.95335205529321e-06,0.0500343869018386,0.119069453060445,0.0595347265302227,0.000158957719835695,15.5732131396734,15.5732131396734,15.5732131396734
"652",36041,2,1,4,"ag",8,2.2,0.00155923526582969,0.000779617632914843,2.08157907988263e-06,0.0500343869018386,0.0311632731482993,0.0155816365741497,4.16029696529796e-05,1.60416062447157,0.504028850718089,1.60416062447157
"653",36041,2,1,4,"bg",8,2.2,0,0,0,0.0500343869018386,0,0,0,1.60416062447157,0.504028850718089,1.60416062447157
"654",36041,2,1,4,"total",8,2.2,0.00155923526582969,0.000779617632914843,2.08157907988263e-06,0.0500343869018386,0.0311632731482993,0.0155816365741497,4.16029696529796e-05,1.60416062447157,0.504028850718089,1.60416062447157
"655",36041,2,1,5,"ag",8,3.2,0.00197844938952471,0.000989224694762354,2.64122993501549e-06,0.0500343869018386,0.0395417933951341,0.0197708966975671,5.27882941825041e-05,2.03545332621537,0.639541443077497,2.03545332621537
"656",36041,2,1,5,"bg",8,3.2,0,0,0,0.0500343869018386,0,0,0,2.03545332621537,0.639541443077497,2.03545332621537
"657",36041,2,1,5,"total",8,3.2,0.00197844938952471,0.000989224694762354,2.64122993501549e-06,0.0500343869018386,0.0395417933951341,0.0197708966975671,5.27882941825041e-05,2.03545332621537,0.639541443077497,2.03545332621537
"658",36041,2,2,1,"ag",12.5,6.2,0.036692106049697,0.0183460530248485,0.000316028307056628,0.0500343869018386,0.733337776711094,0.366668888355547,0.00631622223485294,37.7492948266142,76.5223795432824,37.7492948266142
"659",36041,2,2,1,"bg",12.5,6.2,0,0,0,0.0500343869018386,0,0,0,37.7492948266142,76.5223795432824,37.7492948266142
"660",36041,2,2,1,"total",12.5,6.2,0.036692106049697,0.0183460530248485,0.000316028307056628,0.0500343869018386,0.733337776711094,0.366668888355547,0.00631622223485294,37.7492948266142,76.5223795432824,37.7492948266142
"661",36041,2,3,3,"ag",13,3.4,0.0260022869722568,0.0130011434861284,5.08955263833671e-05,0.0500343869018386,0.519688330013318,0.259844165006659,0.00101721095300354,26.751476073695,12.3237276535019,26.751476073695
"662",36041,2,3,3,"bg",13,3.4,0,0,0,0.0500343869018386,0,0,0,26.751476073695,12.3237276535019,26.751476073695
"663",36041,2,3,3,"total",13,3.4,0.0260022869722568,0.0130011434861284,5.08955263833671e-05,0.0500343869018386,0.519688330013318,0.259844165006659,0.00101721095300354,26.751476073695,12.3237276535019,26.751476073695
"664",36041,2,3,5,"ag",18,1.6,0.00500795001723442,0.00250397500861721,6.68561327300795e-06,0.0500343869018386,0.100090164531433,0.0500450822657166,0.000133620369649463,5.15224123198266,1.61883927778992,5.15224123198266
"665",36041,2,3,5,"bg",18,1.6,0,0,0,0.0500343869018386,0,0,0,5.15224123198266,1.61883927778992,5.15224123198266
"666",36041,2,3,5,"total",18,1.6,0.00500795001723442,0.00250397500861721,6.68561327300795e-06,0.0500343869018386,0.100090164531433,0.0500450822657166,0.000133620369649463,5.15224123198266,1.61883927778992,5.15224123198266
"667",36041,2,4,5,"ag",27.625,0.425,0.025959419919584,0.012979709959792,3.46558255926446e-05,0.0500343869018386,0.518831578180686,0.259415789090343,0.000692640156871216,26.7073739170213,8.39148323163013,26.7073739170213
"668",36041,2,4,5,"bg",27.625,0.425,0,0,0,0.0500343869018386,0,0,0,26.7073739170213,8.39148323163013,26.7073739170213
"669",36041,2,4,5,"total",27.625,0.425,0.025959419919584,0.012979709959792,3.46558255926446e-05,0.0500343869018386,0.518831578180686,0.259415789090343,0.000692640156871216,26.7073739170213,8.39148323163013,26.7073739170213
