"","plot_ID","compartiment","stand_component","B_t_plot","C_t_plot","N_t_plot","Nt_plot","B_t_MA","C_t_MA","N_t_MA","Nt_MA","B_t_ha","C_t_ha","N_t_ha","Nt_ha"
"351",26010,"ag","DW",0.202508297391222,0.101254148695611,0.00018140403550914,16,1.0118456022481,0.505922801124051,0.000906396813980319,79.9450187697416,4.04738240899241,2.0236912044962,0.00362558725592127,319.780075078966
"352",26020,"ag","DW",0.753090321843833,0.376545160921916,0.00120338734699621,38,3.76286374469475,1.88143187234737,0.0060128015026801,189.869419578136,15.051454978779,7.52572748938949,0.0240512060107204,759.477678312545
"353",26030,"ag","DW",0.114536034387344,0.0572680171936719,0.000116021936216285,25,0.572286588681747,0.286143294340874,0.000579710991782042,124.914091827721,2.28914635472699,1.14457317736349,0.00231884396712817,499.656367310885
"354",27011,"ag","DW",2.2665627243726,1.1332813621863,0.003603128194118,57,11.3250249714228,5.66251248571138,0.0180032594442843,284.804129367204,45.300099885691,22.6500499428455,0.0720130377771371,1139.21651746882
"355",27040,"ag","DW",0.0868906408518845,0.0434453204259423,7.05552003717302e-05,13,0.434154619613674,0.217077309806837,0.000352533551126303,64.955327750415,1.7366184784547,0.868309239227348,0.00141013420450521,259.82131100166
"356",29080,"ag","DW",1.0781918507694,0.539095925384698,0.00197176440309234,42,5.38725423419636,2.69362711709818,0.00985204638842034,209.855674270572,21.5490169367854,10.7745084683927,0.0394081855536814,839.422697082287
"357",29090,"ag","DW",0.54310812136172,0.27155406068086,0.00193371449610926,36,2.71367430976636,1.35683715488318,0.00966192760542352,179.876292231919,10.8546972390654,5.42734861953272,0.0386477104216941,719.505168927674
"358",32010,"ag","DW",0.28950418596983,0.144752092984915,0.000328564224243242,32,1.4465260988298,0.723263049414902,0.00164169206713697,159.890037539483,5.78610439531921,2.89305219765961,0.00656676826854788,639.560150157933
"359",32020,"ag","DW",0.48527828290828,0.24263914145414,0.000437253370194217,18,2.42472383972815,1.21236191986408,0.00218476430545684,89.9381461159593,9.6988953589126,4.8494476794563,0.00873905722182735,359.752584463837
"360",32050,"ag","DW",0.0980442372499244,0.0490221186249622,7.96119206469386e-05,7,0.489884274200638,0.244942137100319,0.000397786030650918,34.9759457117619,1.95953709680255,0.979768548401275,0.00159114412260367,139.903782847048
