"","plot_ID","loc_name","state","date","CCS_nr","t_ID","SP_group","DW_type","L_dm","D_cm","dec_type","dom_SP","tpS_SP_com_name","tpS_ID","LH_NH","L_m","D_m","D_h_m","dec_type_BWI"
"675",27011,"Landstuhler Bruch","RP","08.02.2023","MB",51,2,1,60,15,2,"GFI","Picea abies",1,"NB",6,0.15,1.3,1
"676",27011,"Landstuhler Bruch","RP","08.02.2023","MB",52,2,1,150,12,2,"GFI","Picea abies",1,"NB",15,0.12,1.3,1
"677",27011,"Landstuhler Bruch","RP","08.02.2023","MB",53,2,1,15,10,4,"GFI","Picea abies",1,"NB",1.5,0.1,1.3,3
"678",27011,"Landstuhler Bruch","RP","08.02.2023","MB",54,2,1,40,11,4,"GFI","Picea abies",1,"NB",4,0.11,1.3,3
"679",27011,"Landstuhler Bruch","RP","08.02.2023","MB",55,2,1,90,16,5,"GFI","Picea abies",1,"NB",9,0.16,1.3,4
"680",27011,"Landstuhler Bruch","RP","08.02.2023","MB",56,2,4,2,42,5,"GFI","Picea abies",1,"NB",0.2,0.42,1.3,4
"681",27011,"Landstuhler Bruch","RP","08.02.2023","MB",57,2,4,2,23,4,"GFI","Picea abies",1,"NB",0.2,0.23,1.3,3
"682",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",1,1,3,45,13,2,"MBI","Betula spp.",26,"LB",4.5,0.13,1.3,1
"683",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",2,1,3,46,13,2,"MBI","Betula spp.",26,"LB",4.6,0.13,1.3,1
"684",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",3,1,3,71,16,4,"MBI","Betula spp.",26,"LB",7.1,0.16,1.3,3
"685",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",4,1,3,54,14,4,"MBI","Betula spp.",26,"LB",5.4,0.14,1.3,3
"686",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",5,1,4,8,11,4,"MBI","Betula spp.",26,"LB",0.8,0.11,1.3,3
"687",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",6,1,1,18,10,3,"MBI","Betula spp.",26,"LB",1.8,0.1,1.3,2
"688",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",7,1,1,57,7,3,"MBI","Betula spp.",26,"LB",5.7,0.07,1.3,2
"689",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",8,1,1,39,6,3,"MBI","Betula spp.",26,"LB",3.9,0.06,1.3,2
"690",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",9,1,4,2,11,4,"MBI","Betula spp.",26,"LB",0.2,0.11,1.3,3
"691",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",10,1,4,2,20,5,"MBI","Betula spp.",26,"LB",0.2,0.2,1.3,4
"692",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",11,1,1,11,7,2,"MBI","Betula spp.",26,"LB",1.1,0.07,1.3,1
"693",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",12,1,1,42,13,4,"MBI","Betula spp.",26,"LB",4.2,0.13,1.3,3
"694",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",13,1,4,60,21,5,"MBI","Betula spp.",26,"LB",6,0.21,1.3,4
"695",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",14,1,1,11,19,2,"MBI","Betula spp.",26,"LB",1.1,0.19,1.3,1
"696",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",15,1,1,21,8,3,"MBI","Betula spp.",26,"LB",2.1,0.08,1.3,2
"697",26010,"Brander Bruch/Münden","RP","06.02.2023","MB",16,1,1,22,11,2,"MBI","Betula spp.",26,"LB",2.2,0.11,1.3,1
"698",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",1,1,4,6,10,4,"SER","Alnus spp.",28,"LB",0.6,0.1,1.3,3
"699",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",2,1,3,73,10,3,"SER","Alnus spp.",28,"LB",7.3,0.1,1.3,2
"700",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",3,1,4,3,13,4,"SER","Alnus spp.",28,"LB",0.3,0.13,1.3,3
"701",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",4,1,3,17,10,3,"SER","Alnus spp.",28,"LB",1.7,0.1,1.3,2
"702",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",5,1,3,106,18,2,"SER","Alnus spp.",28,"LB",10.6,0.18,1.3,1
"703",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",6,1,3,16,10,2,"SER","Alnus spp.",28,"LB",1.6,0.1,1.3,1
"704",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",7,1,4,6,14,4,"SER","Alnus spp.",28,"LB",0.6,0.14,1.3,3
"705",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",8,1,4,2,22,5,"SER","Alnus spp.",28,"LB",0.2,0.22,1.3,4
"706",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",9,1,4,11,10,3,"SER","Alnus spp.",28,"LB",1.1,0.1,1.3,2
"707",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",10,1,3,30,13,3,"SER","Alnus spp.",28,"LB",3,0.13,1.3,2
"708",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",11,1,3,39,10,3,"SER","Alnus spp.",28,"LB",3.9,0.1,1.3,2
"709",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",12,1,2,120,16,1,"SER","Alnus spp.",28,"LB",12,0.16,1.3,1
"710",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",13,1,1,21,11,2,"SER","Alnus spp.",28,"LB",2.1,0.11,1.3,1
"711",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",14,1,4,2,22,5,"SER","Alnus spp.",28,"LB",0.2,0.22,1.3,4
"712",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",15,1,4,55,11,3,"SER","Alnus spp.",28,"LB",5.5,0.11,1.3,2
"713",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",16,1,4,105,11,3,"SER","Alnus spp.",28,"LB",10.5,0.11,1.3,2
"714",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",17,1,1,140,24,1,"SER","Alnus spp.",28,"LB",14,0.24,1.3,1
"715",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",18,1,1,100,14,2,"SER","Alnus spp.",28,"LB",10,0.14,1.3,1
"716",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",19,1,4,3,23,5,"SER","Alnus spp.",28,"LB",0.3,0.23,1.3,4
"717",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",20,1,4,3,25,5,"SER","Alnus spp.",28,"LB",0.3,0.25,1.3,4
"718",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",21,1,4,2,22,5,"SER","Alnus spp.",28,"LB",0.2,0.22,1.3,4
"719",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",22,1,4,4,27,5,"SER","Alnus spp.",28,"LB",0.4,0.27,1.3,4
"720",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",23,1,4,4,35,4,"SER","Alnus spp.",28,"LB",0.4,0.35,1.3,3
"721",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",24,1,4,4,11,4,"SER","Alnus spp.",28,"LB",0.4,0.11,1.3,3
"722",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",25,1,1,75,8,2,"SER","Alnus spp.",28,"LB",7.5,0.08,1.3,1
"723",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",26,1,4,5,11,4,"SER","Alnus spp.",28,"LB",0.5,0.11,1.3,3
"724",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",27,1,4,3,12,4,"SER","Alnus spp.",28,"LB",0.3,0.12,1.3,3
"725",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",28,1,1,57,9,2,"SER","Alnus spp.",28,"LB",5.7,0.09,1.3,1
"726",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",29,1,1,11,10,3,"SER","Alnus spp.",28,"LB",1.1,0.1,1.3,2
"727",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",30,1,4,2,37,5,"SER","Alnus spp.",28,"LB",0.2,0.37,1.3,4
"728",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",31,1,4,2,36,5,"SER","Alnus spp.",28,"LB",0.2,0.36,1.3,4
"729",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",32,1,1,12,10,4,"SER","Alnus spp.",28,"LB",1.2,0.1,1.3,3
"730",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",33,1,4,2,25,5,"SER","Alnus spp.",28,"LB",0.2,0.25,1.3,4
"731",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",34,1,1,26,9,3,"SER","Alnus spp.",28,"LB",2.6,0.09,1.3,2
"732",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",35,1,4,2,30,5,"SER","Alnus spp.",28,"LB",0.2,0.3,1.3,4
"733",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",36,1,4,2,17,5,"SER","Alnus spp.",28,"LB",0.2,0.17,1.3,4
"734",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",37,1,4,2,16,5,"SER","Alnus spp.",28,"LB",0.2,0.16,1.3,4
"735",26020,"Ellerhorst/Münden","HE","06.02.2023","MB",38,1,4,42,7,3,"SER","Alnus spp.",28,"LB",4.2,0.07,1.3,2
"736",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",1,1,3,105,14,3,"SER","Alnus spp.",28,"LB",10.5,0.14,1.3,2
"737",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",2,1,3,110,13,3,"SER","Alnus spp.",28,"LB",11,0.13,1.3,2
"738",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",3,1,4,2,20,5,"SER","Alnus spp.",28,"LB",0.2,0.2,1.3,4
"739",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",4,1,4,3,31,5,"SER","Alnus spp.",28,"LB",0.3,0.31,1.3,4
"740",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",5,1,4,1,20,5,"SER","Alnus spp.",28,"LB",0.1,0.2,1.3,4
"741",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",6,1,4,6,11,4,"SER","Alnus spp.",28,"LB",0.6,0.11,1.3,3
"742",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",7,1,1,63,10,4,"SER","Alnus spp.",28,"LB",6.3,0.1,1.3,3
"743",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",8,1,4,3,10,5,"SER","Alnus spp.",28,"LB",0.3,0.1,1.3,4
"744",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",9,1,1,31,9,4,"SER","Alnus spp.",28,"LB",3.1,0.09,1.3,3
"745",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",10,1,4,2,15,5,"SER","Alnus spp.",28,"LB",0.2,0.15,1.3,4
"746",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",11,1,4,2,14,5,"SER","Alnus spp.",28,"LB",0.2,0.14,1.3,4
"747",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",12,1,4,2,26,5,"SER","Alnus spp.",28,"LB",0.2,0.26,1.3,4
"748",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",13,1,4,2,38,5,"SER","Alnus spp.",28,"LB",0.2,0.38,1.3,4
"749",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",14,1,4,2,27,5,"SER","Alnus spp.",28,"LB",0.2,0.27,1.3,4
"750",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",15,1,4,2,31,5,"SER","Alnus spp.",28,"LB",0.2,0.31,1.3,4
"751",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",16,1,4,2,25,5,"SER","Alnus spp.",28,"LB",0.2,0.25,1.3,4
"752",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",17,1,4,2,13,5,"SER","Alnus spp.",28,"LB",0.2,0.13,1.3,4
"753",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",18,1,4,2,32,5,"SER","Alnus spp.",28,"LB",0.2,0.32,1.3,4
"754",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",19,1,4,2,16,5,"SER","Alnus spp.",28,"LB",0.2,0.16,1.3,4
"755",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",20,1,4,2,20,5,"SER","Alnus spp.",28,"LB",0.2,0.2,1.3,4
"756",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",21,1,4,2,20,5,"SER","Alnus spp.",28,"LB",0.2,0.2,1.3,4
"757",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",22,1,1,14,10,4,"SER","Alnus spp.",28,"LB",1.4,0.1,1.3,3
"758",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",23,1,4,4,17,4,"SER","Alnus spp.",28,"LB",0.4,0.17,1.3,3
"759",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",24,1,4,3,14,5,"SER","Alnus spp.",28,"LB",0.3,0.14,1.3,4
"760",26030,"Krämersgrund/Wetter","HE","14.02.2023","MB",25,1,4,2,20,4,"SER","Alnus spp.",28,"LB",0.2,0.2,1.3,3
