bund_nr,labor,labornr,pnr,anzteile
50013,200,107393,5,1
50013,200,107031,1,1
50013,200,107032,2,1
50013,200,107031,1,1
50013,200,107031,1,1
50013,200,107031,1,1
50013,200,107031,1,1
50013,200,107031,1,1
50013,200,107392,4,1
50013,200,107392,4,1
50013,200,107032,2,1
50013,200,107032,2,1
50013,200,107031,1,1
50013,200,107032,2,1
50013,200,107393,5,1
50013,200,107031,1,1
50013,200,107031,1,1
50013,200,107031,1,1
50013,200,107392,4,1
50013,200,107032,2,1
50013,200,107392,4,1
50013,200,107032,2,1
50013,200,107032,2,1
50013,200,107032,2,1
50013,200,107032,2,1
50013,200,107032,2,1
50013,200,107393,5,1
50013,200,107393,5,1
50013,200,107392,4,1
50013,200,107393,5,1
50013,200,107392,4,1
50013,200,107392,4,1
50013,200,107032,2,1
50013,200,107033,3,1
50013,200,107033,3,1
50013,200,107033,3,1
50013,200,107392,4,1
50014,200,107039,3,1
50014,200,107039,3,1
50014,200,107039,3,1
50014,200,107038,2,1
50014,200,107038,2,1
50014,200,107037,1,1
50014,200,107037,1,1
50014,200,107038,2,1
50014,200,107037,1,1
50014,200,107037,1,1
50014,200,107039,3,1
50014,200,107039,3,1
50014,200,107038,2,1
50014,200,107037,1,1
50014,200,107039,3,1
50014,200,107037,1,1
50014,200,107038,2,1
50014,200,107039,3,1
50014,200,107039,3,1
50014,200,107039,3,1
50014,200,107037,1,1
50014,200,107037,1,1
50014,200,107037,1,1
50014,200,107037,1,1
50014,200,107037,1,1
50014,200,107038,2,1
50014,200,107038,2,1
50014,200,107038,2,1
50014,200,107037,1,1
50014,200,107037,1,1
50014,200,107039,3,1
50014,200,107038,2,1
50014,200,107038,2,1
50014,200,107039,3,1
50014,200,107038,2,1
50014,200,107038,2,1
50014,200,107039,3,1
50014,200,107039,3,1
50014,200,107039,3,1
50014,200,107038,2,1
50014,200,107039,3,1
50014,200,107037,1,1
50014,200,107037,1,1
50014,200,107038,2,1
50014,200,107038,2,1
50015,200,109095,5,1
50015,200,109095,5,1
50015,200,109098,8,1
50015,200,109094,4,1
50015,200,109091,1,1
50015,200,109095,5,1
50015,200,109094,4,1
50015,200,109093,3,1
50015,200,109093,3,1
50015,200,109093,3,1
50015,200,109099,9,1
50015,200,109095,5,1
50015,200,109092,2,1
50015,200,109097,7,1
50015,200,109091,1,1
50015,200,109093,3,1
50015,200,109091,1,1
50015,200,109091,1,1
50015,200,109095,5,1
50015,200,109097,7,1
50015,200,109095,5,1
50015,200,109095,5,1
50015,200,109096,6,1
50015,200,109091,1,1
50015,200,109094,4,1
50015,200,109094,4,1
50015,200,109093,3,1
50015,200,109093,3,1
50015,200,109094,4,1
50015,200,109093,3,1
50015,200,109094,4,1
50015,200,109094,4,1
50015,200,109096,6,1
50015,200,109096,6,1
50015,200,109099,9,1
50015,200,109092,2,1
50015,200,109092,2,1
50015,200,109093,3,1
50015,200,109098,8,1
50015,200,109094,4,1
50015,200,109095,5,1
50015,200,109095,5,1
50015,200,109098,8,1
50015,200,109094,4,1
50015,200,109097,7,1
50015,200,109097,7,1
50015,200,109097,7,1
50015,200,109098,8,1
50015,200,109094,4,1
50015,200,109091,1,1
50015,200,109091,1,1
50015,200,109091,1,1
50015,200,109099,9,1
50015,200,109098,8,1
50015,200,109098,8,1
50015,200,109098,8,1
50015,200,109097,7,1
50015,200,109099,9,1
50015,200,109091,1,1
50015,200,109099,9,1
50015,200,109096,6,1
50015,200,109097,7,1
50015,200,109097,7,1
50015,200,109098,8,1
50015,200,109095,5,1
50015,200,109097,7,1
50015,200,109095,5,1
50015,200,109092,2,1
50015,200,109091,1,1
50015,200,109099,9,1
50015,200,109095,5,1
50015,200,109096,6,1
50015,200,109097,7,1
50015,200,109099,9,1
50015,200,109098,8,1
50015,200,109099,9,1
50015,200,109091,1,1
50015,200,109098,8,1
50015,200,109092,2,1
50015,200,109093,3,1
50015,200,109098,8,1
50015,200,109096,6,1
50015,200,109096,6,1
50015,200,109091,1,1
50015,200,109097,7,1
50015,200,109091,1,1
50015,200,109092,2,1
50015,200,109092,2,1
50015,200,109093,3,1
50015,200,109091,1,1
50015,200,109096,6,1
50015,200,109097,7,1
50015,200,109096,6,1
50015,200,109098,8,1
50015,200,109097,7,1
50015,200,109096,6,1
50015,200,109092,2,1
50015,200,109093,3,1
50015,200,109093,3,1
50015,200,109096,6,1
50015,200,109097,7,1
50015,200,109097,7,1
50015,200,109096,6,1
50015,200,109099,9,1
50015,200,109099,9,1
50015,200,109098,8,1
50015,200,109092,2,1
50015,200,109092,2,1
50015,200,109098,8,1
50015,200,109096,6,1
50015,200,109094,4,1
50015,200,109094,4,1
50015,200,109099,9,1
50015,200,109098,8,1
50015,200,109092,2,1
50015,200,109091,1,1
50015,200,109093,3,1
50015,200,109093,3,1
50015,200,109099,9,1
50015,200,109095,5,1
50015,200,109094,4,1
50015,200,109094,4,1
50015,200,109093,3,1
50015,200,109092,2,1
50015,200,109092,2,1
50015,200,109095,5,1
50015,200,109095,5,1
50015,200,109099,9,1
50015,200,109096,6,1
50015,200,109099,9,1
50015,200,109092,2,1
50015,200,109094,4,1
50015,200,109092,2,1
50015,200,109099,9,1
50015,200,109096,6,1
50016,200,108020,2,1
50016,200,108020,2,1
50016,200,108021,3,1
50016,200,108021,3,1
50016,200,108020,2,1
50016,200,108021,3,1
50016,200,108020,2,1
50016,200,108021,3,1
50016,200,108020,2,1
50016,200,108020,2,1
50016,200,108019,1,1
50016,200,108019,1,1
50016,200,108020,2,1
50016,200,108019,1,1
50016,200,108020,2,1
50016,200,108021,3,1
50016,200,108019,1,1
50016,200,108020,2,1
50016,200,108019,1,1
50016,200,108019,1,1
50016,200,108020,2,1
50016,200,108019,1,1
50016,200,108021,3,1
50016,200,108021,3,1
50016,200,108021,3,1
50016,200,108019,1,1
50016,200,108019,1,1
50016,200,108020,2,1
50016,200,108019,1,1
50016,200,108021,3,1
50016,200,108021,3,1
50016,200,108020,2,1
50016,200,108021,3,1
50016,200,108019,1,1
50016,200,108019,1,1
50016,200,108020,2,1
50016,200,108020,2,1
50016,200,108021,3,1
50016,200,108019,1,1
50016,200,108019,1,1
50016,200,108021,3,1
50016,200,108019,1,1
50016,200,108021,3,1
50016,200,108021,3,1
50016,200,108020,2,1
50017,200,107050,2,1
50017,200,107049,1,1
50017,200,107050,2,1
50017,200,107050,2,1
50017,200,107051,3,1
50017,200,107051,3,1
50017,200,107049,1,1
50017,200,107050,2,1
50017,200,107050,2,1
50017,200,107051,3,1
50017,200,107051,3,1
50017,200,107049,1,1
50017,200,107051,3,1
50017,200,107051,3,1
50017,200,107050,2,1
50017,200,107050,2,1
50017,200,107049,1,1
50017,200,107049,1,1
50017,200,107049,1,1
50017,200,107049,1,1
50017,200,107049,1,1
50017,200,107051,3,1
50017,200,107050,2,1
50017,200,107051,3,1
50017,200,107049,1,1
50017,200,107049,1,1
50017,200,107051,3,1
50017,200,107050,2,1
50017,200,107050,2,1
50017,200,107050,2,1
50017,200,107050,2,1
50017,200,107051,3,1
50017,200,107051,3,1
50017,200,107049,1,1
50017,200,107049,1,1
50017,200,107049,1,1
50017,200,107049,1,1
50017,200,107049,1,1
50017,200,107051,3,1
50017,200,107051,3,1
50017,200,107050,2,1
50017,200,107051,3,1
50017,200,107051,3,1
50017,200,107050,2,1
50017,200,107050,2,1
50018,200,309062,8,1
50018,200,309060,6,1
50018,200,309061,7,1
50018,200,309058,4,1
50018,200,309056,2,1
50018,200,309055,1,1
50018,200,309055,1,1
50018,200,309062,8,1
50018,200,309060,6,1
50018,200,309060,6,1
50018,200,309060,6,1
50018,200,309055,1,1
50018,200,309057,3,1
50018,200,309057,3,1
50018,200,309055,1,1
50018,200,309055,1,1
50018,200,309058,4,1
50018,200,309058,4,1
50018,200,309057,3,1
50018,200,309057,3,1
50018,200,309059,5,1
50018,200,309063,9,1
50018,200,309063,9,1
50018,200,309059,5,1
50018,200,309060,6,1
50018,200,309061,7,1
50018,200,309061,7,1
50018,200,309063,9,1
50018,200,309063,9,1
50018,200,309059,5,1
50018,200,309063,9,1
50018,200,309060,6,1
50018,200,309063,9,1
50018,200,309055,1,1
50018,200,309062,8,1
50018,200,309060,6,1
50018,200,309061,7,1
50018,200,309059,5,1
50018,200,309063,9,1
50018,200,309058,4,1
50018,200,309056,2,1
50018,200,309063,9,1
50018,200,309063,9,1
50018,200,309059,5,1
50018,200,309059,5,1
50018,200,309059,5,1
50018,200,309062,8,1
50018,200,309055,1,1
50018,200,309059,5,1
50018,200,309055,1,1
50018,200,309056,2,1
50018,200,309056,2,1
50018,200,309056,2,1
50018,200,309060,6,1
50018,200,309056,2,1
50018,200,309055,1,1
50018,200,309062,8,1
50018,200,309055,1,1
50018,200,309057,3,1
50018,200,309061,7,1
50018,200,309061,7,1
50018,200,309056,2,1
50018,200,309057,3,1
50018,200,309062,8,1
50018,200,309060,6,1
50018,200,309060,6,1
50018,200,309059,5,1
50018,200,309058,4,1
50018,200,309058,4,1
50018,200,309057,3,1
50018,200,309061,7,1
50018,200,309055,1,1
50018,200,309063,9,1
50018,200,309062,8,1
50018,200,309058,4,1
50018,200,309056,2,1
50018,200,309057,3,1
50018,200,309062,8,1
50018,200,309059,5,1
50018,200,309059,5,1
50018,200,309058,4,1
50018,200,309057,3,1
50018,200,309063,9,1
50018,200,309063,9,1
50018,200,309056,2,1
50018,200,309062,8,1
50018,200,309060,6,1
50018,200,309061,7,1
50018,200,309057,3,1
50018,200,309062,8,1
50018,200,309062,8,1
50018,200,309056,2,1
50018,200,309058,4,1
50018,200,309057,3,1
50018,200,309057,3,1
50018,200,309055,1,1
50018,200,309061,7,1
50018,200,309061,7,1
50018,200,309056,2,1
50018,200,309059,5,1
50018,200,309060,6,1
50018,200,309059,5,1
50018,200,309062,8,1
50018,200,309060,6,1
50018,200,309061,7,1
50018,200,309055,1,1
50018,200,309058,4,1
50018,200,309058,4,1
50018,200,309061,7,1
50018,200,309057,3,1
50018,200,309056,2,1
50018,200,309063,9,1
50018,200,309061,7,1
50018,200,309056,2,1
50018,200,309057,3,1
50018,200,309058,4,1
50018,200,309058,4,1
50018,200,309059,5,1
50018,200,309063,9,1
50018,200,309060,6,1
50018,200,309061,7,1
50018,200,309060,6,1
50018,200,309061,7,1
50018,200,309062,8,1
50018,200,309057,3,1
50018,200,309056,2,1
50018,200,309059,5,1
50018,200,309062,8,1
50018,200,309062,8,1
50018,200,309063,9,1
50018,200,309055,1,1
50018,200,309055,1,1
50018,200,309056,2,1
50018,200,309058,4,1
50018,200,309058,4,1
50019,200,109122,5,1
50019,200,109126,9,1
50019,200,109125,8,1
50019,200,109125,8,1
50019,200,109123,6,1
50019,200,109123,6,1
50019,200,109123,6,1
50019,200,109124,7,1
50019,200,109124,7,1
50019,200,109125,8,1
50019,200,109126,9,1
50019,200,109126,9,1
50019,200,109122,5,1
50019,200,109122,5,1
50019,200,109121,4,1
50019,200,109120,3,1
50019,200,109120,3,1
50019,200,109119,2,1
50019,200,109119,2,1
50019,200,109118,1,1
50019,200,109126,9,1
50019,200,109119,2,1
50019,200,109120,3,1
50019,200,109122,5,1
50019,200,109123,6,1
50019,200,109123,6,1
50019,200,109125,8,1
50019,200,109125,8,1
50019,200,109126,9,1
50019,200,109118,1,1
50019,200,109118,1,1
50019,200,109122,5,1
50019,200,109121,4,1
50019,200,109121,4,1
50019,200,109121,4,1
50019,200,109120,3,1
50019,200,109119,2,1
50019,200,109119,2,1
50019,200,109126,9,1
50019,200,109120,3,1
50019,200,109118,1,1
50019,200,109119,2,1
50019,200,109118,1,1
50019,200,109123,6,1
50019,200,109123,6,1
50019,200,109124,7,1
50019,200,109125,8,1
50019,200,109121,4,1
50019,200,109121,4,1
50019,200,109120,3,1
50019,200,109120,3,1
50019,200,109121,4,1
50019,200,109118,1,1
50019,200,109122,5,1
50019,200,109122,5,1
50019,200,109120,3,1
50019,200,109119,2,1
50019,200,109123,6,1
50019,200,109124,7,1
50019,200,109125,8,1
50019,200,109118,1,1
50019,200,109118,1,1
50019,200,109118,1,1
50019,200,109121,4,1
50019,200,109121,4,1
50019,200,109119,2,1
50019,200,109119,2,1
50019,200,109120,3,1
50019,200,109120,3,1
50019,200,109119,2,1
50019,200,109122,5,1
50019,200,109122,5,1
50019,200,109124,7,1
50019,200,109124,7,1
50019,200,109126,9,1
50019,200,109121,4,1
50019,200,109121,4,1
50019,200,109120,3,1
50019,200,109119,2,1
50019,200,109119,2,1
50019,200,109121,4,1
50019,200,109120,3,1
50019,200,109120,3,1
50019,200,109126,9,1
50019,200,109119,2,1
50019,200,109119,2,1
50019,200,109123,6,1
50019,200,109123,6,1
50019,200,109124,7,1
50019,200,109125,8,1
50019,200,109125,8,1
50019,200,109120,3,1
50019,200,109120,3,1
50019,200,109119,2,1
50019,200,109121,4,1
50019,200,109121,4,1
50019,200,109121,4,1
50019,200,109122,5,1
50019,200,109125,8,1
50019,200,109124,7,1
50019,200,109123,6,1
50019,200,109126,9,1
50019,200,109122,5,1
50019,200,109124,7,1
50019,200,109118,1,1
50019,200,109118,1,1
50019,200,109122,5,1
50019,200,109126,9,1
50019,200,109122,5,1
50019,200,109118,1,1
50019,200,109125,8,1
50019,200,109125,8,1
50019,200,109125,8,1
50019,200,109123,6,1
50019,200,109123,6,1
50019,200,109123,6,1
50019,200,109123,6,1
50019,200,109124,7,1
50019,200,109125,8,1
50019,200,109126,9,1
50019,200,109122,5,1
50019,200,109122,5,1
50019,200,109126,9,1
50019,200,109126,9,1
50019,200,109124,7,1
50019,200,109118,1,1
50019,200,109118,1,1
50019,200,109118,1,1
50019,200,109126,9,1
50019,200,109124,7,1
50019,200,109124,7,1
50019,200,109124,7,1
50019,200,109124,7,1
50019,200,109125,8,1
50019,200,109126,9,1
50020,200,106072,6,1
50020,200,106072,6,1
50020,200,106072,6,1
50020,200,106070,4,1
50020,200,106070,4,1
50020,200,106072,6,1
50020,200,106068,2,1
50020,200,106069,3,1
50020,200,106067,1,1
50020,200,106067,1,1
50020,200,106067,1,1
50020,200,106067,1,1
50020,200,106069,3,1
50020,200,106069,3,1
50020,200,106067,1,1
50020,200,106070,4,1
50020,200,106070,4,1
50020,200,106071,5,1
50020,200,106072,6,1
50020,200,106071,5,1
50020,200,106069,3,1
50020,200,106069,3,1
50020,200,106069,3,1
50020,200,106067,1,1
50020,200,106068,2,1
50020,200,106069,3,1
50020,200,106067,1,1
50020,200,106068,2,1
50020,200,106068,2,1
50020,200,106068,2,1
50020,200,106069,3,1
50020,200,106069,3,1
50020,200,106070,4,1
50020,200,106070,4,1
50020,200,106071,5,1
50020,200,106071,5,1
50020,200,106068,2,1
50020,200,106071,5,1
50020,200,106067,1,1
50020,200,106067,1,1
50020,200,106071,5,1
50020,200,106071,5,1
50020,200,106068,2,1
50020,200,106071,5,1
50020,200,106068,2,1
50020,200,106072,6,1
50020,200,106069,3,1
50020,200,106071,5,1
50020,200,106068,2,1
50020,200,106067,1,1
50020,200,106067,1,1
50020,200,106068,2,1
50020,200,106070,4,1
50020,200,106070,4,1
50020,200,106071,5,1
50020,200,106067,1,1
50020,200,106067,1,1
50020,200,106069,3,1
50020,200,106071,5,1
50020,200,106071,5,1
50020,200,106069,3,1
50020,200,106071,5,1
50020,200,106067,1,1
50020,200,106071,5,1
50020,200,106072,6,1
50020,200,106070,4,1
50020,200,106070,4,1
50020,200,106068,2,1
50020,200,106070,4,1
50020,200,106072,6,1
50020,200,106070,4,1
50020,200,106072,6,1
50020,200,106070,4,1
50020,200,106072,6,1
50020,200,106072,6,1
50020,200,106070,4,1
50020,200,106069,3,1
50020,200,106069,3,1
50020,200,106068,2,1
50020,200,106068,2,1
50020,200,106072,6,1
50020,200,106067,1,1
50020,200,106070,4,1
50020,200,106071,5,1
50020,200,106072,6,1
50020,200,106068,2,1
50020,200,106068,2,1
50020,200,106072,6,1
50020,200,106072,6,1
50020,200,106069,3,1
50021,200,106340,6,1
50021,200,106341,9,1
50021,200,106076,5,1
50021,200,106339,3,1
50021,200,106074,2,1
50021,200,106073,1,1
50021,200,106339,3,1
50021,200,106340,6,1
50021,200,106340,6,1
50021,200,106078,8,1
50021,200,106078,8,1
50021,200,106077,7,1
50021,200,106078,8,1
50021,200,106078,8,1
50021,200,106078,8,1
50021,200,106077,7,1
50021,200,106076,5,1
50021,200,106339,3,1
50021,200,106339,3,1
50021,200,106075,4,1
50021,200,106341,9,1
50021,200,106076,5,1
50021,200,106076,5,1
50021,200,106075,4,1
50021,200,106074,2,1
50021,200,106074,2,1
50021,200,106341,9,1
50021,200,106077,7,1
50021,200,106077,7,1
50021,200,106074,2,1
50021,200,106074,2,1
50021,200,106076,5,1
50021,200,106076,5,1
50021,200,106340,6,1
50021,200,106341,9,1
50021,200,106341,9,1
50021,200,106075,4,1
50021,200,106075,4,1
50021,200,106077,7,1
50021,200,106073,1,1
50021,200,106078,8,1
50021,200,106077,7,1
50021,200,106341,9,1
50021,200,106341,9,1
50021,200,106078,8,1
50021,200,106075,4,1
50021,200,106074,2,1
50021,200,106077,7,1
50021,200,106074,2,1
50021,200,106078,8,1
50021,200,106078,8,1
50021,200,106340,6,1
50021,200,106078,8,1
50021,200,106073,1,1
50021,200,106073,1,1
50021,200,106339,3,1
50021,200,106339,3,1
50021,200,106339,3,1
50021,200,106340,6,1
50021,200,106341,9,1
50021,200,106073,1,1
50021,200,106073,1,1
50021,200,106339,3,1
50021,200,106339,3,1
50021,200,106341,9,1
50021,200,106074,2,1
50021,200,106075,4,1
50021,200,106077,7,1
50021,200,106076,5,1
50021,200,106339,3,1
50021,200,106340,6,1
50021,200,106341,9,1
50021,200,106074,2,1
50021,200,106073,1,1
50021,200,106077,7,1
50021,200,106076,5,1
50021,200,106075,4,1
50021,200,106075,4,1
50021,200,106074,2,1
50021,200,106074,2,1
50021,200,106078,8,1
50021,200,106073,1,1
50021,200,106073,1,1
50021,200,106078,8,1
50021,200,106077,7,1
50021,200,106340,6,1
50021,200,106077,7,1
50021,200,106076,5,1
50021,200,106074,2,1
50021,200,106078,8,1
50021,200,106076,5,1
50021,200,106339,3,1
50021,200,106075,4,1
50021,200,106075,4,1
50021,200,106077,7,1
50021,200,106075,4,1
50021,200,106339,3,1
50021,200,106341,9,1
50021,200,106075,4,1
50021,200,106078,8,1
50021,200,106341,9,1
50021,200,106340,6,1
50021,200,106340,6,1
50021,200,106339,3,1
50021,200,106078,8,1
50021,200,106339,3,1
50021,200,106075,4,1
50021,200,106073,1,1
50021,200,106073,1,1
50021,200,106075,4,1
50021,200,106339,3,1
50021,200,106341,9,1
50021,200,106341,9,1
50021,200,106340,6,1
50021,200,106340,6,1
50021,200,106073,1,1
50021,200,106073,1,1
50021,200,106073,1,1
50021,200,106077,7,1
50021,200,106077,7,1
50021,200,106076,5,1
50021,200,106076,5,1
50021,200,106075,4,1
50021,200,106074,2,1
50021,200,106073,1,1
50021,200,106340,6,1
50021,200,106340,6,1
50021,200,106074,2,1
50021,200,106076,5,1
50021,200,106076,5,1
50021,200,106074,2,1
50021,200,106077,7,1
50021,200,106076,5,1
50022,200,106079,1,1
50022,200,106080,2,1
50022,200,106080,2,1
50022,200,106081,3,1
50022,200,106081,3,1
50022,200,106082,4,1
50022,200,106082,4,1
50022,200,106083,5,1
50022,200,106083,5,1
50022,200,106083,5,1
50022,200,106084,6,1
50022,200,106084,6,1
50022,200,106081,3,1
50022,200,106080,2,1
50022,200,106080,2,1
50022,200,106083,5,1
50022,200,106084,6,1
50022,200,106081,3,1
50022,200,106080,2,1
50022,200,106079,1,1
50022,200,106081,3,1
50022,200,106081,3,1
50022,200,106082,4,1
50022,200,106083,5,1
50022,200,106083,5,1
50022,200,106082,4,1
50022,200,106084,6,1
50022,200,106080,2,1
50022,200,106080,2,1
50022,200,106080,2,1
50022,200,106079,1,1
50022,200,106083,5,1
50022,200,106080,2,1
50022,200,106080,2,1
50022,200,106080,2,1
50022,200,106082,4,1
50022,200,106082,4,1
50022,200,106081,3,1
50022,200,106082,4,1
50022,200,106082,4,1
50022,200,106082,4,1
50022,200,106081,3,1
50022,200,106080,2,1
50022,200,106080,2,1
50022,200,106084,6,1
50022,200,106083,5,1
50022,200,106083,5,1
50022,200,106081,3,1
50022,200,106079,1,1
50022,200,106079,1,1
50022,200,106081,3,1
50022,200,106079,1,1
50022,200,106079,1,1
50022,200,106082,4,1
50022,200,106084,6,1
50022,200,106084,6,1
50022,200,106084,6,1
50022,200,106082,4,1
50022,200,106082,4,1
50022,200,106084,6,1
50022,200,106084,6,1
50022,200,106079,1,1
50022,200,106079,1,1
50022,200,106080,2,1
50022,200,106081,3,1
50022,200,106081,3,1
50022,200,106079,1,1
50022,200,106079,1,1
50022,200,106083,5,1
50022,200,106082,4,1
50022,200,106080,2,1
50022,200,106081,3,1
50022,200,106081,3,1
50022,200,106083,5,1
50022,200,106083,5,1
50022,200,106082,4,1
50022,200,106079,1,1
50022,200,106079,1,1
50022,200,106079,1,1
50022,200,106079,1,1
50022,200,106082,4,1
50022,200,106084,6,1
50022,200,106083,5,1
50022,200,106084,6,1
50022,200,106084,6,1
50022,200,106084,6,1
50022,200,106083,5,1
50022,200,106084,6,1
50022,200,106083,5,1
50022,200,106081,3,1
50023,200,108039,3,1
50023,200,108037,1,1
50023,200,108037,1,1
50023,200,108038,2,1
50023,200,108038,2,1
50023,200,108038,2,1
50023,200,108037,1,1
50023,200,108039,3,1
50023,200,108038,2,1
50023,200,108038,2,1
50023,200,108038,2,1
50023,200,108038,2,1
50023,200,108037,1,1
50023,200,108038,2,1
50023,200,108039,3,1
50023,200,108039,3,1
50023,200,108039,3,1
50023,200,108039,3,1
50023,200,108038,2,1
50023,200,108039,3,1
50023,200,108039,3,1
50023,200,108039,3,1
50023,200,108039,3,1
50023,200,108038,2,1
50023,200,108039,3,1
50023,200,108039,3,1
50023,200,108039,3,1
50023,200,108037,1,1
50023,200,108037,1,1
50023,200,108038,2,1
50023,200,108037,1,1
50023,200,108037,1,1
50023,200,108038,2,1
50023,200,108039,3,1
50023,200,108037,1,1
50023,200,108038,2,1
50023,200,108038,2,1
50023,200,108037,1,1
50023,200,108037,1,1
50023,200,108037,1,1
50023,200,108037,1,1
50023,200,108037,1,1
50023,200,108037,1,1
50023,200,108038,2,1
50023,200,108039,3,1
50024,200,108043,1,1
50024,200,108043,1,1
50024,200,108043,1,1
50024,200,108044,2,1
50024,200,108044,2,1
50024,200,108043,1,1
50024,200,108043,1,1
50024,200,108045,3,1
50024,200,108044,2,1
50024,200,108044,2,1
50024,200,108043,1,1
50024,200,108043,1,1
50024,200,108045,3,1
50024,200,108045,3,1
50024,200,108044,2,1
50024,200,108045,3,1
50024,200,108045,3,1
50024,200,108045,3,1
50024,200,108045,3,1
50024,200,108045,3,1
50024,200,108044,2,1
50024,200,108044,2,1
50024,200,108045,3,1
50024,200,108043,1,1
50024,200,108045,3,1
50024,200,108043,1,1
50024,200,108043,1,1
50024,200,108043,1,1
50024,200,108044,2,1
50024,200,108045,3,1
50024,200,108044,2,1
50024,200,108043,1,1
50024,200,108044,2,1
50024,200,108045,3,1
50024,200,108045,3,1
50024,200,108045,3,1
50024,200,108044,2,1
50024,200,108043,1,1
50024,200,108044,2,1
50024,200,108043,1,1
50024,200,108043,1,1
50024,200,108044,2,1
50024,200,108045,3,1
50024,200,108044,2,1
