zwiesel,d_mess,stufe,bhd_hoehe,hoehe,azi,bart,lfd_nr,bund_nr,baumkennzahl,bhd,alter,schi,kransatz,kraft,hori,alter_methode
,274,,130,,298,gfi,5,50090,-9,,61,1,,3,879,6
,332,,130,241,300,gfi,6,50090,-9,,61,1,103,1,1711,6
,326,,130,235,331,gfi,7,50090,-9,,61,1,89,1,1351,6
,293,,160,,331,gfi,8,50090,-9,,61,1,,2,911,6
,264,,130,,361,gfi,9,50090,-9,,61,1,,2,1081,6
,264,,130,223,362,gfi,10,50090,-9,,61,1,91,2,541,6
,258,,130,,375,gfi,11,50090,-9,,61,1,,2,1129,6
,238,,130,,375,gfi,12,50090,-9,,61,1,,2,791,6
,282,,130,,386,gfi,13,50090,-9,,61,1,,2,1259,6
,254,,130,,390,gfi,14,50090,-9,,61,1,,2,1099,6
,272,,130,,392,gfi,15,50090,-9,,61,1,,1,478,6
,303,,130,,2,gfi,16,50090,-9,,61,1,,1,1608,6
,244,,130,,8,gfi,17,50090,-9,,61,1,,2,970,6
,312,,130,,22,gfi,18,50090,-9,,61,1,,1,1046,6
,238,,135,,44,gfi,19,50090,-9,,61,1,,2,703,6
,252,,130,,51,gfi,20,50090,-9,,61,1,,3,1049,6
,284,,130,,58,gfi,21,50090,-9,,61,1,,1,950,6
,316,,130,,70,gfi,22,50090,-9,,61,1,,1,1401,6
,217,,130,,80,gfi,23,50090,-9,,61,1,,3,816,6
,347,,130,,84,gfi,24,50090,-9,,61,1,,1,1170,6
,207,,130,,105,gfi,25,50090,-9,,61,1,,4,496,6
,297,,130,,123,gfi,26,50090,-9,,61,1,,1,249,6
,228,,130,,136,gfi,27,50090,-9,,61,1,,3,689,6
,255,,130,,152,gfi,28,50090,-9,,61,1,,2,1096,6
,320,,130,,162,gfi,29,50090,-9,,61,1,,1,815,6
,268,,130,,193,gfi,30,50090,-9,,61,1,,2,872,6
,205,,130,,206,gfi,31,50090,-9,,61,1,,3,1044,6
,279,,130,,219,gfi,32,50090,-9,,61,1,,2,793,6
,214,,125,,224,gfi,33,50090,-9,,61,1,,3,1126,6
,241,,130,,232,gfi,34,50090,-9,,61,1,,2,1081,6
,320,,130,,234,gfi,35,50090,-9,,61,1,,1,1627,6
,332,,130,,250,gfi,36,50090,-9,,61,1,,1,905,6
,211,,130,,256,gfi,37,50090,-9,,61,1,,3,640,6
,453,,130,298,27,gfi,1,50091,-9,,84,1,178,1,311,6
,277,,130,,27,gfi,2,50091,-9,,84,1,,3,1118,6
,306,,130,,35,gfi,3,50091,-9,,84,1,,2,1562,6
,404,,130,,53,gfi,4,50091,-9,,84,1,,2,517,6
,235,,130,242,59,gfi,5,50091,-9,,84,1,147,3,947,6
,326,,130,,60,gfi,6,50091,-9,,84,1,,2,1278,6
,344,,130,,97,gfi,7,50091,-9,,84,1,,2,1154,6
,428,,130,,101,gfi,8,50091,-9,,84,1,,1,1720,6
,307,,130,,106,gfi,9,50091,-9,,84,1,,2,805,6
,350,,130,,118,gfi,10,50091,-9,,84,1,,2,399,6
,260,,130,236,123,gfi,11,50091,-9,,84,1,164,3,1072,6
,327,,130,,126,gfi,12,50091,-9,,84,1,,2,1610,6
,387,,130,305,138,gfi,13,50091,-9,,84,1,165,1,1388,6
,310,,130,270,147,gfi,14,50091,-9,,84,1,137,2,560,6
,340,,130,,151,gfi,15,50091,-9,,84,1,,2,1657,6
,341,,130,,158,gfi,16,50091,-9,,84,1,,2,1125,6
,393,,130,,172,gfi,17,50091,-9,,84,1,,1,1158,6
,399,,130,,195,gfi,18,50091,-9,,84,1,,1,1416,6
,299,,130,,211,gfi,19,50091,-9,,84,1,,2,1148,6
,380,,130,,227,gfi,20,50091,-9,,84,1,,2,803,6
,458,,130,,238,gfi,21,50091,-9,,84,1,,1,353,6
,350,,130,,239,gfi,22,50091,-9,,84,1,,2,1712,6
,273,,130,,241,gfi,23,50091,-9,,84,1,,3,1078,6
,360,,130,,251,gfi,24,50091,-9,,84,1,,2,1584,6
,445,,130,,281,gfi,25,50091,-9,,84,1,,1,767,6
,330,,130,,284,gfi,26,50091,-9,,84,1,,2,1492,6
,366,,130,,295,gfi,27,50091,-9,,84,1,,2,1508,6
,311,,130,,310,gfi,28,50091,-9,,84,1,,2,1707,6
,348,,130,,313,gfi,29,50091,-9,,84,1,,2,896,6
,272,,130,,317,gfi,30,50091,-9,,84,1,,3,359,6
,420,,170,299,339,gfi,31,50091,-9,,84,1,142,1,691,6
,383,,130,,342,gfi,32,50091,-9,,84,1,,1,1269,6
,274,,130,,368,gfi,33,50091,-9,,84,1,,3,1202,6
,333,,130,,380,gfi,34,50091,-9,,84,1,,2,1626,6
,253,,130,,0,gfi,35,50091,-9,,84,1,,4,1134,6
,265,,130,,12,gfi,36,50091,-9,,84,1,,3,902,6
,382,,130,,12,gfi,37,50091,-9,,84,1,,1,1331,6
,345,,130,329,204,gfi,1,50092,-9,,94,1,179,3,292,6
,491,,130,,270,gfi,2,50092,-9,,94,1,,2,817,6
,412,,130,,282,gfi,3,50092,-9,,94,1,,2,370,6
,456,,130,323,284,gfi,4,50092,-9,,94,1,145,2,1651,6
,389,,130,331,294,gfi,5,50092,-9,,94,1,165,3,1502,6
,335,,130,,302,gfi,6,50092,-9,,94,1,,3,558,6
,482,,130,,321,gfi,7,50092,-9,,94,1,,2,1392,6
,346,,130,,333,gfi,8,50092,-9,,94,1,,2,1609,6
,525,,130,369,344,gfi,9,50092,-9,,94,1,142,1,1430,6
,433,,130,,397,gfi,10,50092,-9,,94,1,,2,696,6
,326,,130,,4,gfi,11,50092,-9,,94,1,,3,499,6
,480,,130,,7,gfi,12,50092,-9,,94,1,,1,1611,6
,342,,130,,12,gfi,13,50092,-9,,94,1,,3,1038,6
,446,,130,,26,gfi,14,50092,-9,,94,1,,2,1732,6
,340,,130,,29,gfi,15,50092,-9,,94,1,,3,1394,6
,436,,130,,29,gfi,16,50092,-9,,94,1,,2,958,6
,342,,130,,58,gfi,17,50092,-9,,94,1,,3,1691,6
,445,,130,315,118,gfi,18,50092,-9,,94,1,184,2,1201,6
,474,,155,,191,gfi,19,50092,-9,,94,1,,2,498,6
,599,,130,343,359,rbu,1,50093,-9,,177,3,206,1,1524,6
,578,,130,317,85,rbu,2,50093,-9,,177,3,191,1,1760,6
,545,,130,306,167,rbu,3,50093,-9,,177,3,211,1,1740,6
,275,,130,,230,gfi,1,50094,-9,,75,1,,3,133,6
,464,,145,265,235,gfi,2,50094,-9,,75,1,137,1,1098,6
,388,,130,,242,gfi,3,50094,-9,,75,1,,2,1447,6
,261,,130,,245,gfi,4,50094,-9,,75,1,,3,534,6
,330,,130,,249,gfi,5,50094,-9,,75,1,,2,1635,6
,249,,130,,266,gfi,6,50094,-9,,75,1,,2,1224,6
,281,,185,,268,gfi,7,50094,-9,,75,1,,3,911,6
,291,,140,,280,gfi,8,50094,-9,,75,1,,2,580,6
,267,,130,249,283,gfi,9,50094,-9,,75,1,150,3,1121,6
,321,,130,244,301,gfi,10,50094,-9,,75,1,143,2,1280,6
,368,,130,271,305,gfi,11,50094,-9,,75,1,165,2,744,6
,278,,130,,321,gfi,12,50094,-9,,75,1,,2,207,6
,242,,130,,321,gfi,13,50094,-9,,75,1,,2,1233,6
,332,,130,,324,gfi,14,50094,-9,,75,1,,2,1573,6
,350,,130,,333,gfi,15,50094,-9,,75,1,,2,1366,6
,294,,150,,338,gfi,16,50094,-9,,75,1,,2,745,6
,214,,130,206,344,gfi,17,50094,-9,,75,1,127,4,862,6
,314,,130,,345,gfi,18,50094,-9,,75,1,,2,1386,6
,383,,130,,358,gfi,19,50094,-9,,75,1,,1,507,6
,273,,130,,363,gfi,20,50094,-9,,75,1,,2,1015,6
,342,,130,,364,gfi,21,50094,-9,,75,1,,2,1338,6
,152,,200,190,377,gfi,22,50094,-9,,75,1,139,4,870,6
,380,,130,,384,gfi,23,50094,-9,,75,1,,1,1243,6
,301,,175,,393,gfi,24,50094,-9,,75,1,,2,1584,6
,265,,170,,297,gfi,25,50094,-9,,75,1,,3,1092,6
,328,,130,,4,gfi,26,50094,-9,,75,1,,2,838,6
,306,,130,,17,gfi,27,50094,-9,,75,1,,2,1411,6
,184,,130,,19,gfi,28,50094,-9,,75,1,,4,299,6
,164,,130,,23,gfi,29,50094,-9,,75,1,,4,672,6
,348,,130,,27,gfi,30,50094,-9,,75,1,,2,1185,6
,311,,130,,32,gfi,31,50094,-9,,75,1,,2,466,6
,266,,130,,32,gfi,32,50094,-9,,75,1,,3,969,6
,358,,130,,36,gfi,33,50094,-9,,75,1,,2,1525,6
,412,,130,,42,gfi,34,50094,-9,,75,1,,1,1693,6
,424,,130,,57,gfi,35,50094,-9,,75,1,,1,716,6
,325,,130,,61,gfi,36,50094,-9,,75,1,,3,1674,6
,248,,130,,73,gfi,37,50094,-9,,75,1,,4,945,6
,323,,130,,74,gfi,38,50094,-9,,75,1,,2,1699,6
,367,,130,,91,gfi,39,50094,-9,,75,1,,1,899,6
,360,,130,,93,gfi,40,50094,-9,,75,1,,1,1591,6
,276,,130,,115,gfi,41,50094,-9,,75,1,,3,1201,6
,348,,130,,115,gfi,42,50094,-9,,75,1,,2,811,6
,399,,130,,124,gfi,43,50094,-9,,75,1,,2,1353,6
,390,,130,,137,gfi,44,50094,-9,,75,1,,1,1730,6
,195,,130,,140,gfi,45,50094,-9,,75,1,,4,559,6
,409,,130,,140,gfi,46,50094,-9,,75,1,,1,318,6
,428,,130,272,145,gfi,47,50094,-9,,75,1,138,2,1642,6
,281,,130,,151,gfi,48,50094,-9,,75,1,,3,1123,6
,304,,150,,164,gfi,49,50094,-9,,75,1,,2,679,6
,341,,155,,167,gfi,50,50094,-9,,75,1,,2,1463,6
,392,,130,,181,gfi,51,50094,-9,,75,1,,1,925,6
,268,,130,,185,gfi,52,50094,-9,,75,1,,3,1197,6
,290,,130,,204,gfi,53,50094,-9,,75,1,,2,660,6
,314,,130,,207,gfi,54,50094,-9,,75,1,,2,1240,6
,312,,130,,206,gfi,55,50094,-9,,75,1,,2,1615,6
,301,,130,,220,gfi,56,50094,-9,,75,1,,2,1387,6
,315,,165,,223,gfi,57,50094,-9,,75,1,,2,1716,6
,395,,130,308,369,rbu,1,50095,-9,,157,1,138,2,368,6
,442,,130,308,9,rbu,2,50095,-9,,157,1,152,2,1030,6
,260,,160,269,49,rbu,3,50095,-9,,157,1,132,4,584,6
,255,,130,,78,rbu,4,50095,-9,,157,1,,4,849,6
,598,,130,324,117,rbu,5,50095,-9,,157,1,136,1,1146,6
,407,,130,,133,rbu,6,50095,-9,,157,1,,2,977,6
,431,,130,,203,rbu,7,50095,-9,,157,1,,2,1395,6
,426,,130,,228,rbu,8,50095,-9,,157,1,,2,1397,6
,198,,130,222,272,rbu,9,50095,-9,,157,1,44,4,905,6
,230,,130,240,288,rbu,10,50095,-9,,157,1,96,4,1212,6
,499,,130,339,305,rbu,11,50095,-9,,157,1,163,1,548,6
,479,,130,,307,rbu,12,50095,-9,,157,1,,2,1510,6
,223,,130,,347,rbu,13,50095,-9,,157,1,,4,955,6
,384,,130,274,41,gfi,1,50096,-9,,104,1,76,2,158,6
,250,,130,,48,jla,2,50096,-9,,104,1,,3,867,6
,310,,130,268,63,jla,3,50096,-9,,104,1,148,2,542,6
,340,,130,,68,jla,4,50096,-9,,104,1,,2,1753,6
,430,,130,289,76,gfi,5,50096,-9,,104,1,117,2,1296,6
,416,,130,,77,jla,6,50096,-9,,104,1,,1,1087,6
,343,,130,,90,jla,7,50096,-9,,104,1,,2,829,6
,312,,130,257,92,gfi,8,50096,-9,,104,1,168,2,1435,6
,356,,130,,98,gfi,9,50096,-9,,104,1,,2,1325,6
,394,,120,,99,gfi,10,50096,-9,,104,1,,2,1706,6
,227,,130,,102,jla,11,50096,-9,,104,1,,3,1136,6
,285,,130,,104,jla,12,50096,-9,,104,1,,3,391,6
,390,,130,,115,gfi,13,50096,-9,,104,1,,2,1474,6
,271,,130,,117,jla,14,50096,-9,,104,1,,2,204,6
,403,,130,,127,jla,15,50096,-9,,104,1,,2,764,6
,320,,130,,144,jla,16,50096,-9,,104,1,,2,1108,6
,348,,130,,157,jla,17,50096,-9,,104,1,,2,675,6
,249,,130,,162,jla,18,50096,-9,,104,1,,3,915,6
,313,,130,,167,jla,19,50096,-9,,104,1,,2,1306,6
,382,,180,,170,gfi,20,50096,-9,,104,1,,2,1537,6
,367,,130,,178,jla,21,50096,-9,,104,1,,2,1121,6
,420,,130,,182,jla,22,50096,-9,,104,1,,1,646,6
,362,,130,,190,jla,23,50096,-9,,104,1,,2,1758,6
,430,,220,,196,gfi,24,50096,-9,,104,1,,1,1414,6
,213,,130,,199,jla,25,50096,-9,,104,1,,4,887,6
,153,,130,-2,201,rbu,26,50096,-9,,104,1,-2,4,448,6
,327,,130,,214,gfi,27,50096,-9,,104,1,,2,1600,6
,291,,180,,217,gfi,28,50096,-9,,104,1,,2,1731,6
,368,,130,,220,jla,29,50096,-9,,104,1,,2,901,6
,378,,130,,229,jla,30,50096,-9,,104,1,,2,429,6
,415,,200,,231,gfi,31,50096,-9,,104,1,,1,1386,6
,373,,130,,252,jla,32,50096,-9,,104,1,,2,840,6
,399,,130,,252,jla,33,50096,-9,,104,1,,2,1608,6
,423,,130,293,258,jla,34,50096,-9,,104,1,146,2,1206,6
,400,,70,,276,gfi,35,50096,-9,,104,1,,2,1225,6
,382,,130,,276,jla,36,50096,-9,,104,1,,2,1677,6
,333,,130,,294,gfi,37,50096,-9,,104,1,,2,509,6
,321,,190,,303,gfi,38,50096,-9,,104,1,,2,630,6
,158,,130,112,305,rbu,39,50096,-9,,104,1,19,4,1243,6
,280,,130,227,315,rbu,40,50096,-9,,104,1,77,3,1069,6
,105,,130,82,325,rbu,41,50096,-9,,104,1,48,4,1006,6
,305,,130,,302,jla,42,50096,-9,,104,1,,2,1118,6
,391,,130,,303,gfi,43,50096,-9,,104,1,,2,882,6
,103,,100,76,336,rbu,44,50096,-9,,104,1,43,4,962,6
,380,,130,248,357,jla,45,50096,-9,,104,1,136,2,1206,6
,288,,130,223,361,jla,46,50096,-9,,104,1,184,3,395,6
,210,,130,,363,jla,47,50096,-9,,104,1,,4,582,6
,457,,130,279,371,gfi,48,50096,-9,,104,1,118,1,1049,6
,406,,185,,383,gfi,49,50096,-9,,104,1,,2,1744,6
,332,,190,,385,gfi,50,50096,-9,,104,1,,2,1285,6
,326,,130,,394,jla,51,50096,-9,,104,1,,3,566,6
,341,,130,,397,jla,52,50096,-9,,104,1,,2,378,6
,374,,130,,0,jla,53,50096,-9,,104,1,,1,753,6
,250,,130,,1,jla,54,50096,-9,,104,1,,3,1221,6
,288,,180,241,11,gfi,55,50096,-9,,104,1,144,2,1502,6
,360,,170,,18,gfi,56,50096,-9,,104,1,,2,1473,6
,240,,130,258,21,jla,57,50096,-9,,104,1,176,3,470,6
,512,,130,271,34,jla,58,50096,-9,,104,1,139,1,1453,6
,621,,130,332,397,gfi,1,50097,-9,,123,1,165,1,330,6
,505,,180,281,20,rbu,2,50097,-9,,134,1,115,2,1744,6
,472,,130,,20,gfi,3,50097,-9,,123,1,,2,953,6
,458,,130,294,39,rbu,4,50097,-9,,134,1,135,2,1655,6
,449,,140,,124,rbu,5,50097,-9,,134,1,,2,1214,6
,443,,130,299,166,rbu,6,50097,-9,,134,1,99,2,1187,6
,535,,130,,199,gfi,7,50097,-9,,123,1,,1,1568,6
,418,,150,,215,gfi,8,50097,-9,,123,1,,3,1441,6
,531,,130,339,223,gfi,9,50097,-9,,123,1,195,1,761,6
,525,,130,,223,gfi,10,50097,-9,,123,1,,2,1580,6
,401,,130,314,230,gfi,11,50097,-9,,123,1,175,3,1255,6
,379,,130,285,254,gfi,12,50097,-9,,123,1,179,3,1257,6
,465,,130,307,274,gfi,13,50097,-9,,123,1,169,2,435,6
,401,,130,,287,gfi,14,50097,-9,,123,1,,2,1012,6
,340,,130,259,304,rbu,15,50097,-9,,134,1,104,2,1668,6
,514,,130,,305,gfi,16,50097,-9,,123,1,,2,1297,6
,521,,130,288,307,gfi,17,50097,-9,,123,1,168,1,644,6
,395,,190,,337,rbu,18,50097,-9,,134,1,,2,1324,6
,192,,130,191,367,rbu,19,50097,-9,,134,1,79,4,1223,6
,81,,130,76,30,gfi,1,50098,-9,,27,1,16,2,118,6
,107,,130,,33,gfi,2,50098,-9,,27,1,,1,915,6
,119,,130,,43,gfi,3,50098,-9,,27,1,,2,1193,6
,111,,130,,77,gfi,4,50098,-9,,27,1,,1,481,6
,70,,130,,95,gfi,5,50098,-9,,27,1,,2,281,6
,94,,130,,95,gfi,6,50098,-9,,27,1,,2,563,6
,85,,130,,114,gfi,7,50098,-9,,27,1,,2,425,6
,102,,130,,129,gfi,8,50098,-9,,27,1,,2,464,6
,85,,130,,154,gfi,9,50098,-9,,27,1,,1,202,6
,75,,130,,159,gfi,10,50098,-9,,27,1,,2,188,6
,80,,130,,178,gfi,11,50098,-9,,27,1,,2,318,6
,70,,130,,182,gfi,12,50098,-9,,27,1,,3,356,6
,77,,130,,179,gfi,13,50098,-9,,27,1,,1,464,6
,91,,130,,210,gfi,14,50098,-9,,27,1,,1,369,6
,82,,130,,213,gfi,15,50098,-9,,27,1,,1,365,6
,96,,130,,217,gfi,16,50098,-9,,27,1,,1,532,6
,132,,130,,233,gfi,17,50098,-9,,27,1,,1,222,6
,144,,130,,260,gfi,18,50098,-9,,27,1,,1,424,6
,92,,130,,262,gfi,19,50098,-9,,27,1,,2,564,6
,83,,130,,280,gfi,20,50098,-9,,27,1,,2,473,6
,94,,130,,286,gfi,21,50098,-9,,27,1,,2,478,6
,102,,130,86,313,gfi,22,50098,-9,,27,1,26,2,511,6
,91,,130,95,317,gfi,23,50098,-9,,27,1,23,1,417,6
,88,,130,,320,gfi,24,50098,-9,,27,1,,2,451,6
,80,,130,,328,gfi,25,50098,-9,,27,1,,1,372,6
,90,,130,78,334,gfi,26,50098,-9,,27,1,20,2,329,6
,70,,130,,335,gfi,27,50098,-9,,27,1,,2,558,6
,73,,130,,347,gfi,28,50098,-9,,27,1,,2,483,6
,96,,130,82,367,gfi,29,50098,-9,,27,1,23,1,534,6
,77,,130,,377,gfi,30,50098,-9,,27,1,,2,423,6
,102,,130,,399,gfi,31,50098,-9,,27,1,,1,357,6
,108,,130,,58,gfi,32,50098,-9,,27,1,,1,743,6
,110,,130,,75,gfi,33,50098,-9,,27,1,,1,823,6
,102,,130,,76,gfi,34,50098,-9,,27,1,,1,1024,6
,159,,130,97,85,gfi,35,50098,-9,,27,1,18,1,1234,6
,102,,130,,95,gfi,36,50098,-9,,27,1,,1,942,6
,121,,130,,112,gfi,37,50098,-9,,27,1,,1,1096,6
,135,,130,,124,gfi,38,50098,-9,,27,1,,1,1196,6
,117,,130,,132,gfi,39,50098,-9,,27,1,,1,893,6
,124,,130,,141,gfi,40,50098,-9,,27,1,,1,1149,6
,121,,130,,158,gfi,41,50098,-9,,27,1,,1,1121,6
,103,,130,,192,gfi,42,50098,-9,,27,1,,1,1033,6
,114,,130,,227,gfi,43,50098,-9,,27,1,,1,1174,6
,103,,130,,249,gfi,44,50098,-9,,27,1,,1,1000,6
,105,,130,,266,gfi,45,50098,-9,,27,1,,1,716,6
,103,,130,,269,gfi,46,50098,-9,,27,1,,1,844,6
,111,,130,,289,gfi,47,50098,-9,,27,1,,1,811,6
,123,,130,,272,gfi,48,50098,-9,,27,1,,1,1161,6
,123,,130,,297,gfi,49,50098,-9,,27,1,,1,1200,6
,109,,130,,326,gfi,50,50098,-9,,27,1,,2,1030,6
,108,,130,,334,gfi,51,50098,-9,,27,1,,1,1243,6
,103,,130,,353,gfi,52,50098,-9,,27,1,,1,763,6
,105,,130,,353,gfi,53,50098,-9,,27,1,,1,1048,6
,109,,130,,366,gfi,54,50098,-9,,27,1,,1,1037,6
,107,,130,,383,gfi,55,50098,-9,,27,1,,1,925,6
,102,,130,,377,gfi,56,50098,-9,,27,1,,1,695,6
,126,,130,,399,gfi,57,50098,-9,,27,1,,1,975,6
,135,,130,,6,gfi,58,50098,-9,,27,1,,1,1152,6
,101,,130,,388,gfi,59,50098,-9,,27,1,,1,1249,6
,102,,130,,28,gfi,60,50098,-9,,27,1,,1,780,6
,114,,130,,32,gfi,61,50098,-9,,27,1,,1,1246,6
,472,,130,,220,rbu,1,50099,-9,,164,1,,2,367,6
,452,,130,,251,rbu,2,50099,-9,,164,1,,2,1267,6
,392,,130,,257,rbu,3,50099,-9,,164,1,,2,653,6
,443,,130,,272,rbu,4,50099,-9,,164,1,,2,1640,6
,453,,130,,287,rbu,5,50099,-9,,164,1,,2,1215,6
,395,,130,,312,rbu,6,50099,-9,,164,1,,2,473,6
,455,,130,,345,rbu,7,50099,-9,,164,1,,2,926,6
,283,,130,,356,rbu,8,50099,-9,,164,1,,3,561,6
,322,,130,,356,rbu,9,50099,-9,,164,1,,3,1136,6
,448,,130,,365,rbu,10,50099,-9,,164,1,,2,1741,6
,417,,130,329,369,rbu,11,50099,-9,,164,1,222,2,1356,6
,378,,130,344,389,tei,12,50099,-9,,164,1,240,2,1774,6
,531,,130,334,393,rbu,13,50099,-9,,164,1,177,1,798,6
,347,,130,326,16,rbu,14,50099,-9,,164,1,197,3,1736,6
,291,,130,313,16,rbu,15,50099,-9,,164,1,215,3,546,6
,660,,130,358,28,rbu,16,50099,-9,,164,1,155,1,1467,6
,423,,130,,62,rbu,17,50099,-9,,164,1,,2,1739,6
,393,,130,,73,rbu,18,50099,-9,,164,1,,3,875,6
,454,,130,303,82,rbu,19,50099,-9,,164,1,83,2,785,6
,338,,130,,118,rbu,20,50099,-9,,164,1,,3,1481,6
,530,,130,296,140,tei,21,50099,-9,,164,1,185,2,1663,6
,437,,130,,146,rbu,22,50099,-9,,164,1,,2,1424,6
,396,,130,,161,rbu,23,50099,-9,,164,1,,2,591,6
,354,,130,,173,rbu,24,50099,-9,,164,1,,3,1666,6
,291,,130,,184,rbu,25,50099,-9,,164,1,,3,981,6
,366,,130,,205,rbu,26,50099,-9,,164,1,,2,1666,6
,367,,130,293,216,rbu,27,50099,-9,,164,1,145,2,1120,6
,462,,130,,217,rbu,28,50099,-9,,164,1,,1,1383,6
,242,,130,,258,gfi,1,50100,-9,,46,1,,2,146,6
,210,,130,,262,gfi,2,50100,-9,,46,1,,2,1137,6
,129,,130,131,265,gfi,3,50100,-9,,46,1,78,4,676,6
,207,,130,,269,gfi,4,50100,-9,,46,1,,2,982,6
,176,,130,,285,gfi,5,50100,-9,,46,1,,3,610,6
,179,,130,176,287,gfi,6,50100,-9,,46,1,90,2,1032,6
,161,,130,,293,gfi,7,50100,-9,,46,1,,3,1155,6
,201,,130,,295,gfi,8,50100,-9,,46,1,,2,825,6
,305,,130,214,303,gfi,9,50100,-9,,46,1,107,1,1074,6
,210,,130,177,310,gfi,10,50100,-9,,46,1,66,2,658,6
,191,,130,,316,gfi,11,50100,-9,,46,1,,3,1082,6
,200,,130,,317,gfi,12,50100,-9,,46,1,,3,824,6
,190,,130,,341,gfi,13,50100,-9,,46,1,,3,970,6
,175,,130,,368,gfi,14,50100,-9,,46,1,,3,1067,6
,223,,130,,379,gfi,15,50100,-9,,46,1,,2,1128,6
,242,,130,,381,gfi,16,50100,-9,,46,1,,2,834,6
,188,,130,,391,gfi,17,50100,-9,,46,1,,3,266,6
,182,,130,,3,gfi,18,50100,-9,,46,1,,3,890,6
,280,,130,189,11,gfi,19,50100,-9,,46,1,102,1,1091,6
,188,,130,,36,gfi,20,50100,-9,,46,1,,3,863,6
,214,,130,,42,gfi,21,50100,-9,,46,1,,3,1105,6
,275,,130,,62,gfi,22,50100,-9,,46,1,,1,1046,6
,267,,130,,82,gfi,23,50100,-9,,46,1,,2,1098,6
,326,,130,,93,gfi,24,50100,-9,,46,1,,1,1420,6
,170,,130,,96,gfi,25,50100,-9,,46,1,,4,170,6
,230,,130,,98,gfi,26,50100,-9,,46,1,,2,647,6
,207,,130,,112,gfi,27,50100,-9,,46,1,,2,356,6
,211,,130,,123,gfi,28,50100,-9,,46,1,,3,1082,6
,101,,130,114,128,rbu,29,50100,-9,,46,1,27,4,1081,5
,221,,130,,141,gfi,30,50100,-9,,46,1,,2,567,6
,135,,130,149,173,rbu,31,50100,-9,,46,1,54,4,1165,5
,228,,130,,174,gfi,32,50100,-9,,46,1,,2,470,6
,275,,130,,179,gfi,33,50100,-9,,46,1,,1,1259,6
,113,,130,,189,gfi,34,50100,-9,,46,1,,4,1106,6
,221,,130,,189,gfi,35,50100,-9,,46,1,,2,650,6
,161,,130,,196,gfi,36,50100,-9,,46,1,,3,1043,6
,248,,130,,200,gfi,37,50100,-9,,46,1,,2,1245,6
,104,,130,120,200,rbu,38,50100,-9,,46,1,65,4,1078,5
,214,,130,,200,gfi,39,50100,-9,,46,1,,2,810,6
,227,,130,,214,gfi,40,50100,-9,,46,1,,3,354,6
,208,,130,,222,gfi,41,50100,-9,,46,1,,2,757,6
,174,,130,,230,gfi,42,50100,-9,,46,1,,3,550,6
,255,,130,,242,gfi,43,50100,-9,,46,1,,1,796,6
,207,,130,,254,gfi,44,50100,-9,,46,1,,2,1054,6
,295,,130,,256,gfi,45,50100,-9,,46,1,,1,388,6
,369,,130,258,79,gfi,1,50101,-9,,62,1,126,2,280,6
,360,,130,,92,gfi,2,50101,-9,,62,1,,2,1634,6
,336,,130,,95,gfi,3,50101,-9,,62,1,,2,1489,6
,370,,135,,95,gfi,4,50101,-9,,62,1,,1,920,6
,290,,130,,117,gfi,5,50101,-9,,62,1,,3,1254,6
,268,,130,251,130,gfi,6,50101,-9,,62,1,144,3,416,6
,160,,130,187,130,gfi,7,50101,-9,,62,1,107,4,824,6
,281,,130,,136,gfi,8,50101,-9,,62,1,,2,1078,6
,456,,130,246,144,gfi,9,50101,-9,,62,1,27,1,1436,6
,302,,130,247,147,sbi,10,50101,-9,,59,1,88,2,1181,5
,245,,130,235,150,gfi,11,50101,-9,,62,1,132,3,796,6
,312,,130,,151,gfi,12,50101,-9,,62,1,,2,330,6
,340,,130,,161,gfi,13,50101,-9,,62,1,,2,901,6
,336,,130,,176,gfi,14,50101,-9,,62,1,,2,725,6
,353,,130,257,201,sbi,15,50101,-9,,59,1,146,2,1774,5
,380,,130,,324,gfi,16,50101,-9,,62,1,,2,1476,6
,447,,130,279,330,gfi,17,50101,-9,,62,1,97,1,1150,6
,334,,130,,331,gfi,18,50101,-9,,62,1,,2,1712,6
,154,,130,207,355,sbi,19,50101,-9,,59,1,141,4,1233,5
,199,,130,197,368,sbi,20,50101,-9,,59,1,93,4,1016,5
,342,,130,,375,gfi,21,50101,-9,,62,1,,2,1226,6
,345,,130,,388,gfi,22,50101,-9,,62,1,,2,1497,6
,308,,130,263,398,gfi,23,50101,-9,,62,1,135,2,915,6
,403,,130,,4,gfi,24,50101,-9,,62,1,,1,1737,6
,321,,130,,6,gfi,25,50101,-9,,62,1,,2,1363,6
,317,,130,,11,gfi,26,50101,-9,,62,1,,2,671,6
,339,,130,,14,gfi,27,50101,-9,,62,1,,2,871,6
,236,,130,,31,gfi,28,50101,-9,,62,1,,3,1161,6
,366,,130,,33,gfi,29,50101,-9,,62,1,,2,1630,6
,338,,130,,40,gfi,30,50101,-9,,62,1,,2,1047,6
,389,,130,,72,gfi,31,50101,-9,,62,1,,2,1052,6
,218,,130,199,73,sbi,32,50101,-9,,59,1,138,4,597,5
,449,,130,244,352,rbu,1,50102,-9,,159,1,96,2,316,6
,431,,130,,352,rbu,2,50102,-9,,159,1,,2,1212,6
,393,,130,,378,rbu,3,50102,-9,,159,1,,2,884,6
,525,,130,,399,rbu,4,50102,-9,,159,1,,1,1213,6
,175,,130,109,7,rbu,5,50102,-9,,46,2,23,0,1176,5
